,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,NL
8591,1305,3877,353,925,190,9,67,443,8,14.0,266,795,54.0,45,65,34.0,97.0,1
8592,306,978,93,218,39,14,22,98,8,12.0,88,248,13.0,3,4,3.0,28.0,1
8593,31,16,0,1,0,0,0,0,0,0.0,1,7,0.0,0,2,0.0,0.0,1
8594,15,7,0,1,0,0,0,0,0,0.0,0,4,0.0,0,2,0.0,0.0,1
8595,324,24,3,9,3,0,0,3,0,0.0,0,9,0.0,0,0,0.0,1.0,1
8596,362,11,0,0,0,0,0,0,0,0.0,1,7,0.0,0,0,0.0,1.0,1
8597,58,117,7,22,2,0,2,6,1,0.0,3,22,1.0,1,0,0.0,2.0,0
8598,362,441,32,57,3,0,0,23,0,0.0,57,217,0.0,1,41,1.0,7.0,1
8599,14,28,1,7,1,0,0,2,1,0.0,1,2,0.0,0,0,1.0,1.0,0
8600,104,242,26,59,4,0,4,26,2,1.0,10,45,0.0,2,4,1.0,7.0,1
8601,508,1605,212,410,84,9,30,140,72,24.0,108,297,2.0,28,22,10.0,32.0,1
8602,25,3,0,1,0,0,0,1,0,0.0,0,2,0.0,0,0,0.0,0.0,1
8603,6,8,0,1,0,0,0,2,0,0.0,0,1,0.0,0,0,0.0,1.0,1
8604,91,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
8605,7,6,1,1,0,0,1,1,0,0.0,0,2,0.0,0,0,0.0,0.0,1
8606,158,37,0,7,0,0,0,3,0,0.0,1,16,0.0,0,7,0.0,0.0,1
8607,1236,4442,656,1253,249,12,175,760,13,9.0,547,689,35.0,21,0,46.0,106.0,0
8608,630,2302,330,615,124,20,32,211,102,18.0,179,403,9.0,11,47,16.0,14.0,1
8609,206,690,54,161,31,1,0,64,7,3.5,33,60,0.0,1,9,0.0,13.0,1
8610,3,6,0,1,0,0,0,0,0,0.0,1,1,0.0,0,0,0.0,0.0,0
8611,1785,7003,1007,2153,442,20,222,1099,14,9.0,588,444,136.0,21,13,96.0,191.0,0
8612,29,5,0,1,0,0,0,0,0,0.0,0,1,0.0,0,1,0.0,0.0,1
8613,8,3,0,0,0,0,0,0,0,0.0,0,3,0.0,0,0,0.0,0.0,1
8614,2033,7147,1083,2011,319,51,234,978,183,74.0,940,1125,46.0,21,19,62.0,179.0,1
8615,1281,4103,612,1056,225,29,108,484,95,36.0,454,849,26.0,18,13,29.0,72.0,1
8616,51,83,15,21,2,2,0,4,0,0.0,1,8,0.0,2,2,0.0,0.0,1
8617,3,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
8618,3,5,0,0,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,1
8619,231,25,2,3,0,0,1,1,0,0.0,0,9,0.0,0,3,0.0,0.0,1
8620,203,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
8621,8,15,4,7,1,0,0,1,0,0.0,0,2,0.0,0,1,0.0,1.0,1
8622,192,663,79,188,21,10,1,39,19,24.0,61,32,0.0,4,18,0.0,0.0,0
8623,280,8,0,1,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,1
8624,17,9,0,1,0,0,0,0,0,0.0,1,2,0.0,0,2,0.0,0.0,0
8625,379,820,113,192,40,5,30,119,8,10.0,88,168,9.0,7,3,14.0,19.0,1
8626,66,111,1,11,0,0,0,0,0,0.0,3,48,0.0,0,11,0.0,2.0,1
8627,77,117,4,17,3,1,2,12,0,0.0,7,32,0.0,0,11,1.0,4.0,1
8628,27,46,5,10,2,0,0,0,0,0.0,2,14,0.0,0,4,0.0,1.0,1
8629,304,737,93,176,25,7,5,62,6,2.5,104,82,0.0,2,7,3.0,22.0,1
8630,1858,6930,1018,2123,428,30,143,923,52,19.0,939,1034,145.0,25,6,60.0,208.0,0
8631,10,38,3,10,2,0,1,3,0,0.0,0,3,0.0,0,1,0.0,0.0,0
8632,62,67,6,10,1,0,0,2,0,0.0,4,24,0.0,1,4,0.0,1.0,1
8633,36,15,1,5,0,0,0,1,0,0.0,0,1,0.0,0,0,0.0,0.0,1
8634,289,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,0.0,0.0,1
8635,167,416,40,96,9,8,2,33,6,5.5,37,65,0.0,3,0,0.0,10.0,1
8636,22,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
8637,21,25,1,3,1,0,0,3,0,0.0,3,8,0.0,1,0,0.0,0.0,0
8638,3,4,0,0,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,1
8639,79,14,1,1,0,0,0,0,0,0.0,2,9,0.0,0,1,0.0,0.0,1
8640,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8641,43,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8642,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
8643,1423,3443,302,748,79,24,6,252,7,11.0,370,538,49.0,8,54,23.0,94.0,1
8644,127,366,34,88,22,1,5,42,0,0.0,41,100,0.0,0,1,4.0,15.0,0
8645,1133,3245,478,856,110,26,148,532,18,7.0,484,545,31.0,22,16,29.0,45.0,0
8646,110,182,20,41,10,0,3,23,4,1.0,18,57,2.0,1,2,3.0,3.0,1
8647,441,1057,145,233,48,9,41,133,28,10.0,115,371,3.0,13,1,7.0,18.0,1
8648,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
8649,1165,4120,545,1127,172,23,90,536,85,53.0,512,565,63.0,45,7,39.0,112.0,0
8650,797,2200,244,596,103,10,52,310,30,12.0,156,254,26.0,8,3,19.0,57.0,1
8651,161,26,1,2,0,0,0,0,0,0.0,1,13,0.0,0,2,0.0,0.0,1
8652,1252,3670,462,920,130,20,96,422,60,47.0,344,501,41.0,28,25,18.0,91.0,1
8653,15,36,2,2,0,0,0,3,0,0.0,3,17,0.0,1,2,0.0,1.0,0
8654,556,1527,120,357,63,10,15,130,1,2.0,157,293,48.0,11,8,13.0,42.0,1
8655,366,419,31,77,10,5,1,21,0,0.0,20,100,0.0,2,25,0.0,0.0,1
8656,12,37,3,7,1,0,0,6,0,1.0,0,10,0.0,1,0,1.0,1.0,0
8657,2071,7609,959,2031,340,31,354,1244,39,35.0,487,1570,85.0,49,9,65.0,219.0,1
8658,1192,3693,313,971,147,11,77,443,4,13.0,305,361,65.0,9,35,32.0,98.0,1
8659,665,2215,210,610,102,11,4,215,13,6.5,261,121,0.0,9,61,0.0,69.0,1
8660,536,341,12,42,9,0,0,14,0,0.0,22,164,0.0,2,17,1.0,4.0,1
8661,5,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
8662,126,3,0,0,0,0,0,0,0,0.0,0,3,0.0,0,0,0.0,0.0,0
8663,16,15,0,1,0,0,0,0,0,0.0,0,9,0.0,0,3,0.0,1.0,1
8664,1039,3464,498,881,148,33,60,315,174,49.0,328,812,11.0,23,18,15.0,78.0,1
8665,574,1386,172,326,83,3,56,180,15,7.0,119,351,5.0,9,0,5.0,35.0,1
8666,1620,5447,733,1379,211,19,255,879,20,17.0,881,810,106.0,55,10,53.0,108.0,1
8667,24,36,4,6,0,0,0,1,0,0.0,3,12,0.0,0,1,0.0,0.0,1
8668,22,7,1,2,0,0,0,1,0,0.0,0,1,0.0,0,0,0.0,0.0,1
8669,1288,4048,533,1109,190,39,94,419,59,34.0,282,481,29.0,19,13,20.0,54.0,1
8670,57,1,0,0,0,0,0,0,0,0.0,1,1,0.0,0,0,0.0,0.0,1
8671,30,62,2,14,4,1,0,5,0,0.0,8,11,0.0,0,4,0.0,0.0,0
8672,1279,3614,359,951,178,8,38,403,18,27.0,370,580,55.0,21,41,38.0,119.0,1
8673,224,616,68,136,14,5,14,66,6,3.0,46,53,0.0,1,11,0.0,15.0,1
8674,12,24,1,3,0,0,0,0,0,1.0,3,2,0.0,0,2,0.0,0.0,0
8675,834,3013,350,759,119,16,26,287,29,38.5,257,175,0.0,13,109,0.0,72.0,1
8676,139,240,25,51,10,1,1,12,2,3.5,25,35,0.0,2,1,0.0,5.0,1
8677,343,759,83,207,24,13,5,83,0,1.0,32,64,0.0,1,33,0.0,0.0,1
8678,76,136,16,36,3,1,2,11,1,0.0,8,30,0.0,1,6,1.0,2.0,1
8679,206,24,1,6,2,0,0,3,0,0.0,3,9,0.0,0,4,0.0,0.0,1
8680,25,1,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
8681,2992,10881,2062,3283,523,140,660,1903,338,103.0,1464,1526,192.0,44,13,91.0,251.0,1
8682,56,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8683,45,79,7,18,1,0,1,4,0,0.0,5,11,0.0,1,3,0.0,5.0,1
8684,421,1559,184,403,68,6,60,242,3,4.0,134,355,9.0,14,0,13.0,37.0,0
8685,2163,7755,769,2016,294,62,138,853,27,23.0,447,706,110.0,20,87,70.0,194.0,1
8686,22,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
8687,1475,4124,571,1068,191,24,93,460,197,90.0,642,627,41.0,20,12,33.0,63.0,1
8688,207,507,75,136,22,8,10,66,2,1.5,45,71,0.0,4,10,0.0,6.0,1
8689,140,18,0,3,0,0,0,1,0,0.0,0,11,0.0,0,5,0.0,0.0,1
8690,83,52,4,9,2,1,1,3,0,0.0,1,12,0.0,0,4,0.0,0.0,1
8691,280,6,0,1,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,1.0,0
8692,112,204,15,27,1,0,1,9,0,1.0,4,66,0.0,0,14,2.0,3.0,1
8693,15,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8694,162,201,12,20,6,0,0,9,0,1.0,20,83,0.0,1,30,0.0,1.0,1
8695,93,241,23,61,10,3,0,27,2,1.0,21,38,4.0,1,1,0.0,2.0,1
8696,133,234,23,47,9,1,6,23,1,0.0,36,73,4.0,3,1,1.0,0.0,1
8697,1763,6185,888,1530,231,71,197,697,63,59.0,882,974,59.0,33,32,30.0,77.0,0
8698,37,125,10,35,7,2,0,11,1,0.0,11,12,0.0,1,8,0.0,0.0,1
8699,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8700,62,170,10,24,5,2,0,11,1,0.5,14,21,0.0,0,5,0.0,0.0,0
8701,425,264,21,52,4,2,3,25,0,0.0,6,106,0.0,1,13,0.0,2.0,1
8702,23,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
8703,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8704,1071,3853,548,1153,167,55,63,430,183,63.0,248,457,28.0,40,22,39.0,64.0,1
8705,28,81,9,17,2,1,0,7,0,0.0,5,9,0.0,0,10,0.0,0.0,0
8706,160,264,20,38,11,1,1,12,0,0.0,11,102,0.0,1,13,3.0,4.0,0
8707,132,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
8708,92,194,23,39,7,0,4,19,0,0.0,4,43,0.0,3,0,1.0,4.0,1
8709,408,1186,140,326,39,16,2,141,13,6.0,93,63,0.0,1,18,0.0,46.0,0
8710,255,146,3,9,2,0,0,7,0,0.0,9,76,0.0,0,12,0.0,0.0,1
8711,1670,5790,714,1521,285,5,270,973,25,9.0,609,1001,70.0,73,9,53.0,170.0,1
8712,77,154,19,24,3,1,0,8,4,3.5,11,21,0.0,2,2,0.0,0.0,1
8713,69,216,28,53,10,1,3,27,0,1.0,22,39,0.0,4,6,0.0,0.0,1
8714,7,15,3,3,0,0,2,3,0,0.0,1,4,0.0,0,0,0.0,0.0,0
8715,57,96,12,20,3,0,0,9,0,0.0,6,11,0.0,0,3,0.0,1.0,0
8716,632,1493,182,362,68,8,36,175,9,9.0,126,367,3.0,14,2,12.0,42.0,1
8717,30,53,3,9,2,0,0,6,0,0.0,4,8,0.0,0,2,0.0,0.0,1
8718,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8719,71,194,19,44,6,1,0,18,2,2.0,8,8,0.0,1,4,0.0,0.0,0
8720,76,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8721,452,1536,135,368,58,8,40,177,2,5.0,91,406,0.0,16,6,9.0,46.0,0
8722,542,1557,182,432,72,16,25,209,8,4.0,90,114,0.0,6,19,0.0,35.0,1
8723,2,3,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8724,28,46,2,8,0,0,1,7,1,0.0,4,21,0.0,0,1,2.0,0.0,0
8725,381,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8726,108,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8727,10,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8728,127,256,19,66,5,4,2,21,4,1.0,27,18,0.0,1,7,0.0,0.0,1
8729,40,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8730,28,4,0,1,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
8731,4,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
8732,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8733,222,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8734,1909,5529,590,1501,242,57,97,645,61,49.0,548,422,119.0,30,35,64.0,99.0,1
8735,134,48,2,7,0,0,0,1,0,0.0,3,13,0.0,1,4,0.0,0.0,1
8736,699,9,1,2,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
8737,344,1162,130,257,54,8,4,98,23,16.0,68,103,0.0,5,66,0.0,0.0,0
8738,4,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
8739,43,75,4,15,4,0,0,4,0,0.0,1,16,0.0,0,2,1.0,0.0,0
8740,269,46,3,6,1,0,0,4,0,0.0,1,18,0.0,0,6,0.0,1.0,1
8741,570,1204,150,294,54,3,35,154,15,12.0,143,165,7.0,8,4,16.0,24.0,1
8742,35,4,0,1,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
8743,17,23,0,4,0,0,0,1,0,0.0,1,3,0.0,0,2,0.0,0.0,1
8744,7,4,2,2,0,0,0,0,0,0.0,2,0,0.0,0,0,0.0,0.0,1
8745,44,78,11,15,2,0,2,8,0,1.0,9,18,0.0,1,0,0.0,1.0,1
8746,177,27,2,5,1,0,0,0,0,0.0,0,14,0.0,0,3,0.0,0.0,1
8747,12,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
8748,46,37,4,5,2,0,0,2,0,0.0,2,8,0.0,0,0,0.0,0.0,0
8749,1170,4172,664,1301,214,71,24,397,58,31.0,497,261,0.0,10,81,0.0,62.0,1
8750,337,1214,182,327,52,18,16,156,8,6.0,190,122,0.0,1,18,0.0,30.0,0
8751,292,101,2,7,0,0,0,1,0,0.0,4,53,0.0,0,4,0.0,2.0,1
8752,5,5,0,2,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,1.0,1
8753,1534,5723,722,1711,334,26,128,951,27,13.5,399,189,0.0,27,58,0.0,176.0,1
8754,170,336,46,64,13,0,3,20,21,4.0,37,69,1.0,1,6,0.0,1.0,1
8755,748,2325,302,640,100,29,14,215,16,10.5,188,173,0.0,3,72,0.0,67.0,1
8756,487,738,54,115,12,1,7,39,0,2.0,40,275,0.0,1,55,5.0,8.0,1
8757,14,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8758,10,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
8759,2588,8197,1229,2211,353,46,521,1555,26,22.0,1345,1550,260.0,69,5,70.0,176.0,1
8760,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
8761,15,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8762,1,5,1,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8763,38,74,2,9,2,0,0,5,0,1.0,0,20,0.0,0,3,0.0,0.0,0
8764,999,2462,359,675,118,32,21,244,89,44.0,229,445,11.0,9,59,20.0,50.0,1
8765,67,14,13,3,0,0,0,1,9,1.0,1,6,0.0,0,0,0.0,0.0,1
8766,1468,3956,484,972,149,42,75,404,143,68.0,332,544,48.0,40,42,26.0,70.0,0
8767,1501,5602,897,1608,322,47,223,790,185,76.0,780,1183,64.0,72,3,54.0,93.0,1
8768,1098,3121,308,785,121,28,52,339,27,13.5,265,398,3.0,20,50,3.0,87.0,1
8769,109,30,2,2,0,0,0,1,1,0.0,1,8,0.0,1,3,0.0,0.0,1
8770,2,5,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8771,543,1157,148,326,71,12,9,148,12,10.0,129,108,0.0,3,25,0.0,0.0,1
8772,111,4,0,0,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,1
8773,312,48,5,5,2,0,0,4,1,0.0,5,23,0.0,0,6,0.0,0.0,1
8774,83,10,1,1,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,0
8775,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8776,3,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0
8777,988,378,19,56,11,0,3,17,0,0.0,8,159,0.0,1,25,0.0,4.0,1
8778,20,45,4,10,1,0,0,2,2,1.0,3,14,0.0,0,0,0.0,1.0,1
8779,23,29,3,6,1,0,0,2,2,0.0,1,11,0.0,0,0,0.0,0.0,1
8780,19,26,0,0,0,0,0,0,0,0.0,0,10,0.0,0,2,0.0,0.0,1
8781,155,123,12,17,2,0,0,7,0,0.0,6,52,0.0,1,8,1.0,0.0,1
8782,443,619,71,156,29,2,9,74,1,2.0,52,112,2.0,2,8,1.0,17.0,1
8783,9,23,2,3,0,0,0,0,0,0.0,2,8,0.0,0,1,0.0,1.0,1
8784,38,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8785,211,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0
8786,15,25,3,5,2,0,0,1,1,0.0,4,7,0.0,0,1,1.0,0.0,0
8787,331,764,102,191,42,5,20,83,14,5.0,68,185,1.0,5,14,3.0,17.0,1
8788,33,62,3,9,3,0,1,6,0,1.0,6,19,0.0,0,0,2.0,2.0,1
8789,1336,4676,697,1291,187,51,112,576,45,44.0,559,623,8.0,36,97,27.0,93.0,0
8790,48,39,3,4,0,0,0,0,0,0.0,5,14,0.0,0,0,0.0,0.0,0
8791,277,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8792,286,692,113,167,27,5,11,51,33,19.0,105,155,0.0,8,14,3.0,6.0,0
8793,1100,2434,276,568,105,14,28,210,34,19.0,118,379,5.0,23,57,18.0,48.0,1
8794,136,145,15,16,2,0,0,4,0,0.0,13,75,0.0,0,13,0.0,5.0,1
8795,50,95,9,20,2,0,0,12,0,0.0,8,8,0.0,0,2,0.0,4.0,0
8796,139,128,14,23,5,1,0,10,0,0.0,18,48,0.0,0,7,0.0,0.0,0
8797,8,9,3,3,0,0,3,5,0,0.0,2,2,0.0,0,0,0.0,1.0,1
8798,18,18,3,3,1,0,0,0,0,0.0,0,10,0.0,0,0,0.0,1.0,0
8799,830,2829,458,715,125,28,74,266,169,53.0,294,550,12.0,9,23,17.0,38.0,1
8800,725,72,6,16,5,0,0,6,0,0.0,5,28,0.0,1,5,0.0,0.0,1
8801,429,774,34,119,7,2,2,36,0,1.0,16,306,0.0,1,56,4.0,6.0,1
8802,655,42,4,9,3,1,0,4,0,1.0,0,13,0.0,0,2,0.0,0.0,1
8803,7,4,2,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
8804,269,31,0,1,0,0,0,0,0,0.0,3,14,0.0,0,1,0.0,1.0,1
8805,34,20,5,2,0,1,0,0,0,0.0,0,3,0.0,0,0,0.0,0.0,0
8806,754,1767,217,443,89,10,25,158,33,20.0,113,352,16.0,24,44,15.0,18.0,1
8807,6,11,0,1,0,0,0,2,0,0.0,0,3,0.0,0,0,0.0,1.0,0
8808,62,121,5,26,3,0,0,4,2,2.0,10,19,2.0,0,4,0.0,2.0,1
8809,124,292,22,70,12,0,5,20,0,0.0,20,93,4.0,1,2,1.0,7.0,1
8810,211,12,0,1,0,0,0,0,0,0.0,0,9,0.0,0,1,0.0,0.0,1
8811,365,126,1,6,3,0,0,5,0,1.0,6,80,0.0,0,12,0.0,0.0,1
8812,24,51,3,8,1,1,0,3,0,0.0,10,7,0.0,0,1,0.0,0.0,0
8813,197,271,13,46,6,0,0,20,0,0.0,5,56,0.0,1,20,0.0,7.0,1
8814,850,2798,285,721,141,6,67,380,7,10.0,249,517,14.0,8,0,31.0,115.0,1
8815,7,22,2,3,0,0,0,1,0,0.0,3,6,0.0,0,1,0.0,0.0,1
8816,2,3,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0
8817,477,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
8818,5,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8819,2201,7649,1010,2254,350,94,79,856,352,121.0,448,1238,58.0,15,30,46.0,157.0,1
8820,170,537,51,146,18,1,1,38,5,3.0,45,36,0.0,1,0,0.0,13.0,0
8821,196,505,59,124,14,5,3,43,11,5.0,54,61,0.0,3,7,1.0,18.0,0
8822,211,91,7,15,0,1,1,6,0,0.0,0,29,0.0,0,3,0.0,1.0,1
8823,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8824,17,38,3,8,4,0,0,4,0,0.0,4,8,0.0,0,0,0.0,1.0,0
8825,21,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8826,256,380,27,48,9,3,3,15,0,0.0,24,163,0.0,0,28,0.0,1.0,1
8827,74,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
8828,320,456,30,79,17,0,0,25,0,0.0,11,103,0.0,0,36,3.0,9.0,1
8829,8,3,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
8830,375,1208,174,316,58,16,6,108,17,11.0,154,122,0.0,5,58,0.0,0.0,1
8831,291,27,1,2,0,0,0,0,0,0.0,0,19,0.0,0,2,0.0,1.0,1
8832,8,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
8833,5,2,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
8834,3,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
8835,6,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
8836,165,171,12,24,3,4,1,15,1,0.5,6,67,0.0,1,16,0.0,0.0,1
8837,2460,8757,1349,2490,441,24,493,1550,72,38.0,1305,1882,171.0,39,2,71.0,226.0,1
8838,21,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
8839,357,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8840,10,10,0,0,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,0
8841,826,214,14,39,7,0,1,18,0,0.0,10,57,0.0,1,21,1.0,2.0,1
8842,126,326,26,67,12,0,3,30,1,0.0,36,65,2.0,2,1,2.0,14.0,1
8843,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
8844,23,44,3,8,0,0,1,6,0,0.0,5,8,0.0,0,1,0.0,2.0,0
8845,10,34,0,6,1,0,0,1,0,0.0,0,13,0.0,0,0,0.0,1.0,0
8846,27,6,0,1,0,0,0,1,0,0.0,0,2,0.0,0,0,0.0,0.0,1
8847,16,21,2,4,0,0,0,2,0,0.0,0,2,0.0,0,0,0.0,1.0,0
8848,368,631,64,133,34,4,7,55,3,5.0,88,144,1.0,0,7,4.0,24.0,1
8849,14,31,5,9,3,0,2,4,1,0.0,2,9,0.0,0,0,0.0,0.0,0
8850,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0
8851,1874,6187,1167,1626,252,6,583,1414,12,8.0,1317,1596,150.0,75,3,78.0,147.0,1
8852,64,114,10,22,1,0,3,12,1,1.0,9,29,0.0,1,1,0.0,0.0,0
8853,463,1687,230,521,93,33,33,257,27,36.5,96,205,0.0,4,43,0.0,0.0,1
8854,18,19,3,4,0,0,0,2,0,0.0,1,1,0.0,0,2,0.0,1.0,0
8855,175,28,1,2,0,0,0,0,0,0.0,0,12,0.0,0,3,0.0,0.0,1
8856,2,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8857,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8858,48,58,6,9,2,0,0,5,0,0.0,4,12,0.0,0,6,3.0,1.0,1
8859,969,3590,370,1098,154,46,7,475,35,36.5,142,66,0.0,12,188,0.0,0.0,1
8860,71,117,12,21,5,0,2,10,1,3.0,3,22,0.0,2,1,1.0,1.0,1
8861,167,142,19,25,8,1,2,9,0,0.0,15,48,0.0,2,4,0.0,1.0,0
8862,37,77,7,19,2,0,0,8,0,0.0,2,15,0.0,2,1,1.0,3.0,1
8863,645,1928,191,441,70,15,21,170,20,12.0,86,337,2.0,17,43,12.0,49.0,0
8864,109,122,19,28,4,5,0,10,0,0.0,18,28,0.0,1,4,0.0,0.0,0
8865,40,133,13,29,3,1,1,13,7,4.0,4,7,0.0,0,3,0.0,0.0,1
8866,43,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8867,17,4,0,0,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,1
8868,311,839,94,200,48,3,29,103,2,6.0,93,235,4.0,8,7,6.0,20.0,1
8869,5,5,1,1,0,0,0,1,0,0.0,1,1,0.0,0,0,0.0,0.0,1
8870,10,7,1,1,0,0,0,0,0,0.0,2,3,0.0,0,0,0.0,0.0,0
8871,11,16,1,4,0,0,0,0,0,0.0,0,4,0.0,0,0,0.0,0.0,1
8872,27,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
8873,38,119,14,30,7,0,6,13,1,0.0,11,33,0.0,1,0,1.0,0.0,0
8874,341,886,79,199,28,2,20,100,4,3.0,77,124,1.0,3,4,9.0,38.0,0
8875,218,404,45,94,10,2,5,34,1,1.0,28,76,0.0,2,6,3.0,8.0,1
8876,63,91,6,21,0,1,0,6,0,0.0,2,14,0.0,0,0,0.0,5.0,1
8877,21,37,1,0,0,0,0,0,0,0.0,2,16,0.0,0,5,0.0,0.0,1
8878,9,23,2,3,1,0,0,3,0,0.0,1,3,0.0,0,2,0.0,0.0,1
8879,156,37,0,0,0,0,0,0,0,0.0,3,20,0.0,0,5,0.0,0.0,1
8880,129,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
8881,285,616,32,82,5,2,1,31,1,0.0,25,244,0.0,0,64,4.0,10.0,1
8882,250,12,0,2,1,0,0,0,0,0.0,0,5,0.0,0,0,0.0,1.0,1
8883,16,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0
