retroID,POS,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
dixol101,C,0,0,101,29,3,3,2,0,0,0,0
dixol101,C,0,0,116,32,10,1,0,0,0,0,0
dixol101,C,0,0,233,70,6,8,4,0,0,0,0
dixol101,C,0,0,42,8,0,0,0,0,0,0,0
dolla101,C,0,0,11,2,2,0,0,0,0,0,0
domia001,C,0,6,1,0,0,0,0,0,0,0,0
domia001,C,1,18,4,0,0,0,0,0,2,0,0
donaj001,C,5,142,44,3,1,0,1,0,4,2,0
donaj001,C,3,72,20,2,1,0,0,0,4,2,0
donot101,C,72,1874,330,29,5,5,3,0,67,23,0
donot101,C,28,826,136,16,3,4,5,0,24,14,0
dormc101,C,0,0,1,1,0,0,0,0,0,0,0
dorsb001,C,5,144,31,0,0,1,0,0,5,0,0
dorsb001,C,3,99,19,3,0,1,3,0,2,2,0
dorsb001,C,14,382,111,5,0,0,0,0,9,3,0
dorsb001,C,9,272,79,5,0,1,1,0,2,3,0
dorsb001,C,61,1615,412,34,4,6,9,0,31,20,0
dorsb001,C,6,162,29,3,0,1,0,0,2,2,0
dorsb001,C,2,63,12,0,0,0,1,0,4,0,0
dottd101,C,3,87,17,0,0,0,0,1,0,0,0
dottd101,C,23,617,122,15,3,1,3,3,15,9,1
dottd101,C,6,174,48,4,1,2,1,0,6,2,0
dottd101,C,44,1186,230,20,2,3,3,11,20,8,3
dottd101,C,6,165,26,8,0,0,0,2,3,2,0
douga101,C,0,0,10,6,2,0,0,0,0,0,0
douga101,C,0,0,6,3,0,0,1,0,0,0,0
doumr001,C,53,1384,321,26,6,1,4,0,41,13,0
doumr001,C,103,2727,596,59,8,8,9,0,68,25,0
doumr001,C,91,2371,533,55,6,3,9,0,79,11,0
doumr001,C,43,1121,229,20,2,2,3,0,28,7,0
doumr001,C,70,1846,418,53,6,9,2,0,44,20,0
doumr001,C,28,671,149,7,2,2,5,0,21,6,0
doumr001,C,48,1266,286,30,8,1,4,0,21,14,0
doumr001,C,10,275,66,12,1,0,2,0,11,4,0
doumr001,C,2,54,19,1,1,1,0,0,7,0,0
doumr001,C,56,1478,290,22,2,3,2,0,31,8,0
downb001,C,3,150,46,7,1,1,0,0,5,5,0
downb001,C,51,1363,320,28,6,5,1,0,51,22,0
downb001,C,15,357,69,6,0,0,0,0,20,1,0
downb001,C,80,2165,450,38,6,4,1,0,78,37,0
downb001,C,46,1356,278,28,2,3,4,0,42,21,0
downb001,C,121,3216,681,82,5,6,2,0,112,65,0
downb001,C,127,3275,669,35,11,5,6,0,101,34,0
downb001,C,33,874,140,17,1,2,1,0,21,13,0
downb001,C,134,3591,730,84,8,5,11,0,89,66,0
doyld101,C,0,0,46,8,2,0,0,0,0,0,0
dresb102,C,0,0,101,13,1,1,4,0,0,0,0
dresb102,C,0,0,7,0,1,0,0,0,0,0,0
dresb102,C,0,0,6,1,0,1,0,0,0,0,0
duncd101,C,86,2313,397,41,8,5,3,0,40,29,0
duncd101,C,27,719,176,13,4,2,5,7,18,4,0
duncd101,C,85,2333,371,35,6,9,2,0,73,30,0
duncd101,C,40,1080,209,15,4,1,6,14,26,12,0
duncd101,C,64,1704,373,28,9,9,4,0,26,17,0
duncd101,C,84,2317,533,41,7,8,17,0,69,24,0
duncd101,C,109,3009,661,43,5,9,9,0,52,29,0
duncd101,C,73,1923,474,41,7,5,9,25,37,21,0
duncd101,C,12,408,99,7,2,6,3,9,15,5,0
duncd101,C,102,2721,678,41,12,3,7,0,51,19,0
duncd101,C,128,3361,557,47,15,7,7,0,65,35,0
duram001,C,27,716,183,13,5,1,0,0,11,6,0
dyerd101,C,35,1001,196,19,4,4,5,0,29,12,0
dyerd101,C,45,1333,308,26,2,7,4,0,24,17,0
dyerd101,C,18,496,105,10,1,0,0,3,8,3,0
dyerd101,C,91,2445,690,61,5,12,3,0,39,40,0
dyerd101,C,21,585,141,10,1,1,1,0,21,10,0
dyerd101,C,1,24,8,0,0,0,0,0,0,0,0
dyerd101,C,53,1452,279,37,2,4,4,0,31,24,0
dyerd101,C,54,1413,326,22,3,3,2,0,54,18,0
dyerd101,C,0,6,0,0,0,0,0,0,0,0,0
dyerd101,C,26,729,129,10,2,2,3,0,25,4,0
dyerd101,C,32,905,187,14,2,0,2,0,11,10,0
dyerd101,C,84,2307,502,41,2,10,5,0,62,34,0
dyerd101,C,44,1260,336,21,3,3,2,0,26,11,0
dyerd101,C,41,1188,294,20,3,6,0,0,24,16,0
earlj101,C,0,0,301,43,4,5,5,0,0,0,0
earlj101,C,0,0,268,51,3,7,8,0,0,0,0
earlj101,C,0,0,276,41,10,5,5,0,0,0,0
earlj101,C,0,0,385,52,16,13,17,0,0,0,0
earlj101,C,0,0,160,22,5,6,3,0,0,0,0
earlj101,C,0,0,443,83,11,10,13,0,0,0,0
earlj101,C,0,0,392,71,9,11,9,0,0,0,0
earlj101,C,0,0,246,45,12,7,15,0,0,0,0
earlj101,C,0,0,95,9,4,1,1,0,0,0,0
easle001,C,1,42,14,0,0,0,0,0,0,0,0
eastr102,C,0,0,29,4,0,1,1,0,0,0,0
edwab101,C,0,0,176,19,4,3,2,0,0,0,0
edwab101,C,17,436,88,11,2,2,3,6,10,6,1
edwab101,C,0,0,592,58,11,11,11,0,0,0,0
edwab101,C,0,0,223,21,4,1,6,0,0,0,0
edwab101,C,0,0,82,8,1,2,1,0,0,0,0
edwab101,C,0,0,37,3,0,0,0,0,0,0,0
edwab101,C,0,0,113,14,5,4,4,0,0,0,0
edwab101,C,0,0,431,53,9,9,7,0,0,0,0
edwab101,C,0,0,184,13,2,0,4,0,0,0,0
edwab101,C,0,6,0,0,1,0,0,0,0,0,0
edwad102,C,58,1627,341,30,5,4,4,20,33,10,3
edwad102,C,71,1785,469,31,7,5,6,20,37,15,1
edwad102,C,34,949,223,16,2,2,1,9,8,9,1
edwad102,C,6,150,32,2,0,1,0,3,1,1,0
edwad102,C,23,666,177,19,6,6,3,0,29,12,0
edwad102,C,32,852,198,16,3,5,5,9,12,5,1
edwad102,C,10,252,80,3,1,1,1,6,2,1,0
edwaj101,C,69,1835,435,22,5,3,2,0,48,16,0
edwaj101,C,98,2702,761,61,8,9,5,55,46,34,6
edwaj101,C,57,1556,454,30,5,4,4,14,25,18,2
edwaj101,C,141,3725,1008,87,6,16,10,53,51,44,6
edwaj101,C,124,3345,807,92,12,11,16,25,51,31,1
edwaj101,C,116,3062,890,73,8,17,11,41,47,31,5
edwaj101,C,52,1460,350,25,3,2,1,9,11,14,3
edwaj101,C,140,3725,1135,79,7,9,10,63,53,49,0
edwaj101,C,134,3531,854,74,5,11,6,0,59,49,0
edwaj101,C,84,2212,617,40,5,3,7,30,50,25,3
edwaj101,C,39,1152,257,15,5,2,11,13,18,8,0
edwaj101,C,96,2580,645,41,8,8,9,0,60,24,0
edwaj101,C,27,722,157,16,2,3,1,0,27,6,0
edwaj101,C,91,2448,555,48,3,7,9,0,34,27,0
egant101,C,1,9,3,0,0,0,1,0,0,0,0
egant101,C,3,81,24,2,0,0,1,2,0,0,0
egant101,C,67,1809,443,41,7,2,13,0,50,15,0
egant101,C,12,302,61,3,0,0,7,4,4,0,0
egant101,C,21,595,145,19,6,4,2,0,31,14,0
egant101,C,33,948,257,19,4,2,3,0,24,11,0
egant101,C,63,1659,367,31,5,4,10,0,34,18,0
egant101,C,12,307,72,7,0,2,2,2,11,3,0
egant101,C,35,909,249,21,1,5,2,0,36,16,0
egant101,C,40,1041,240,28,4,4,9,15,22,17,1
ellir104,C,0,0,144,44,7,1,2,0,0,0,0
ellia001,C,25,665,167,11,0,2,2,0,11,4,0
ellia001,C,89,2321,737,68,4,4,2,0,48,16,0
ellia001,C,55,1476,515,49,0,3,3,0,22,18,0
ellia001,C,8,230,67,5,0,1,1,0,7,2,0
ellia001,C,42,1110,321,22,1,2,3,0,30,13,0
ellia001,C,34,926,263,21,1,4,1,0,26,10,0
ellia001,C,36,987,267,26,0,2,3,0,10,5,0
ellia001,C,42,1121,380,28,1,2,2,0,23,9,0
ellia001,C,109,2917,855,73,3,8,6,0,35,28,0
ellia001,C,1,30,7,1,0,0,0,0,0,0,0
ellia001,C,2,83,36,2,0,0,0,0,1,0,0
ellia001,C,128,3453,1007,87,6,12,11,0,74,36,0
ellij101,C,3,84,16,1,0,1,0,0,4,1,0
ellij101,C,17,473,81,10,4,1,4,0,9,4,0
ellij101,C,4,117,21,2,0,0,2,0,2,2,0
ellij101,C,70,1861,370,27,8,5,9,0,37,22,0
ellij101,C,72,2012,396,44,11,3,6,0,54,35,0
ellij101,C,34,913,156,18,3,4,2,0,27,13,0
ellij101,C,0,15,4,0,0,0,0,0,0,0,0
ellij101,C,15,402,83,7,2,1,1,4,23,4,0
ellij101,C,0,6,0,0,0,0,0,0,0,0,0
ellij101,C,23,639,127,11,5,1,1,0,10,5,0
ellij101,C,2,57,12,1,0,0,1,0,0,1,0
ellij101,C,5,204,40,2,0,1,0,0,8,1,0
elmoj001,C,0,13,1,0,0,0,0,0,0,0,0
encaa001,C,6,163,35,4,2,0,1,0,6,1,0
encaa001,C,4,137,43,4,3,0,0,0,7,1,0
encaa001,C,45,1196,278,43,7,2,4,0,38,21,0
engld001,C,2,78,21,1,0,0,0,0,4,1,0
engld001,C,1,39,11,1,0,0,0,0,2,1,0
engld001,C,66,1748,299,26,9,3,8,0,48,17,0
engld001,C,0,12,1,0,0,0,0,0,0,0,0
engld001,C,0,57,11,1,0,0,0,0,2,1,0
engld001,C,80,2134,376,34,8,3,3,0,52,25,0
engld001,C,12,296,58,3,1,1,0,0,4,1,0
ennir101,C,0,0,0,0,0,0,0,0,0,0,0
enrig101,C,1,21,4,0,0,0,0,0,4,1,0
eppsa101,C,0,0,6,0,2,0,0,0,0,0,0
erauj101,C,0,0,12,2,0,0,0,0,0,0,0
erauj101,C,0,0,37,6,1,1,0,0,0,0,0
erich101,C,0,0,84,19,3,7,2,0,0,0,0
escoe001,C,0,3,0,0,0,0,0,0,0,0,0
espij001,C,9,318,72,6,1,0,2,0,9,2,0
espij001,C,0,18,4,0,0,0,0,0,0,0,0
espij001,C,3,93,16,4,0,0,0,0,2,0,0
espij001,C,7,185,38,1,0,0,0,0,5,1,0
espob001,C,0,9,2,0,0,0,0,0,0,0,0
espob001,C,0,3,1,0,0,0,0,0,0,0,0
espyc001,C,0,6,0,0,0,0,1,0,0,0,0
essij001,C,17,438,92,9,1,0,0,0,10,6,0
essij001,C,66,1753,348,57,8,5,7,0,62,39,0
essij001,C,31,869,170,14,2,3,4,0,23,13,0
essij001,C,44,1191,229,28,4,6,1,0,31,25,0
essij001,C,0,12,1,1,0,0,0,0,0,1,0
essij001,C,0,6,0,0,0,0,0,0,0,0,0
essij001,C,5,188,37,3,1,1,1,0,9,2,0
essij001,C,64,1710,319,53,10,10,2,0,45,37,0
essij001,C,66,1808,333,46,5,5,3,0,40,38,0
essij001,C,84,2335,431,78,10,12,3,0,60,51,0
essij001,C,43,1143,282,26,2,1,1,0,51,9,0
essij001,C,104,2773,592,62,9,8,6,0,71,53,0
estab001,C,28,698,185,14,0,5,0,0,14,6,0
estab001,C,1,42,14,1,0,0,0,0,1,0,0
estab001,C,8,217,49,3,0,0,1,0,3,1,0
estab001,C,44,1181,321,12,4,0,5,0,36,7,0
estab001,C,3,92,19,2,0,0,0,0,0,0,0
estab001,C,32,868,203,9,1,2,2,0,19,5,0
estab001,C,43,1123,248,19,4,2,3,0,25,12,0
estab001,C,3,75,20,1,0,0,0,0,4,0,0
estab001,C,4,105,24,1,0,0,0,0,1,1,0
estab001,C,89,2374,654,49,5,14,10,0,52,26,0
estab001,C,4,139,38,2,1,0,0,0,7,1,0
estrf101,C,0,12,1,0,0,0,1,0,0,0,0
estrj001,C,97,2479,574,51,2,6,2,0,58,26,0
estrj001,C,120,3126,776,44,9,8,8,0,70,16,0
estrj001,C,80,2140,543,30,4,4,3,0,31,17,0
estrj001,C,6,229,47,1,0,0,0,0,6,0,0
estrj001,C,111,2883,803,37,6,6,5,0,73,11,0
estrj001,C,103,2774,683,50,3,11,4,0,66,27,0
estrj001,C,12,283,78,8,2,0,0,0,13,6,0
estrj001,C,3,122,34,2,0,0,1,0,5,0,0
etcha101,C,7,150,28,2,0,0,0,0,5,3,0
etcha101,C,2,60,13,2,0,0,0,0,0,1,0
etcha101,C,44,1158,289,12,4,0,1,0,36,15,0
etcha101,C,61,1629,337,24,5,2,2,0,18,22,0
etcha101,C,87,2200,539,46,12,7,3,0,87,46,0
etcha101,C,118,3164,799,65,10,7,15,35,60,39,0
etcha101,C,2,51,7,0,1,0,0,0,1,0,0
etcha101,C,56,1536,414,29,1,3,5,14,24,14,3
etcha101,C,2,56,21,2,0,0,1,0,3,0,0
etcha101,C,65,1749,392,29,7,3,1,0,23,11,0
etcha101,C,45,1164,201,14,2,5,1,0,16,13,0
etcha101,C,59,1668,380,27,4,1,3,17,11,16,0
etcha101,C,94,2631,673,57,8,10,7,28,52,21,0
etcha101,C,31,782,188,15,4,2,3,0,20,11,0
etcha101,C,51,1396,269,19,7,3,0,0,19,16,0
etcha101,C,57,1509,334,22,3,2,1,0,13,16,0
euset001,C,61,1610,411,17,5,2,3,0,37,10,0
euset001,C,7,174,49,4,1,0,1,0,4,2,0
euset001,C,45,1227,352,19,3,2,4,0,19,11,0
euset001,C,41,1137,263,24,2,1,5,0,32,21,0
euset001,C,40,1096,300,22,3,4,2,0,20,8,0
euset001,C,42,1093,297,16,4,4,0,0,36,9,0
euset001,C,38,999,255,24,1,1,1,0,30,9,0
euset001,C,87,2464,645,49,5,9,11,0,66,29,0
euset001,C,83,2294,652,37,4,3,4,0,39,20,0
evana101,C,0,0,336,30,13,5,18,0,0,0,0
evana101,C,0,0,389,48,5,14,4,0,0,0,0
evana101,C,0,0,254,42,12,5,10,0,0,0,0
evana101,C,0,0,322,47,3,2,2,0,0,0,0
evana101,C,0,0,195,24,7,6,4,0,0,0,0
evana101,C,0,0,289,23,4,8,5,0,0,0,0
evana101,C,0,0,160,19,5,4,9,0,0,0,0
evana101,C,0,0,21,6,1,0,0,0,0,0,0
evana101,C,0,0,34,2,0,0,1,0,0,0,0
evana101,C,0,0,245,38,5,6,3,0,0,0,0
evana101,C,0,0,40,1,0,0,0,0,0,0,0
evana101,C,0,0,10,4,1,1,1,0,0,0,0
expol001,C,6,171,43,3,0,0,1,0,1,1,0
ezzeh101,C,0,0,6,2,0,0,0,0,0,0,0
fabrj001,C,41,1002,228,30,1,2,0,0,21,22,0
fabrj001,C,33,899,217,16,3,2,7,0,28,9,0
fabrj001,C,17,447,118,9,1,0,1,0,7,5,0
fabrj001,C,23,642,156,8,1,1,1,0,18,5,0
fabrj001,C,75,1995,502,46,6,3,5,0,61,22,0
fabrj001,C,63,1675,391,36,6,4,8,0,35,22,0
fabrj001,C,5,190,62,6,2,2,2,0,8,3,0
fabrj001,C,36,985,219,21,2,2,1,0,15,10,0
fabrj001,C,11,312,81,5,1,1,0,0,4,2,0
fabrj001,C,1,51,21,0,0,0,0,0,0,0,0
fabrj001,C,66,1785,404,52,5,2,4,0,37,30,0
fabrj001,C,83,2180,519,46,7,8,8,0,59,33,0
fabrj001,C,42,1117,267,23,3,3,2,0,29,15,0
faheb101,C,10,297,54,5,1,1,1,0,11,3,0
faheb101,C,20,559,104,5,0,0,0,0,18,4,0
faheb101,C,23,685,126,19,1,3,3,0,23,11,0
faheb101,C,54,1560,277,33,2,5,3,0,41,23,0
faheb101,C,19,532,96,9,2,3,1,0,13,7,0
faheb101,C,36,951,236,26,2,4,1,0,20,16,0
faheb101,C,17,491,85,16,0,2,3,0,11,10,0
faheb101,C,8,246,39,2,0,0,1,0,1,0,0
faheb101,C,66,1737,309,34,8,6,3,0,63,28,0
faheb101,C,4,120,21,2,0,0,0,0,0,1,0
faheb101,C,2,51,8,2,1,0,0,0,1,1,0
fannj101,C,22,646,138,14,3,4,5,4,6,9,1
fannj101,C,4,99,30,2,0,0,2,1,1,1,0
fannj101,C,11,298,40,6,0,0,1,6,4,3,0
fannj101,C,1,24,5,3,2,1,0,0,0,0,0
farmk001,C,0,21,5,0,0,0,0,0,0,0,0
farmk001,C,0,6,0,1,0,0,0,0,0,0,0
fasas001,C,0,15,2,0,0,0,1,0,0,0,0
fasas001,C,19,529,153,14,3,5,0,0,6,6,0
fasas001,C,43,1175,291,14,5,2,2,0,19,10,0
fasas001,C,14,361,93,5,3,0,1,0,11,3,0
fasas001,C,47,1251,284,26,4,1,6,0,37,7,0
fasas001,C,6,168,37,3,2,0,0,0,3,2,0
fasas001,C,10,270,53,3,1,2,2,0,1,3,0
fasas001,C,20,530,143,8,0,0,1,0,7,3,0
fasas001,C,41,1061,231,22,5,2,1,0,23,11,0
fasas001,C,0,21,10,2,0,0,0,0,1,2,0
fasas001,C,14,351,102,9,2,1,3,0,8,4,0
fasas001,C,68,1738,421,25,2,5,2,0,23,18,0
fasas001,C,16,458,104,9,1,0,2,0,6,3,0
fasas001,C,42,1097,265,26,3,2,2,0,29,8,0
fedet001,C,42,1122,323,40,5,0,2,0,24,10,0
fedet001,C,8,246,87,8,1,0,1,0,6,0,0
fedet001,C,1,51,9,0,0,0,0,0,1,0,0
fedet001,C,1,30,13,0,0,0,0,0,0,1,0
fedet001,C,7,189,42,7,1,1,0,0,3,0,0
fedet001,C,1,52,17,2,0,0,0,0,1,0,0
fedet001,C,4,120,37,6,1,0,1,0,3,2,0
fedet001,C,19,570,150,19,3,1,1,0,13,10,0
fehrb101,C,0,0,2,0,0,0,0,0,0,0,0
feldm101,C,0,0,8,2,0,0,0,0,0,0,0
felip001,C,0,1,0,0,0,0,0,0,1,0,0
fellj101,C,0,3,1,0,0,0,0,1,0,0,0
felsj101,C,2,108,13,3,0,0,0,0,2,1,0
felsj101,C,0,15,5,0,1,0,0,1,0,0,0
felsj101,C,18,498,95,8,3,1,0,0,6,2,0
fergj101,C,46,1242,288,29,2,0,5,0,36,18,0
fergj101,C,57,1448,284,23,5,2,4,0,33,13,0
fergj101,C,118,3222,757,57,3,17,18,0,51,28,0
fergj101,C,116,3125,634,80,11,10,16,0,94,61,0
fergj101,C,6,163,27,3,1,0,0,0,6,2,0
fergj101,C,8,212,35,5,1,1,1,0,5,5,0
fergj101,C,62,1597,326,35,7,6,8,0,51,18,0
fergj101,C,30,792,167,9,3,0,3,0,12,6,0
fergj101,C,70,1952,436,40,6,2,9,0,36,23,0
fergj101,C,45,1176,238,32,6,6,7,0,18,20,0
fergj101,C,12,385,74,10,3,2,2,0,16,5,0
fergj101,C,6,150,37,1,0,1,1,0,2,3,0
fergj101,C,22,641,138,13,1,2,2,0,20,13,0
fergj101,C,31,798,158,16,1,1,5,0,13,9,0
fergj101,C,50,1356,297,23,6,4,3,0,58,12,0
fergj101,C,0,33,9,0,0,0,0,0,1,0,0
ferne101,C,0,0,47,5,1,1,0,0,0,0,0
ferne101,C,0,0,41,6,4,1,1,0,0,0,0
fernf101,C,0,6,1,0,0,0,0,0,0,0,0
fernf101,C,13,387,91,6,2,0,2,0,6,6,0
fernf101,C,57,1565,321,29,2,2,8,20,28,20,2
fernf101,C,68,1833,405,25,3,6,7,0,22,14,0
fernf101,C,1,27,5,0,0,0,0,0,3,0,0
fernf101,C,1,66,5,0,0,0,0,0,0,1,0
fernf101,C,7,186,42,3,0,0,0,1,0,1,0
fernf101,C,44,1138,240,27,3,2,2,11,20,15,1
fernf101,C,1,66,6,1,0,0,0,0,0,1,0
ferrr101,C,0,0,331,64,4,3,21,0,0,0,0
ferrr101,C,0,0,327,52,5,7,2,0,0,0,0
ferrr101,C,0,0,403,71,9,8,20,0,0,0,0
ferrr101,C,0,0,336,66,7,5,2,0,0,0,0
ferrr101,C,0,0,340,51,2,11,6,0,0,0,0
ferrr101,C,0,0,140,35,7,3,2,0,0,0,0
ferrr101,C,0,0,134,22,1,5,1,0,0,0,0
ferrr101,C,0,0,85,13,2,1,3,0,0,0,0
ferrr101,C,0,0,520,79,13,12,8,0,0,0,0
ferrr101,C,0,0,500,76,6,9,1,0,0,0,0
ferrr101,C,0,0,427,67,10,5,17,0,0,0,0
ferrr101,C,0,0,93,10,1,1,0,0,0,0,0
ferrr101,C,0,0,341,42,5,5,6,0,0,0,0
ferrr101,C,0,0,556,55,8,5,1,0,0,0,0
ferrr101,C,0,0,356,57,6,7,10,0,0,0,0
ferrr101,C,0,0,91,16,1,1,0,0,0,0,0
ferrr101,C,0,0,412,86,14,11,6,0,0,0,0
ferrr101,C,0,0,512,69,11,15,8,0,0,0,0
ferrr101,C,0,0,531,72,6,7,6,0,0,0,0
ferrr101,C,0,0,327,46,9,9,19,0,0,0,0
ferrr101,C,0,0,486,78,8,9,3,0,0,0,0
fickr001,C,0,15,3,1,0,0,0,0,0,0,0
fickr001,C,69,1786,412,26,6,3,12,0,60,12,0
fickr001,C,10,276,50,3,1,1,2,0,5,2,0
fickr001,C,3,67,18,1,1,0,0,0,2,1,0
fickr001,C,3,81,24,1,0,0,1,0,2,0,0
fickr001,C,20,569,167,10,4,0,2,0,21,3,0
fickr001,C,18,492,102,8,1,2,4,0,17,1,0
figgm001,C,26,738,168,12,5,1,2,0,22,7,0
figgm001,C,1,27,3,1,0,0,0,0,0,0,0
figgm001,C,0,6,3,0,0,0,0,0,0,0,0
figgm001,C,1,27,6,0,0,0,0,0,0,0,0
filis101,C,0,0,0,0,0,0,0,0,0,0,0
fimpj001,C,7,222,54,4,1,0,1,0,9,5,0
fimpj001,C,4,114,29,4,0,0,1,0,3,2,0
fimpj001,C,2,97,18,3,2,0,0,0,3,2,0
fimpj001,C,48,1243,336,32,4,2,9,0,36,28,0
finlb102,C,0,0,78,23,4,0,1,0,0,0,0
finlb102,C,0,0,289,34,11,7,4,0,0,0,0
finnh101,C,0,0,122,12,1,4,4,0,0,0,0
finnh101,C,0,0,0,0,0,0,0,0,0,0,0
finnh101,C,0,0,30,3,1,0,1,0,0,0,0
finnh101,C,0,0,18,3,0,1,0,0,0,0,0
finnh101,C,0,0,38,5,2,1,0,0,0,0,0
firod001,C,0,3,0,0,0,0,0,0,0,0,0
firod001,C,0,60,8,0,0,0,1,0,0,1,0
firod001,C,0,36,8,1,1,0,0,0,0,0,0
fiscm001,C,0,9,1,0,0,0,0,0,3,0,0
fiskc001,C,51,1289,252,26,2,2,4,0,41,20,0
fiskc001,C,68,1853,338,36,2,7,3,0,56,19,0
fiskc001,C,85,2217,419,37,3,1,9,0,57,26,0
fiskc001,C,123,3233,709,46,7,5,11,0,77,31,0
fiskc001,C,129,3429,846,72,15,10,8,0,56,36,0
fiskc001,C,112,3004,522,56,10,8,3,0,74,30,0
fiskc001,C,35,880,155,8,3,1,3,0,24,5,0
fiskc001,C,49,1305,267,26,6,2,2,0,24,15,0
fiskc001,C,65,1690,389,39,4,3,8,0,56,23,0
fiskc001,C,130,3503,649,73,12,9,7,0,90,50,0
fiskc001,C,129,3369,639,62,4,7,10,0,80,44,0
fiskc001,C,70,1734,347,30,8,2,0,0,34,21,0
fiskc001,C,12,345,72,6,2,1,1,0,4,5,0
fiskc001,C,89,2303,470,44,5,10,2,0,64,30,0
fiskc001,C,112,2910,660,63,4,14,11,0,71,42,0
fiskc001,C,150,4067,733,90,17,13,7,0,103,49,0
fiskc001,C,13,377,75,5,0,0,2,0,22,2,0
fiskc001,C,131,3465,739,50,14,8,3,0,51,32,0
fiskc001,C,120,3205,801,60,10,13,10,0,84,44,0
fiskc001,C,81,2178,421,38,6,4,2,0,51,21,0
fiskc001,C,91,2383,535,55,4,5,11,0,54,38,0
fiskc001,C,1,27,2,0,0,0,1,1,0,0,0
fiskc001,C,102,2818,550,57,6,15,7,0,69,32,0
fiskc001,C,149,3949,779,69,11,7,4,0,60,50,0
fitze101,C,0,0,338,36,15,4,15,0,0,0,0
fitze101,C,35,971,206,19,6,5,4,7,17,8,2
fitze101,C,0,0,319,33,4,3,8,0,0,0,0
fitze101,C,0,0,163,22,5,5,7,0,0,0,0
fitze101,C,0,0,98,13,4,2,1,0,0,0,0
fitze101,C,96,2637,396,38,12,5,3,14,26,20,0
fitze101,C,20,458,94,4,3,0,3,4,16,2,0
fitze101,C,0,0,13,3,0,0,0,0,0,0,0
fitze101,C,0,0,16,3,1,0,2,0,0,0,0
fitze101,C,66,1717,304,30,6,5,8,5,16,17,0
fitze101,C,15,402,68,13,0,2,0,6,5,6,2
fitze101,C,38,1003,192,26,5,3,0,5,13,15,3
fitze101,C,32,829,142,16,6,3,2,6,19,4,0
fitze101,C,0,0,49,4,0,0,1,0,0,0,0
fitzm001,C,93,2509,542,46,8,7,9,0,102,27,0
fitzm001,C,67,1877,459,35,8,5,6,0,74,26,0
fitzm001,C,7,183,37,8,2,0,0,0,12,6,0
fitzm001,C,47,1265,306,24,2,3,2,0,61,21,0
fitzm001,C,60,1620,415,35,3,5,3,0,81,20,0
fitzm001,C,101,2681,715,47,4,6,7,0,88,40,0
fitzm001,C,50,1404,290,20,3,4,3,0,41,18,0
fitzm001,C,87,2284,602,27,12,2,4,0,115,22,0
fitzm001,C,37,1018,258,21,6,2,3,0,60,11,0
fitzm001,C,84,2336,560,41,6,10,3,0,103,26,0
flahj001,C,39,1035,291,19,2,3,3,0,35,11,0
flahj001,C,69,1852,458,28,7,4,4,0,57,16,0
flahj001,C,42,1108,243,13,5,1,1,0,22,9,0
flahj001,C,31,852,200,10,2,0,0,0,19,9,0
flahj001,C,12,381,78,9,0,0,0,0,15,5,0
flahj001,C,21,586,102,7,2,2,0,0,16,7,0
flahj001,C,101,2726,611,51,5,9,4,0,79,29,0
flahj001,C,65,1783,471,29,5,3,4,0,55,23,0
flahj001,C,119,3091,753,65,11,13,6,0,125,50,0
flahj001,C,74,2007,450,33,4,8,7,0,48,26,0
flahj001,C,112,2972,726,87,6,12,4,0,78,52,0
flahj001,C,104,2749,569,33,11,5,0,0,78,24,0
flahj001,C,35,985,255,19,3,3,4,0,23,7,0
flahj001,C,10,231,35,9,0,1,1,0,9,5,0
flahj001,C,86,2289,542,45,4,2,5,0,48,29,0
fletd001,C,0,3,0,0,0,0,0,0,0,0,0
fletd001,C,79,2057,606,26,4,4,4,0,71,16,0
fletd001,C,29,761,181,12,1,1,0,0,23,7,0
fletd001,C,114,3063,720,41,4,8,8,0,75,31,0
fletd001,C,79,1857,479,20,2,4,0,0,59,18,0
fletd001,C,36,1002,242,22,2,1,1,0,33,13,0
fletd001,C,104,2565,721,30,6,5,6,0,109,27,0
fletd001,C,6,150,30,3,0,0,0,0,9,0,0
fletd001,C,59,1554,360,33,2,3,3,0,70,24,0
fletd001,C,105,2755,620,41,8,3,4,0,99,26,0
fletd001,C,106,2805,638,42,2,4,10,0,79,29,0
fletd001,C,93,2302,612,45,4,8,0,0,83,36,0
fletd001,C,114,2914,832,51,8,1,3,0,101,32,0
fletd001,C,1,60,16,1,0,0,1,0,0,0,0
fletd001,C,103,2729,621,39,4,7,6,0,73,21,0
florj002,C,78,2019,474,29,5,6,7,0,47,17,0
florj002,C,21,579,140,10,1,0,2,0,16,4,0
florj002,C,75,2063,648,52,4,5,6,0,51,9,0
florj002,C,23,617,139,10,1,0,2,0,11,8,0
florj002,C,42,1186,262,30,4,1,4,0,27,13,0
florp101,C,0,0,212,41,17,7,7,0,0,0,0
flowt001,C,77,2063,640,42,4,4,8,0,52,16,0
flowt001,C,120,3156,863,70,8,6,9,0,62,26,0
flowt001,C,40,1082,324,29,2,5,1,0,28,14,0
flowt001,C,100,2635,877,63,5,10,15,0,53,18,0
flowt001,C,70,1851,596,37,1,2,8,0,44,13,0
flowt001,C,85,2235,643,46,5,4,9,0,55,16,0
flowt001,C,76,2058,607,29,3,1,7,0,60,3,0
flowt001,C,28,770,243,15,2,1,3,0,25,8,0
