retroID,yearID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
jenkf101,1972,20,12,36,36,23,5,0,868,253,103,32,62,184,0.234,3.2,7,3,7,1,1176,0,111,17,9,0
johnb105,1972,0,3,9,0,0,0,1,41,18,14,2,13,9,0.327,9.22,2,2,1,0,71,5,20,2,0,0
johnb103,1972,4,4,31,11,1,0,3,347,98,38,14,46,79,0.231,2.96,8,3,4,0,483,6,40,4,4,0
johnj104,1972,8,6,48,0,0,0,8,220,73,36,4,40,57,0.261,4.42,10,5,0,0,332,32,40,9,3,0
johnt001,1972,11,5,29,29,4,1,0,560,172,60,14,40,117,0.244,2.89,1,10,3,0,766,0,68,13,4,0
kaatj101,1972,10,2,15,15,5,0,0,340,94,26,6,20,64,0.227,2.06,2,2,0,0,443,0,36,5,4,0
keals101,1972,3,2,40,0,0,0,4,172,50,21,4,12,37,0.234,3.3,1,0,0,0,232,22,21,5,1,0
kekim101,1972,10,13,29,28,2,0,0,526,172,72,13,76,78,0.263,3.7,5,9,4,0,748,0,77,13,2,0
kellt102,1972,5,7,27,14,2,1,0,349,122,59,12,65,59,0.272,4.56,4,9,0,0,518,4,65,3,1,0
kilkm101,1972,0,0,1,0,0,0,0,3,1,1,1,0,0,0.25,9,0,0,0,0,4,1,1,0,0,0
kilkm101,1972,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
kilkm101,1972,0,0,5,0,0,0,0,13,7,4,1,3,5,0.35,8.31,0,1,0,0,23,3,4,0,0,0
kilkm101,1972,4,1,22,7,1,0,1,174,51,22,5,39,44,0.237,3.41,4,3,0,0,255,6,23,0,1,0
kirbc101,1972,12,14,34,34,9,2,0,716,197,83,21,116,175,0.226,3.13,11,8,2,0,1004,0,87,11,2,0
kisob001,1972,9,7,32,18,6,1,3,456,123,55,11,69,102,0.22,3.26,2,8,9,1,641,5,61,4,0,0
klimr101,1972,0,3,16,2,0,0,1,94,32,14,3,15,11,0.271,4.02,7,1,1,0,137,3,15,2,1,0
klins101,1972,16,9,32,32,11,4,0,709,210,63,11,44,58,0.237,2.4,6,1,10,0,956,0,79,11,4,0
knowd101,1972,5,1,54,0,0,0,11,197,49,10,1,37,36,0.212,1.37,4,1,0,0,272,29,12,2,2,0
koosj001,1972,11,12,34,24,4,1,1,489,155,75,14,52,147,0.25,4.14,7,9,6,0,692,5,81,6,7,0
kraul102,1972,1,3,24,7,0,0,1,182,74,43,9,28,35,0.308,6.38,2,2,3,0,280,8,48,9,0,0
lagrl101,1972,0,1,16,0,0,0,2,82,22,4,0,6,9,0.222,1.32,2,1,0,0,106,6,4,0,1,0
lambr101,1972,5,6,34,9,0,0,0,323,101,37,5,29,64,0.248,3.09,5,3,1,1,447,3,42,9,0,0
langd101,1972,0,0,2,1,0,0,0,23,7,4,0,2,8,0.233,4.7,0,1,0,0,32,0,4,0,0,0
larod101,1972,5,7,62,0,0,0,10,286,72,30,9,39,79,0.209,2.83,6,2,6,1,396,43,33,6,0,0
lawss101,1972,0,0,13,0,0,0,1,48,13,5,1,10,13,0.213,2.81,0,0,0,0,71,3,6,0,0,0
lee-b101,1972,7,4,47,0,0,0,5,253,75,30,5,32,43,0.248,3.2,8,4,1,0,346,16,31,9,2,0
lemad102,1972,2,0,13,0,0,0,0,59,28,17,2,6,13,0.329,7.78,1,0,1,0,93,4,17,0,1,0
lemod101,1972,4,7,31,18,0,0,0,284,87,31,6,38,69,0.247,2.95,3,3,1,1,400,2,39,5,4,0
leond101,1972,0,0,14,0,0,0,0,60,20,10,3,12,7,0.26,4.5,0,1,0,0,92,2,10,2,1,0
lersb101,1972,4,6,36,8,3,1,0,302,86,34,8,33,48,0.231,3.04,7,3,3,1,416,4,37,5,3,0
leshd101,1972,0,0,1,0,0,0,0,3,2,0,0,0,2,0.4,0,0,0,0,0,5,1,0,0,0,0
lindp101,1972,5,8,66,0,0,0,9,299,95,29,7,29,51,0.257,2.62,6,3,0,0,410,33,31,9,2,0
linzf101,1972,2,2,47,0,0,0,12,232,70,26,4,27,24,0.248,3.03,12,1,2,0,324,36,30,8,5,0
lockb102,1972,6,1,56,0,0,0,10,234,69,23,1,16,47,0.235,2.65,5,6,2,0,317,29,25,3,3,0
locks101,1972,8,15,29,27,5,3,0,510,148,68,11,71,106,0.232,3.6,6,6,4,0,722,1,75,4,5,0
lolim101,1972,22,14,41,41,23,4,0,982,282,91,29,74,250,0.234,2.5,5,6,11,0,1321,0,100,23,8,0
lonbj101,1972,14,12,33,30,11,2,1,669,197,70,17,76,143,0.238,2.83,11,5,11,0,929,1,75,11,5,0
lopem101,1972,0,0,4,2,0,0,0,25,8,5,0,10,1,0.276,5.4,0,3,0,0,40,0,5,1,0,0
luebs101,1972,0,0,2,0,0,0,0,7,3,0,0,2,1,0.333,0,1,0,0,0,12,1,0,0,1,0
lyles101,1972,9,5,59,0,0,0,35,323,84,23,3,29,75,0.216,1.92,7,5,0,0,427,56,25,5,5,0
marij101,1972,6,16,25,24,6,0,0,495,176,68,15,46,72,0.277,3.71,7,2,3,0,699,1,82,11,4,0
marsm101,1972,14,8,65,0,0,0,18,348,82,23,3,47,95,0.202,1.78,7,8,2,2,465,56,26,7,4,0
matlj101,1972,15,10,34,32,8,4,0,732,215,63,14,71,169,0.234,2.32,14,7,2,1,1003,1,79,8,4,0
may-r101,1972,12,11,35,30,10,3,1,616,162,67,15,82,169,0.215,2.94,6,3,0,0,849,3,79,13,2,0
mcane101,1972,6,15,29,27,4,2,0,510,165,72,13,71,102,0.259,3.81,6,7,4,0,727,0,79,5,9,0
mcanj101,1972,11,8,28,23,4,0,1,482,133,50,12,38,81,0.225,2.8,5,6,5,0,643,3,54,5,4,0
mcdal101,1972,3,1,37,0,0,0,0,204,54,17,4,25,47,0.217,2.25,5,3,0,0,279,25,23,4,1,0
mcdos101,1972,10,8,28,25,4,0,0,493,155,79,12,86,122,0.253,4.33,6,11,6,0,718,1,86,8,5,0
mcgid101,1972,0,5,42,2,0,0,4,188,78,41,5,29,42,0.301,5.89,6,4,4,0,297,19,46,4,1,0
mcglj101,1972,9,8,31,21,3,1,0,435,165,63,15,49,69,0.287,3.91,6,6,0,0,635,4,71,7,4,0
mcgll101,1972,8,7,22,22,4,1,0,435,135,55,9,59,112,0.247,3.41,1,4,7,0,620,0,66,4,3,0
mcgrt001,1972,8,6,54,0,0,0,27,318,71,20,3,40,92,0.197,1.7,11,2,3,0,419,47,26,10,5,0
mckej103,1972,1,0,2,0,0,0,0,15,2,0,0,1,4,0.125,0,0,0,0,0,18,1,0,1,0,0
mclad101,1972,1,2,5,5,0,0,0,67,32,15,4,8,8,0.323,6.04,0,0,0,0,108,0,17,1,0,0
mclad101,1972,3,5,15,8,2,0,1,162,60,39,12,18,21,0.279,6.5,0,1,1,2,237,5,41,1,2,0
mcmad102,1972,3,3,44,0,0,0,5,189,46,26,8,21,45,0.206,3.71,3,2,1,0,253,27,26,5,3,0
mcnad102,1972,13,17,36,36,12,6,0,723,220,79,15,68,120,0.247,2.95,15,1,2,0,979,0,85,16,3,0
mcqum103,1972,0,5,23,7,1,0,1,235,79,40,11,44,40,0.26,4.6,3,3,1,0,357,8,45,5,3,0
medid101,1972,0,0,1,1,0,0,0,0,2,2,0,2,0,1,3.90077,0,0,0,0,4,0,2,0,0,0
meelp101,1972,0,1,7,0,0,0,0,25,10,4,0,7,5,0.303,4.32,1,1,0,0,42,2,6,0,2,0
merrj102,1972,1,0,4,1,0,0,0,24,13,4,1,2,4,0.361,4.5,1,0,0,0,38,0,4,0,0,0
messa101,1972,8,11,25,21,10,3,2,509,125,53,5,68,142,0.207,2.81,8,2,2,1,690,4,56,13,4,0
mikkp101,1972,5,5,33,0,0,0,5,173,65,26,3,23,41,0.283,4.06,4,3,5,1,265,17,32,7,0,0
millb106,1972,5,2,36,0,0,0,3,163,54,16,3,24,18,0.263,2.65,7,0,1,0,237,18,19,7,0,0
mings101,1972,0,6,41,0,0,0,10,171,67,25,4,36,47,0.293,3.95,8,2,2,0,271,23,28,3,1,0
moffr101,1972,1,5,40,0,0,0,4,212,72,29,5,30,37,0.266,3.69,6,7,2,0,307,20,31,2,2,0
montm102,1972,3,3,9,8,1,1,0,169,55,19,2,17,24,0.263,3.04,2,0,0,0,230,1,21,2,2,0
moorb101,1972,9,9,22,22,6,3,0,443,122,57,15,59,161,0.226,3.47,5,7,5,3,612,0,61,3,4,0
moort101,1972,0,0,3,1,0,0,0,37,12,4,1,1,5,0.273,2.92,0,1,0,0,47,0,4,1,1,0
moosb101,1972,13,10,31,30,6,3,1,678,213,73,11,47,144,0.248,2.91,9,6,4,1,927,1,84,11,6,0
morer101,1972,0,0,3,0,0,0,0,15,5,2,0,6,4,0.263,3.6,0,0,0,0,25,0,3,0,0,0
morrj106,1972,0,0,7,0,0,0,0,19,9,3,2,2,5,0.31,4.26,0,0,0,0,31,5,6,0,0,0
mortc102,1972,7,13,27,27,3,1,0,516,170,75,16,53,51,0.258,3.92,6,1,3,2,722,0,84,3,4,0
murpt101,1972,0,0,6,0,0,0,0,30,13,6,0,8,2,0.342,5.4,1,1,0,0,48,1,6,1,1,0
murpt101,1972,4,4,18,9,1,1,1,211,77,24,3,16,34,0.287,3.07,0,0,6,0,292,2,26,2,0,0
nagym101,1972,0,0,1,0,0,0,0,6,3,2,0,0,2,0.375,9,0,1,1,0,10,0,2,0,1,0
nashj101,1972,1,1,11,4,0,0,1,94,35,19,2,25,10,0.307,5.46,1,6,0,0,143,4,20,0,4,0
nashj101,1972,0,8,9,8,0,0,0,112,46,26,5,17,15,0.311,6.27,2,3,3,0,178,0,33,6,4,0
neibg101,1972,0,0,8,0,0,0,0,52,27,14,6,6,8,0.36,7.27,0,2,1,0,83,2,15,0,1,0
neibg101,1972,0,2,9,2,0,0,0,56,17,11,1,14,7,0.239,5.3,0,0,1,0,87,5,12,1,0,0
nelsr101,1972,11,6,34,19,10,6,2,520,120,40,13,31,120,0.196,2.08,1,4,1,0,652,9,41,3,5,0
neumd101,1972,0,0,3,0,0,0,0,9,2,3,0,3,0,0.2,9,0,0,0,0,13,0,3,0,0,0
newhd101,1972,4,2,31,0,0,0,4,111,30,10,2,25,27,0.226,2.43,5,1,2,0,164,17,11,3,1,0
newmr101,1972,0,0,4,0,0,0,1,21,4,0,0,2,1,0.182,0,0,0,0,0,25,3,0,1,0,0
niekj001,1972,3,2,18,7,1,0,1,141,62,20,3,8,24,0.33,3.83,1,2,1,0,199,4,20,2,0,0
niekp001,1972,16,12,38,36,17,1,0,847,254,96,22,53,164,0.236,3.06,3,10,5,3,1150,1,112,13,3,0
nolag101,1972,15,5,25,25,6,2,0,528,147,39,13,30,90,0.227,1.99,5,5,1,0,689,0,48,3,6,0
normf101,1972,9,11,42,28,10,6,2,635,195,81,18,88,167,0.244,3.44,12,13,2,2,905,5,88,10,6,0
nortt101,1972,0,1,21,0,0,0,0,97,31,10,1,14,22,0.252,2.78,0,1,1,0,139,7,14,1,0,0
odomj101,1972,15,6,31,30,4,2,0,583,164,54,10,87,86,0.234,2.5,2,5,3,0,804,0,62,9,4,0
ostec103,1972,20,11,33,33,14,4,0,756,232,74,16,69,100,0.245,2.64,4,5,4,0,1033,0,82,12,1,0
otood101,1972,0,0,3,0,0,0,0,15,10,3,0,2,5,0.417,5.4,0,0,0,0,26,2,3,0,0,0
palmj001,1972,21,10,36,36,18,3,0,823,219,63,21,70,184,0.217,2.07,1,4,1,1,1094,0,73,10,4,0
palml101,1972,0,3,16,2,0,0,0,104,30,15,2,26,25,0.244,3.89,1,3,1,0,155,3,16,3,2,0
palml101,1972,0,0,1,0,0,0,0,6,2,1,0,2,3,0.222,4.5,0,0,0,0,11,0,1,0,0,0
pantj101,1972,5,9,58,4,0,0,0,281,101,43,8,46,44,0.277,4.13,8,0,5,0,422,20,55,5,1,0
pappm101,1972,17,7,29,28,10,3,0,585,187,60,18,29,80,0.251,2.77,3,2,8,0,791,0,72,8,2,0
parsb101,1972,13,13,33,30,10,2,0,642,194,93,27,68,111,0.24,3.91,8,5,3,1,892,0,102,5,7,0
pattm101,1972,17,13,38,35,13,4,0,759,232,91,19,65,168,0.243,3.24,3,4,9,1,1046,2,102,10,7,0
paulm101,1972,8,9,49,20,2,1,1,485,149,39,4,52,108,0.246,2.17,12,3,2,2,674,11,50,11,4,0
penaj101,1972,0,0,5,0,0,0,0,22,13,7,1,6,4,0.371,8.59,1,0,0,0,42,1,8,0,1,0
perrr101,1972,0,1,17,0,0,0,0,56,23,16,2,8,10,0.307,7.71,1,0,1,0,85,5,16,1,0,0
perrr101,1972,2,0,9,0,0,0,0,50,19,5,0,8,5,0.292,2.7,0,0,0,0,74,4,8,0,1,0
perrg101,1972,24,16,41,40,29,5,1,1028,253,73,17,82,234,0.205,1.92,16,11,12,0,1345,1,79,15,1,0
perrj102,1972,13,16,35,35,5,2,0,653,191,81,14,60,85,0.236,3.35,5,4,8,0,898,0,93,12,9,0
petef101,1972,17,15,35,35,12,3,0,751,270,90,17,44,100,0.276,3.24,5,7,5,1,1042,0,98,10,3,0
peteg101,1972,3,3,33,4,0,0,1,256,91,41,10,38,67,0.279,4.32,8,1,3,0,378,17,48,7,4,0
phoet101,1972,0,1,1,1,0,0,0,17,3,5,2,6,8,0.15,7.94,0,0,0,1,26,0,5,0,0,0
phoet101,1972,3,3,37,1,0,0,6,250,76,35,9,45,59,0.247,3.78,4,6,2,0,362,10,40,3,4,0
pinah101,1972,2,7,60,0,0,0,15,228,61,27,3,43,60,0.228,3.2,7,3,8,0,326,40,33,7,1,0
pizaj101,1972,4,5,16,7,1,0,1,178,66,26,7,32,24,0.293,3.94,5,2,1,0,264,4,28,6,0,0
plodt101,1972,0,0,1,0,0,0,0,1,3,1,0,0,0,0.75,27,0,1,0,0,4,0,1,0,0,0
queem102,1972,0,0,17,0,0,0,0,93,31,15,2,19,19,0.265,4.35,1,1,3,0,143,8,17,2,2,0
raucb101,1972,0,1,19,0,0,0,1,81,27,15,3,21,23,0.273,5,2,4,0,0,126,7,16,4,2,0
rau-d101,1972,2,2,7,3,2,0,0,98,18,8,1,11,19,0.159,2.2,2,0,1,0,130,3,11,3,2,0
ray-j101,1972,10,9,54,0,0,0,8,271,77,43,10,44,50,0.227,4.28,6,4,3,0,393,25,50,4,3,0
rebef101,1972,3,4,20,11,2,0,0,298,97,44,10,37,52,0.257,3.99,2,4,5,1,427,1,49,5,3,0
reedr001,1972,11,15,31,30,11,1,0,639,222,93,18,60,111,0.27,3.93,7,11,6,0,913,0,109,17,9,0
regap101,1972,0,1,5,0,0,0,0,12,6,1,0,2,2,0.4,2.25,0,0,0,0,17,2,1,0,0,0
regap101,1972,0,1,10,0,0,0,0,40,18,6,1,6,4,0.346,4.05,2,0,1,0,61,3,7,1,1,0
renks101,1972,1,10,30,12,0,0,0,291,96,56,11,67,66,0.262,5.2,10,4,0,0,439,6,60,4,1,0
reusr001,1972,10,8,21,18,5,4,0,387,127,42,3,29,87,0.259,2.93,6,1,2,2,527,1,46,4,2,0
reusj001,1972,9,13,33,30,4,1,1,576,177,89,14,83,174,0.246,4.17,3,7,10,2,832,1,101,12,7,0
reyna101,1972,0,1,5,2,0,0,0,56,26,15,2,8,13,0.338,7.23,1,1,0,0,87,0,18,0,2,0
reynb102,1972,0,0,3,0,0,0,0,29,8,2,0,7,5,0.258,1.86,2,0,0,0,39,1,2,1,0,0
reynk101,1972,2,15,33,23,2,0,0,463,149,73,17,60,87,0.258,4.26,6,1,1,0,652,1,76,10,3,0
richj101,1972,1,0,4,1,0,0,0,18,10,9,0,8,8,0.385,13.5,0,2,2,0,36,0,9,0,0,0
richp102,1972,2,3,37,0,0,0,6,156,42,13,3,18,38,0.219,2.25,5,2,1,0,213,22,17,0,2,0
riddd102,1972,1,3,38,0,0,0,0,162,45,15,5,22,34,0.237,2.5,3,2,2,0,220,10,23,4,2,0
robed101,1972,12,7,35,28,7,3,2,576,227,96,18,57,111,0.296,4.5,3,7,2,0,839,4,100,9,3,0
rolaj101,1972,0,0,2,0,0,0,0,7,5,1,0,0,0,0.455,3.86,0,0,0,0,12,0,2,1,0,0
rolaj101,1972,0,1,16,0,0,0,0,75,27,14,3,16,13,0.287,5.04,1,0,1,0,116,10,14,5,0,0
rolaj101,1972,0,0,5,0,0,0,0,10,7,3,1,2,4,0.412,8.1,1,0,1,0,20,1,3,0,0,0
romov101,1972,3,0,28,0,0,0,1,155,47,19,5,18,46,0.246,3.31,2,0,1,0,216,8,19,4,2,0
rookj101,1972,5,6,18,10,4,2,0,216,78,35,3,24,44,0.28,4.38,0,3,1,0,310,3,37,4,2,0
rosed102,1972,1,4,16,4,0,0,0,128,49,20,9,19,39,0.283,4.22,5,0,0,1,194,3,25,1,1,0
rossg102,1972,4,3,60,0,0,0,3,275,87,25,2,49,46,0.261,2.45,12,6,4,1,400,23,35,10,4,0
ryann001,1972,19,16,39,39,20,9,0,852,166,72,14,157,329,0.171,2.28,4,18,10,0,1154,0,80,11,3,0
ryerg101,1972,3,8,20,14,4,1,0,306,119,41,9,21,45,0.29,3.62,5,3,0,0,442,1,48,9,1,0
sader101,1972,2,1,34,2,0,0,0,227,73,26,3,31,38,0.257,3.09,6,2,2,0,328,13,33,8,3,0
sandk101,1972,2,9,62,0,0,0,17,277,88,32,10,31,51,0.245,3.12,13,1,2,0,397,51,38,4,1,0
santa101,1972,8,11,30,19,3,3,0,401,136,61,6,46,72,0.263,4.11,7,5,1,0,568,2,63,2,2,0
scarm101,1972,1,2,31,0,0,0,4,110,30,14,6,20,40,0.222,3.44,2,7,2,0,160,14,14,3,0,0
scham101,1972,2,0,41,0,0,0,1,123,52,21,3,28,25,0.319,4.61,2,2,2,1,199,13,21,3,3,0
schef102,1972,7,3,57,3,0,0,12,282,91,38,5,53,53,0.269,3.64,9,1,5,0,410,27,43,8,6,0
schur101,1972,5,8,37,18,3,0,2,434,122,59,16,60,96,0.227,3.67,3,4,2,0,609,12,68,4,5,0
scotm101,1972,0,1,15,0,0,0,0,69,23,7,2,5,11,0.277,2.74,0,0,1,0,92,6,7,1,2,0
seavt001,1972,21,12,35,35,13,3,0,786,215,85,23,77,249,0.224,2.92,2,8,5,0,1060,0,92,13,5,0
seelc101,1972,9,8,61,3,0,0,14,336,96,36,6,39,76,0.238,2.89,4,6,3,0,455,34,39,7,3,0
segud101,1972,0,1,7,3,0,0,0,68,25,9,2,7,11,0.287,3.57,1,1,0,1,95,1,10,1,0,0
segud101,1972,3,1,33,0,0,0,9,167,47,19,2,32,54,0.229,3.07,10,5,0,1,244,21,23,6,1,0
selld101,1972,2,0,10,0,0,0,0,48,11,5,0,5,2,0.196,2.81,1,1,0,0,62,5,6,0,1,0
selmd101,1972,2,9,46,10,1,0,3,296,91,61,13,73,58,0.249,5.56,9,6,5,0,459,25,67,8,7,0
sevea101,1972,0,1,17,0,0,0,1,64,13,6,1,7,9,0.173,2.53,1,1,2,0,85,9,8,0,1,0
shawd102,1972,0,1,8,0,0,0,0,9,5,3,1,3,0,0.417,9,0,0,0,0,16,1,3,0,1,0
shawd102,1972,0,1,3,0,0,0,0,16,12,10,2,2,4,0.5,16.88,0,1,0,0,29,0,10,1,2,0
shelj101,1972,2,4,22,6,0,0,1,171,46,22,6,16,30,0.221,3.47,0,0,2,0,228,7,24,2,0,0
shorc102,1972,1,1,19,0,0,0,1,69,24,10,3,8,20,0.267,3.91,2,2,0,0,100,9,12,0,2,0
siebs101,1972,12,12,32,30,7,3,0,589,204,83,17,59,123,0.264,3.8,4,4,7,0,852,0,105,11,3,0
simps101,1972,0,2,9,0,0,0,2,34,10,6,0,8,9,0.238,4.76,1,0,0,0,51,4,6,1,0,0
simpw101,1972,8,5,24,22,1,0,0,391,124,60,17,49,70,0.247,4.14,4,6,2,0,555,1,63,2,0,0
singb101,1972,6,16,26,25,4,3,0,508,148,69,8,60,101,0.237,3.67,4,5,5,0,708,0,84,13,5,0
slatj001,1972,1,6,9,8,0,0,0,132,50,27,3,21,17,0.287,5.52,1,1,1,0,202,1,31,3,3,0
slayb101,1972,5,6,23,13,3,1,0,245,74,29,4,25,65,0.239,3.2,1,2,1,0,340,5,36,3,1,0
sosae101,1972,0,1,8,0,0,0,3,47,10,4,0,12,10,0.189,2.3,0,0,0,0,67,4,4,2,0,0
spins101,1972,5,5,16,16,6,0,0,354,96,35,5,59,93,0.221,2.67,2,7,2,0,497,0,39,1,1,0
splip001,1972,12,12,35,33,12,2,0,648,189,75,11,67,140,0.241,3.13,2,6,4,0,876,0,81,13,7,0
sprae101,1972,3,3,33,1,0,0,0,170,55,26,6,26,25,0.261,4.13,3,6,3,0,245,10,33,3,2,0
stand101,1972,2,9,24,16,1,0,0,314,83,44,8,73,78,0.223,3.78,5,6,1,2,459,3,48,7,5,0
stepe101,1972,3,5,35,8,1,0,0,241,79,29,5,33,33,0.262,3.25,5,7,3,0,345,6,32,6,1,0
stonb101,1972,12,14,36,35,13,4,0,752,213,83,15,102,171,0.229,2.98,12,5,3,0,1049,0,93,6,9,0
stong102,1972,6,11,31,16,2,1,1,333,143,68,18,44,63,0.315,5.51,11,3,4,0,511,7,72,6,3,0
stons101,1972,6,8,27,16,4,1,0,371,97,41,11,49,85,0.218,2.98,2,2,2,1,506,2,48,7,3,0
stotm101,1972,14,18,36,36,9,7,0,780,250,93,13,85,110,0.254,3.22,13,6,4,0,1088,0,99,9,7,0
stram101,1972,1,2,19,2,1,0,0,141,42,17,5,22,25,0.237,3.26,1,2,1,0,207,5,25,5,2,0
strab101,1972,0,0,7,0,0,0,0,14,6,6,0,7,4,0.3,11.57,1,0,0,0,27,4,6,0,0,0
strij104,1972,3,1,25,0,0,0,3,108,28,10,7,19,30,0.214,2.5,2,2,0,1,152,14,16,2,0,0
stroj102,1972,1,2,48,0,0,0,3,230,73,30,6,31,50,0.256,3.52,3,3,1,1,323,20,32,3,3,0
strob101,1972,0,3,11,5,0,0,0,91,34,23,7,15,20,0.296,6.82,1,1,0,1,134,3,25,3,1,0
suttd001,1972,19,9,33,33,18,9,0,818,186,63,13,63,207,0.189,2.08,1,9,4,1,1061,0,78,5,4,0
tatuk101,1972,0,2,22,0,0,0,4,88,32,10,3,15,15,0.283,3.07,3,2,2,0,133,14,12,3,0,0
taylc101,1972,0,0,20,0,0,0,2,93,44,19,2,9,9,0.341,5.52,3,0,1,0,143,8,19,3,1,0
taylc101,1972,0,0,5,0,0,0,1,35,8,2,0,3,5,0.2,1.54,0,0,1,0,44,3,2,0,0,0
taylr101,1972,0,0,4,0,0,0,0,15,9,7,5,0,0,0.375,12.6,0,0,0,0,24,2,7,0,0,0
terlb101,1972,0,0,9,0,0,0,0,40,16,7,2,10,5,0.308,4.73,0,0,0,0,65,3,9,1,2,0
tianl101,1972,15,6,43,19,12,6,3,537,128,38,7,65,123,0.202,1.91,5,0,0,0,713,12,45,12,3,0
tidrd001,1972,14,15,39,34,10,3,0,712,200,73,21,70,123,0.23,2.77,13,3,6,1,968,2,83,12,9,0
timmt101,1972,8,10,34,25,3,2,0,449,121,48,12,41,88,0.216,2.89,1,3,5,0,614,3,57,8,1,0
tomld001,1972,0,0,3,0,0,0,0,12,7,4,2,1,2,0.412,9,0,0,0,0,20,3,4,1,1,0
torrh101,1972,0,0,1,0,0,0,0,2,5,2,0,0,0,0.714,27,0,0,0,0,7,1,2,0,0,0
torrm001,1972,16,12,34,33,13,0,0,730,215,90,15,103,112,0.242,3.33,5,6,6,0,1013,0,97,11,4,0
twitw101,1972,5,9,49,15,1,1,1,419,138,63,6,56,112,0.259,4.06,6,4,2,1,602,17,72,6,6,0
upshc101,1972,3,5,42,0,0,0,13,161,50,22,5,19,23,0.249,3.69,9,2,1,0,227,29,22,5,1,0
vealb101,1972,0,0,5,0,0,0,0,27,10,6,0,7,6,0.313,6,2,1,0,0,42,3,7,2,1,0
vealb101,1972,2,0,6,0,0,0,2,24,2,0,0,3,10,0.083,0,0,0,0,0,27,3,0,0,0,0
walkl101,1972,4,6,26,12,2,0,2,278,98,35,4,34,48,0.278,3.4,4,2,0,0,399,5,41,8,5,0
walkt103,1972,2,2,46,0,0,0,2,224,71,24,4,22,42,0.248,2.89,2,2,1,0,310,24,27,1,0,0
waslg101,1972,0,3,8,0,0,0,0,53,12,4,3,8,8,0.19,2.04,1,0,0,0,71,3,5,0,0,0
watte101,1972,2,3,38,0,0,0,7,137,30,11,2,20,23,0.191,2.17,6,5,2,0,187,29,12,5,3,0
webbh101,1972,0,0,6,2,0,0,0,55,18,9,1,9,15,0.261,4.42,1,0,0,0,79,1,9,0,1,0
wilcm001,1972,7,14,32,27,4,2,0,468,145,59,18,72,90,0.251,3.4,11,0,5,1,669,2,67,9,5,0
wilhh101,1972,0,1,16,0,0,0,1,76,20,13,0,15,9,0.217,4.62,0,4,0,0,112,9,16,1,4,0
willc101,1972,0,2,3,2,0,0,0,28,14,9,3,3,3,0.333,8.68,0,0,0,0,46,0,10,1,0,0
wills102,1972,0,0,3,0,0,0,0,13,5,3,0,1,3,0.294,6.23,0,1,0,0,18,1,3,0,0,0
willj102,1972,6,4,11,11,7,0,0,263,72,23,8,14,40,0.222,2.36,4,2,2,0,349,0,25,7,2,0
wilsb101,1972,1,1,23,0,0,0,0,90,26,11,1,11,18,0.234,3.3,3,2,0,0,125,5,13,2,1,0
wilsd102,1972,15,10,33,33,13,3,0,685,196,68,16,66,172,0.233,2.68,2,11,2,0,927,0,79,12,6,0
wiser101,1972,16,16,35,35,20,2,0,807,250,93,16,71,142,0.251,3.11,13,4,1,0,1089,0,98,13,6,0
woodd102,1972,14,14,36,36,9,3,0,755,193,76,19,101,150,0.211,2.72,5,4,2,1,1033,0,93,11,6,0
woodw103,1972,24,17,49,49,20,8,0,1130,325,105,28,74,193,0.235,2.51,5,11,7,0,1490,0,119,21,4,0
wrigc102,1972,18,11,35,35,15,2,0,753,229,83,14,80,87,0.246,2.98,6,4,4,0,1029,0,101,9,4,0
wrigk101,1972,1,2,17,0,0,0,4,55,15,10,0,15,18,0.231,4.91,1,3,1,0,84,11,10,2,1,0
yorkj101,1972,0,1,26,0,0,0,0,108,45,21,3,18,25,0.321,5.25,3,3,1,0,164,14,21,3,2,0
zachc101,1972,1,1,25,1,0,0,1,115,27,6,2,15,21,0.201,1.41,2,1,1,0,154,9,6,2,2,0
abbog001,1973,1,0,5,3,1,0,0,56,16,8,3,7,6,0.225,3.86,0,0,0,1,79,1,8,0,1,0
acosc101,1973,10,6,48,0,0,0,18,291,66,24,8,39,60,0.194,2.23,3,2,7,1,396,42,30,6,2,4
akerj102,1973,4,5,47,0,0,0,12,191,76,29,8,23,25,0.308,4.1,6,0,2,0,281,32,33,8,1,10
albuv101,1973,1,0,14,0,0,0,0,70,13,7,1,19,13,0.169,2.7,2,5,0,1,96,5,7,0,0,5
alexd001,1973,12,8,29,26,10,0,0,524,169,75,19,52,63,0.258,3.86,5,3,7,0,726,2,85,7,5,23
allel101,1973,0,0,5,0,0,0,1,26,15,10,0,5,4,0.405,10.38,0,2,0,0,43,1,10,0,2,1
allel101,1973,0,6,23,5,0,0,1,123,58,42,3,39,25,0.326,9.22,2,7,5,0,228,13,59,3,3,5
andrj101,1973,1,1,16,0,0,0,0,55,16,9,3,11,5,0.235,4.42,1,3,0,0,80,2,10,1,0,3
angen101,1973,0,0,7,0,0,0,1,11,2,2,0,7,3,0.182,4.91,0,0,0,0,19,3,2,1,1,0
apodb101,1973,0,0,1,0,0,0,0,0,0,1,0,2,0,0.23525,2.8075,0,0,0,0,2,0,1,0,0,0
