retroID,GS,InnOuts,PO,A,E,DP
beauj101,131,3373,755,46,17,57
beavb001,44,879,11,34,1,3
beazj101,0,0,24,71,2,2
bechs001,0,14,1,0,0,0
beckb103,0,0,26,49,5,0
beckb104,0,0,47,193,16,12
beckc001,0,54,1,2,1,0
beckc002,1,390,9,13,2,0
beckc101,0,0,734,1200,74,225
beckg001,856,23255,1469,2391,74,527
beckg101,1243,32627,2712,3719,179,758
beckh102,0,0,730,53,5,64
beckj001,5,1266,34,51,6,3
beckj002,332,6153,132,221,19,12
beckj101,0,0,0,2,1,1
beckr001,0,2304,39,96,4,7
beckr002,549,15175,1484,54,27,21
beckr003,0,21,0,0,0,0
beckr101,3,63,3,4,0,2
beckt001,317,8532,439,775,50,172
becqj101,172,5110,1773,130,14,162
bedae001,230,3911,52,118,6,9
bedeh101,29,865,63,0,3,0
bedfg101,0,0,0,1,0,0
bedgp101,0,0,1,6,0,0
bedna101,0,0,0,2,0,0
bedrc001,0,605,7,17,2,0
bedrs001,46,3573,64,122,10,11
beecm001,53,885,7,35,0,5
beedt001,2,23,0,1,0,0
beekj001,1,152,2,6,0,2
beeld001,5,58,1,5,0,0
beelj101,0,0,0,0,2,0
beena001,3,62,1,4,0,1
beenf101,6,865,30,47,1,3
beerc101,0,0,0,0,0,0
beggj101,0,0,39,179,2,14
beglj101,0,0,5,9,1,0
behap101,0,0,11,34,3,1
beher001,17,278,8,9,0,1
behnm101,1,30,0,1,0,0
behrh101,0,0,21,58,5,1
beimj001,23,2040,40,143,11,12
beirk001,4,257,4,10,1,0
bejmo101,0,0,499,606,41,106
belam101,1691,46382,3040,5831,211,1061
belaw101,97,2570,1164,91,18,109
belck001,3,111,12,0,0,0
belct001,373,7328,212,249,19,31
belfm001,0,4,0,0,0,0
belib101,102,1996,21,97,11,6
belij001,0,196,2,7,0,0
belim001,44,2786,72,109,8,8
belir001,0,1018,19,55,4,1
belis001,0,2056,29,52,3,4
belit001,0,38,0,1,0,0
belkt001,4,114,28,0,0,2
bella001,0,70,0,2,1,1
bellb001,2315,61133,2196,5009,262,448
bellb101,0,3,1,4,0,1
bellb102,0,0,1872,103,47,89
bellc001,83,2681,197,139,8,23
bellc002,261,7223,1577,58,9,120
bellc003,4,209,1,9,0,1
belld001,1131,30234,2215,95,67,22
belld002,1276,34267,1464,2979,160,431
belle001,34,704,13,23,0,2
bellf102,0,0,154,7,7,0
bellg001,1211,31507,2294,84,88,11
bellg102,233,6045,141,278,16,30
bellg103,1066,28489,3500,133,54,28
bellh001,0,1886,40,83,1,9
bellh101,0,0,13,142,17,7
bellj001,1903,50656,3202,5609,220,1120
bellj002,1306,34152,2642,91,66,18
bellj003,231,6323,468,713,41,147
bellj004,66,1837,50,118,8,10
bellj005,307,7879,2334,183,20,217
bellj101,28,851,20,51,3,3
bellk101,206,5888,195,519,47,48
belll101,0,0,931,1555,169,187
bellm001,12,464,169,14,4,13
bellm002,516,14076,894,1325,62,245
bellm003,4,149,2,16,2,2
bellr001,694,19490,1131,2234,79,375
bellr002,1243,33161,2734,3411,129,846
bellr003,108,2058,69,68,6,3
bellr102,52,1378,65,150,17,25
bellt002,11,349,11,8,1,1
bellz101,21,504,30,3,0,1
belod001,3,234,3,10,0,0
belta001,2713,71565,2200,5187,311,523
beltb001,825,22288,6676,553,49,608
beltc001,2191,56943,5158,143,75,37
belte001,110,3320,197,336,27,60
belte002,10,285,26,0,0,0
beltf001,0,223,1,9,1,2
belto001,2,21,0,3,0,0
beltr001,5,319,7,18,1,1
benaf001,134,3797,263,387,23,72
benam001,564,15620,1410,36,21,5
bencj101,376,9676,1220,341,54,111
bendc101,0,0,0,0,0,0
benea001,387,7516,156,241,10,17
benea002,70,1482,31,40,3,8
benej101,0,0,8,13,1,1
bengr101,0,0,59,317,16,16
benia001,0,2337,31,40,7,1
benia002,315,8548,553,23,10,3
benij001,1088,30015,3091,294,95,99
beniy001,107,2775,231,5,9,1
benjm001,500,14342,934,1649,46,318
benjs101,0,0,458,46,14,18
bennd101,127,2589,41,138,9,6
bennd102,0,3,0,0,0,0
benne001,0,83,2,5,0,0
bennf101,0,0,38,3,2,0
bennf102,0,0,2,3,0,1
benng001,0,6,1,0,0,1
bennh102,0,0,391,28,28,5
bennj001,3,57,2,3,0,0
bennj002,6,685,11,27,4,1
bennj101,0,0,0,1,0,0
benns001,1,377,5,15,0,1
benoj001,55,3206,48,93,4,5
bensa101,0,0,0,0,0,0
bensj001,19,494,44,0,2,0
bensk001,200,3731,83,157,10,16
bensv101,0,0,19,46,6,6
benta101,0,0,97,301,26,18
bentc001,0,89,5,5,0,0
bentj101,0,0,547,149,10,47
bentl101,0,0,93,469,22,33
bentr101,0,0,14,18,4,0
bentr102,0,0,35,284,10,9
bents101,0,0,0,0,0,0
benzj101,0,0,0,1,0,0
benzt001,675,18574,5061,308,32,383
beraj101,0,0,1993,2135,170,509
berbj001,1,33,4,4,0,2
bereb001,131,2345,46,122,4,7
berej001,95,3616,63,106,11,5
berej002,203,3333,74,116,11,8
berej003,6,177,29,11,1,8
berga102,0,0,247,9,6,4
bergb001,49,1344,109,6,0,2
bergb002,59,1272,29,64,3,5
bergb101,0,0,682,910,88,194
bergc001,25,647,14,27,0,3
bergd001,580,16901,5197,449,51,470
bergd002,367,10271,667,879,51,179
bergd003,0,6,0,0,0,0
bergj001,50,1169,17,29,4,4
bergj002,0,192,4,9,0,0
bergm103,0,0,165,247,38,46
bergp001,277,7366,647,24,11,5
bergs001,117,2251,58,97,8,4
bergw001,6,189,11,30,0,6
bergw101,0,0,3430,91,91,28
berkj001,28,746,10,31,2,4
berkl001,1690,44175,7899,629,79,626
berlj101,0,0,11,60,1,2
berna001,37,1128,22,45,2,5
bernc102,0,0,220,8,7,1
bernd001,18,582,26,63,0,11
bernd101,2,528,7,23,0,3
bernj101,70,1901,336,106,9,28
bernr001,307,8919,682,26,6,6
bernt001,971,25595,2121,2950,119,631
bernv101,0,61,1,2,1,0
beroj101,0,0,96,140,11,30
berra001,689,18132,1084,2048,115,479
berrd001,728,19989,1054,2170,148,345
berrd002,0,18,6,0,0,1
berrg001,302,7572,624,24,16,12
berrj001,71,1189,23,46,3,4
berrj102,0,0,28,63,3,2
berrj103,0,0,0,7,1,0
berrk101,1098,30556,2722,85,30,15
berrn101,3,90,612,835,65,177
berrq001,71,2066,176,2,2,0
berrs001,604,15693,848,1062,101,136
berry101,181,4650,483,21,15,8
bertf101,66,1238,18,56,6,4
bertj001,4,102,6,6,0,3
bertl101,0,0,0,0,0,0
bertm001,6,138,0,6,0,0
bertr101,454,12361,599,1046,73,142
berua001,0,143,4,1,1,0
besaf101,2,53,2,5,0,0
bessd101,2,633,12,29,1,3
bessh101,0,0,1,34,1,1
bestk001,0,274,1,7,1,0
beswj101,2,93,8,0,0,0
betad001,1,1143,23,32,8,1
betar001,0,2057,24,34,1,1
betay001,1081,28803,1987,2839,143,672
betew001,487,13556,809,868,75,162
bethb101,7,202,16,16,0,6
bethc001,7,239,15,0,1,0
bethj101,0,120,2,12,0,2
bettc001,89,1611,38,94,3,3
betth101,0,0,42,327,13,12
bettj001,0,29,0,0,0,0
bettl101,0,0,146,76,10,5
bettm001,629,16775,1451,80,16,16
bevah101,0,6,6,9,0,0
bevak001,437,12978,1306,846,80,176
beveb101,0,0,28,95,9,10
bevej001,3,59,0,0,0,0
bevib001,1,202,4,2,0,0
bevil101,0,0,0,1,0,0
biagj001,22,778,12,30,5,0
bianb001,181,5138,296,595,45,118
bianj001,84,2589,129,270,14,50
biant101,6,190,16,13,1,0
biash101,0,0,44,2,1,4
bibbj001,239,5167,88,216,20,16
bibea001,12,343,10,13,0,1
bichd001,1482,38680,2829,128,80,38
bickc101,0,0,4,7,1,2
bickv101,1,12,68,202,6,19
biddj001,0,191,0,4,2,0
biddr001,41,1136,17,39,2,0
biebs001,19,344,6,5,0,1
bielm001,178,3693,115,174,9,9
biemh101,0,0,3,26,1,1
biern001,25,434,4,20,0,2
bierr001,0,110,1,3,0,0
biess001,11,324,30,2,0,0
bigbc101,0,0,1854,117,64,26
bigbl001,328,8742,697,14,3,2
bigbl101,0,0,27,14,4,0
bigee101,0,0,63,5,4,1
biggc001,2311,60434,4700,5469,171,1154
biggc101,0,0,2,4,0,2
biitl101,709,19131,3623,310,58,248
bilbj101,0,0,0,1,0,0
bilde101,0,0,8,45,2,2
bilks101,248,6363,3915,359,36,384
billb001,0,23,1,0,0,1
billb002,0,33,1,1,0,1
billc001,197,3637,61,146,11,9
billd101,86,2312,155,33,11,2
billj101,305,6695,133,344,17,21
billj102,0,0,8,46,2,1
billj103,0,0,0,1,1,0
binkg101,0,0,831,42,16,23
biras101,0,0,1,1,1,0
birdd101,100,3641,94,124,5,11
birdg001,151,4098,1181,73,3,90
birdr101,0,0,0,3,0,0
birkk001,2,226,0,13,0,2
birkm001,51,811,31,45,7,3
birkr101,0,0,7,86,14,2
birrb101,3,359,8,9,0,1
birtt001,30,986,5,36,4,1
biscf101,0,0,4,29,3,2
bisej001,0,20,0,0,1,0
bishb102,0,0,0,3,0,0
bishc101,12,305,14,53,1,3
bishj101,0,0,4,17,0,0
bishm102,0,0,2923,3863,164,651
bissd101,0,0,5760,281,75,468
bithh101,0,0,18,109,4,7
bitkj001,0,80,1,3,0,1
bittj001,12,283,3,10,0,0
bivij101,0,0,4,32,1,1
bixlb001,78,2237,139,204,12,39
blacb001,296,6160,89,356,13,25
blacb101,3,73,2,6,1,0
blacb103,0,0,0,0,0,0
blacc001,830,22033,1778,32,22,10
blacc101,0,0,0,0,0,0
blacd101,0,0,52,143,4,10
blacd102,0,0,0,0,0,0
blace102,0,12,46,311,19,20
blace103,5,153,4,0,1,0
blacg101,0,0,40,1,2,0
blacj102,0,0,0,7,0,0
blacj103,11,597,19,58,8,5
blacl101,0,0,129,213,22,15
blacn001,137,2456,70,114,5,14
blacp001,16,259,1,8,0,0
blacr001,0,70,3,3,0,0
blacr101,2,324,5,19,3,3
blact001,26,578,14,30,1,1
blact002,39,898,28,45,2,3
blacv001,0,155,3,5,2,2
bladr101,37,1088,115,5,3,1
bladr102,0,0,1339,90,59,13
blaeg101,0,0,141,469,36,33
blaia001,16,219,4,10,1,2
blaib102,0,0,143,234,28,21
blaid101,54,1017,19,57,5,5
blaif101,0,0,593,599,50,119
blaip101,1461,42527,4347,115,57,27
blaiw001,139,3822,65,140,9,8
blakc001,1175,31449,1706,1753,125,232
blake101,0,5,1,4,1,1
blakl101,0,0,72,4,1,2
blaks101,0,0,55,401,13,24
blalh001,777,20625,1258,1305,80,220
blana001,277,8150,483,815,41,189
blana002,26,788,44,63,5,24
blana101,0,0,3,11,2,0
blanc101,0,0,51,253,15,13
bland101,3,301,20,26,2,3
blang001,701,19953,1500,30,17,3
blang101,9,176,0,10,1,0
blanh001,7,217,50,4,0,3
blanh101,0,0,2,12,0,0
blanj001,252,5303,115,195,15,17
blanj101,154,3965,281,8,5,5
blank001,5,100,3,2,1,0
blank002,213,5667,806,51,6,62
blanl001,300,8437,752,532,20,120
blanl101,440,12068,728,1340,83,245
blanm001,4,110,2,8,0,0
blann001,0,61,0,4,2,0
blano101,24,646,271,12,2,20
blant001,6,234,21,5,2,3
blant101,0,0,32,265,9,16
blasd101,1286,34356,3160,3696,158,866
blasj001,73,1948,139,6,6,1
blass101,231,4795,137,251,16,19
blasw101,128,2590,60,160,6,8
blatb101,0,0,429,499,31,91
blatj101,0,0,231,10,14,1
blats101,0,34,0,2,0,1
blauj001,1199,31141,1613,3191,188,555
blayb101,7,147,1,10,0,0
blayg101,13,377,13,18,2,1
blaym101,175,4917,1509,121,13,122
blazm001,1,369,7,13,2,1
blazr001,0,276,6,4,0,1
blefc101,740,19357,2806,229,51,191
bleij001,0,1,0,0,0,0
bleir001,0,357,8,24,1,3
blemr101,0,5,0,0,0,0
blesi101,0,15,2,0,0,0
bletc101,0,0,1,3,0,0
blevj001,1,1389,4,41,9,1
blocc101,0,0,19,29,2,5
bloct001,63,1684,175,1,1,0
blomb001,0,73,1,6,0,0
blomr101,201,5063,1374,66,25,129
bloob101,2,63,5,5,0,2
blooj101,0,0,2735,2573,129,612
bloow001,710,19628,1336,1141,57,247
blosg001,7,189,19,1,3,0
blowm001,623,16695,928,986,91,132
bluel101,0,0,15647,1017,193,1187
blueo101,0,0,176,272,29,50
blueo102,0,0,2278,3926,250,448
bluev001,473,10031,127,427,19,21
blumc101,0,0,0,4,1,0
blumg001,962,26301,1381,2075,82,323
blumj001,0,60,1,6,0,1
blylb001,685,14908,287,662,30,48
blyzm101,0,259,10,30,1,1
boakc101,5,135,12,13,1,4
bocah001,113,3379,251,69,11,12
boccj101,138,3720,1044,97,6,105
bocem101,0,0,31,2,0,1
bochb001,1329,35323,9145,643,90,839
bochb002,0,18,2,0,0,0
bochb003,0,19,0,0,0,0
bochd001,0,780,14,21,4,1
bocke101,0,0,143,267,18,34
bockr001,0,188,2,14,1,0
bocob001,26,726,42,75,4,24
boddm001,309,6371,245,366,32,37
bodip101,0,0,589,27,24,8
boect101,0,0,852,1249,130,103
boehb001,21,1604,26,41,1,2
boehg101,0,0,0,15,2,1
boehj101,0,0,1,4,0,0
boehl101,25,736,195,34,3,16
boerl101,0,0,4,14,0,0
boesb001,358,8843,651,22,17,5
boevj001,0,2263,46,94,7,6
bogaj101,0,0,0,2,0,0
bogat001,404,11749,802,1316,47,295
bogax001,742,19824,983,1805,70,366
boget101,12,273,22,0,0,0
boggb001,68,2029,154,7,4,2
boggm001,15,950,25,48,4,4
boggr101,0,0,0,1,0,0
boggt001,94,1752,47,63,10,1
boggw001,2223,58402,2115,4304,232,472
boglw101,1,69,2,5,0,0
bogub001,174,4934,401,19,10,8
bohab001,157,3348,61,173,5,14
bohnj101,3,35,1,2,0,0
bohns101,0,0,1267,1907,133,274
bohnt001,2,207,13,1,2,0
boisb101,188,5688,476,12,12,2
boitd101,0,214,1,10,0,0
bokeb101,0,0,245,350,44,60
boked101,0,0,6,14,2,0
bokij101,0,0,0,1,0,0
bolab101,0,0,21,66,3,2
bolae101,0,0,43,3,8,0
boldb101,0,0,0,4,0,1
bolec101,4,102,5,0,1,0
bolej101,0,0,919,1331,102,245
boles101,0,0,3,30,5,2
bolgj101,127,3473,340,9,14,1
bolib101,164,4730,87,190,15,6
bolif001,56,1428,347,70,8,32
bolld101,66,1740,903,66,20,100
bollf101,1446,38946,3423,4019,136,1003
bollg101,1,89,3,5,0,1
bollj101,0,0,598,58,10,42
bollm101,213,5893,609,1079,81,223
bolsm001,41,692,14,23,3,1
boltc101,0,0,2,0,0,0
boltc102,0,0,41,1,2,3
boltr001,11,193,6,12,0,0
boltt001,56,1621,22,89,6,9
bombm101,45,943,32,57,1,2
bondb001,2810,72889,5637,173,97,25
bondb101,1707,45315,3659,128,89,40
bondj001,200,3693,98,106,18,14
bondw101,305,8032,1625,93,28,99
boneh101,0,0,0,0,0,0
bonej101,0,0,6,45,4,3
boner001,164,3838,107,157,9,22
bongj001,4,235,3,18,0,6
bongn101,0,0,95,1,1,1
bonhb101,214,4463,103,297,26,18
bonht101,0,0,63,165,8,15
bonib001,1837,47703,3045,1869,230,251
bonie001,615,16806,1065,939,63,202
bonie002,10,387,9,12,1,6
bonij001,383,10296,853,1071,44,254
bonij002,147,3968,278,7,6,2
bonij101,13,299,7,22,0,1
bonil001,7,172,7,3,0,0
bonnb001,751,20784,1755,179,47,17
bonnb101,30,933,51,93,6,18
bonnb102,0,0,0,2,0,0
bonog101,0,0,0,5,1,0
bonsb001,60,1250,29,44,6,2
bonuz101,0,0,8808,595,72,815
bookc001,0,34,0,0,0,0
bookg001,4,792,28,41,4,3
bookr001,53,1806,106,159,10,24
boona001,1017,27095,1348,2033,139,259
boonb001,13,321,65,11,5,1
boonb002,1729,45738,3445,4594,117,1085
boond101,1,305,7,23,2,1
boond102,0,0,8,63,1,3
booni101,0,0,470,28,21,5
boonr101,679,17642,3725,2456,218,645
bootc001,3,445,6,18,2,3
bootj001,7,196,5,16,4,2
boozj101,22,1183,16,59,2,4
borbj001,184,5061,493,4,10,0
borbp001,0,813,19,39,1,4
borbp101,4,3078,54,152,16,8
borcj001,161,4401,357,13,7,4
bordb101,6,92,2,9,0,0
bordf101,0,0,1160,420,76,33
bordm001,1648,43287,2883,4770,137,1129
bordp001,1,55,1,7,2,0
bordr001,17,1114,19,42,7,4
borip101,0,149,2,4,0,0
borkb101,39,1141,668,20,14,8
borkd001,21,1039,27,46,8,7
borkf101,2,126,1,10,0,0
borlt001,0,809,19,25,4,1
borlt101,4,156,5,7,0,0
boroh101,0,0,85,350,11,22
boroj001,1,1363,25,52,2,7
boror101,0,0,72,107,8,17
boros101,351,9483,464,594,55,60
borur001,17,293,3,10,1,1
boscd101,74,2127,180,6,4,1
boscw001,1,46,1,5,0,0
boser101,383,10230,1124,45,21,5
boshb001,0,259,3,12,1,0
bosic001,246,5130,147,246,15,35
bosks001,132,2611,62,136,7,9
boslt001,290,8628,784,13,23,3
bosmd101,229,4774,119,213,11,12
bossh101,0,0,1215,80,11,104
bossm101,0,0,0,2,0,0
bostc001,6,162,17,8,0,1
bostd001,624,17482,1552,37,38,12
bostl101,486,13057,1223,30,15,4
boswd101,151,3197,62,129,8,7
boswk101,574,15649,1163,1432,66,298
boted001,11,204,3,7,0,0
boted002,47,1334,42,113,5,18
bottj001,39,924,125,4,3,8
bottj101,0,0,18337,815,223,1562
bottj102,0,0,0,0,0,0
bottk001,116,2735,45,141,4,11
bottr001,0,1886,38,66,3,8
bottr101,7,168,2,7,1,0
botzb101,0,189,1,8,0,0
boucd001,26,438,7,23,2,2
bouce101,582,15509,4909,451,66,435
boudl101,0,0,3261,4875,230,1205
boulc101,10,215,6,12,3,1
bourc101,3,102,5,0,0,0
bourj001,145,4088,347,11,7,3
bourj002,400,10128,3017,199,14,334
bourm001,1143,31366,2844,61,29,12
bourp001,533,15619,1437,28,11,3
bourp101,80,2323,771,80,13,81
bourr001,252,7069,469,787,15,182
bours001,5,120,4,8,0,0
boutj101,144,3715,112,177,15,13
bovem001,0,10,0,0,0,0
bowal001,2184,57250,3323,6864,211,1267
bowdm001,2,401,9,16,1,2
boweb001,10,297,22,2,0,0
boweb101,0,0,46,2,1,0
bowec001,0,62,1,2,0,1
bowec102,0,0,4,0,0,0
bower001,60,978,11,35,5,0
bower002,0,9,3,0,0,2
bowes001,5,57,2,2,1,0
bowes101,6,207,22,1,0,0
bowes102,0,0,0,7,1,0
bowes103,313,8694,606,23,17,4
bowij001,4,111,44,2,0,5
bowim001,19,469,7,18,1,0
bowkj001,135,3401,616,45,8,44
bowlb001,0,92,1,3,1,0
bowlc101,0,0,7,9,1,2
bowle101,0,0,0,0,0,0
bowlg101,0,0,2,5,2,1
bowls101,68,1987,177,15,3,1
bowlw101,2,39,0,4,0,0
bowmb102,117,3373,243,11,12,3
bowmb103,0,0,10,73,3,0
bowme101,41,1786,111,163,13,22
bowmj101,0,0,86,254,15,17
bowmm001,0,448,12,39,4,3
bowmr101,2,50,10,20,0,0
bowst101,86,1989,49,115,15,9
bowyt001,0,29,1,1,0,0
boxbb001,0,853,12,27,5,1
boydb102,389,10635,3767,224,38,378
boydg101,3,33,2,0,0,0
boydj001,0,400,8,27,3,1
boydm001,86,1380,14,35,6,1
boydo001,207,4169,128,187,11,13
boyeb001,0,1405,22,61,6,3
boyec101,11,295,20,51,9,3
boyec102,1577,42389,1902,3810,198,443
boyek101,1910,50711,2376,3737,274,417
boylb101,0,0,746,41,24,6
boyld101,0,24,8,0,0,0
boylh101,0,0,1,12,2,0
bozem001,0,97,7,5,0,0
brabg101,80,1863,46,74,14,4
braca001,0,7,0,0,0,0
bracb001,0,1368,22,41,7,7
bracg101,0,0,637,29,21,15
bracs001,0,266,6,6,1,0
brada001,34,966,19,27,2,3
bradb001,0,3,0,0,0,0
bradb101,0,25,0,3,0,2
bradb105,392,11637,941,28,29,4
bradb106,0,6,0,1,0,0
bradc001,0,1547,31,109,6,2
bradc002,0,262,4,9,2,0
bradc101,0,0,111,193,8,21
bradd001,5,135,14,21,0,4
bradd002,79,1474,24,71,7,5
bradd102,1,7,0,0,0,0
bradf102,0,0,3,4,0,0
bradg101,0,0,5,0,0,0
bradh102,0,0,2,24,0,0
bradj001,626,17034,1511,46,16,17
bradj002,0,21,0,1,0,0
bradj101,0,0,0,2,0,1
bradj102,0,19,0,1,0,0
bradl101,0,311,4,20,1,0
bradm001,837,21639,1906,60,37,15
bradm002,0,95,0,3,0,1
bradm101,18,621,45,3,0,1
bradn101,0,0,6,16,2,0
bradp001,941,24927,1931,60,24,7
bradr001,1,38,2,0,0,0
brads001,22,603,52,24,4,3
bradt001,10,315,23,1,1,0
bradt102,151,3055,65,124,11,4
bradv101,0,0,3,0,0,0
bradz001,0,153,0,2,0,0
bragb101,0,0,856,1271,131,236
bragd001,592,16683,1390,49,18,12
bragg001,562,14858,1250,34,50,6
brama101,0,0,2,2,0,0
brame101,0,0,11,136,7,4
brana101,0,0,469,701,90,128
branb101,0,0,1,15,0,0
branb102,43,1769,41,79,7,3
branc001,14,324,8,19,4,1
brand101,0,0,231,17,7,18
brane101,0,0,78,512,14,19
branh101,1,15,1,2,0,0
branj001,18,2578,46,82,3,4
branj002,352,10779,573,1015,54,203
branj101,963,26296,2262,115,55,19
branm001,267,7043,594,12,10,3
branm002,0,433,8,14,0,0
branm003,981,25968,1906,56,12,12
branm101,4,102,28,1,2,6
brann101,0,0,0,17,0,0
brano101,0,0,303,481,28,80
branr001,682,17653,2431,709,72,276
branr002,0,3,1,1,0,0
branr101,40,1427,92,130,10,27
branr102,2,34,0,0,0,0
branr103,8,180,72,169,12,7
brasr001,0,128,4,6,0,2
bratf101,0,0,62,3,3,0
bratj101,0,0,0,0,0,0
brauj101,0,6,0,0,0,0
braur001,0,150,1,7,1,0
braur002,1505,39096,2616,241,52,33
braus001,755,19894,1193,706,80,94
braus002,16,479,12,28,1,3
brava101,35,926,66,1,3,0
braxg101,0,0,35,181,12,8
brayb001,0,592,9,17,3,0
brayb101,0,0,6,0,0,0
braza101,0,253,43,284,13,11
brazc001,3,114,41,4,1,3
brazd001,43,813,12,32,4,3
brazf101,0,0,351,44,10,30
brazy001,0,363,6,15,1,2
breaj101,35,924,281,8,2,24
breal001,1,33,0,0,0,0
breas001,802,21962,7437,786,69,620
brebj001,0,307,3,8,0,0
brecb101,0,0,0,0,0,0
brech101,0,0,78,376,8,22
bredb001,99,2688,336,17,8,14
breeh101,142,3445,1228,97,14,112
breem101,323,8750,776,931,51,231
brega001,350,9360,260,703,40,90
breif001,42,1311,36,62,6,2
brenb001,109,2929,530,105,24,52
brenb002,23,597,39,1,1,0
brend101,0,0,10,75,5,5
brenj101,0,6,0,0,0,0
brenl101,0,0,4,37,1,1
brent001,20,657,21,43,2,5
brenw001,3,73,4,4,0,0
bresc001,2,1712,20,58,4,3
brese101,992,26898,1827,2839,184,556
bresr101,0,0,3080,151,75,118
bretd101,0,0,1,6,0,0
bretg001,2162,56553,5503,3984,292,674
bretk101,184,4578,104,263,13,18
bretr001,1,24,3,3,1,1
breum101,0,0,19,75,6,4
brewb001,0,536,6,20,3,1
brewc001,0,18,0,2,0,0
brewc002,0,29,0,2,0,0
brewc101,0,0,103,142,26,28
brewj001,13,362,7,14,0,2
brewj101,0,0,6,29,4,1
brewj102,35,3119,30,150,10,10
brewm001,4,138,9,0,0,0
brewr001,57,1843,444,34,5,37
brewt001,8,177,9,0,0,0
brewt101,217,4528,125,343,16,22
brica001,0,252,10,5,2,0
brica101,0,10,0,0,0,0
bricf101,0,0,849,32,30,6
bricf102,22,672,46,70,11,14
bricj001,0,6,1,0,0,0
bricr101,0,0,2,3,0,0
bridj101,144,4407,368,515,47,117
bridm101,5,1036,15,54,3,6
bridp001,21,393,9,7,2,0
bridr101,466,13056,1381,1972,109,418
bridt101,0,0,144,469,24,23
brigd101,165,4840,1022,77,17,71
brigh101,186,4923,1150,214,28,130
brigj001,0,50,0,0,0,0
brigj002,4,49,1,2,0,1
brigj101,21,498,11,17,3,0
brigj102,1078,28939,3389,184,73,152
brigr001,225,6430,333,643,25,119
brilg001,348,9545,710,62,21,12
brilj101,0,0,7,60,5,3
briln101,279,6337,131,263,14,17
brinb001,7,167,1,3,2,0
brine101,1728,45887,2936,5500,261,1009
brinl001,112,3004,294,2,9,0
brinl101,0,0,4,17,1,1
brisj001,2,419,6,12,1,3
brisl101,0,0,29,120,4,13
britb001,5,201,15,1,1,0
britc001,0,268,1,5,0,0
britd001,0,83,0,4,0,1
brite001,7,121,3,9,0,0
britj101,30,713,7,33,2,1
britj102,0,0,0,2,0,0
brits001,37,1051,81,3,3,1
britt001,68,1907,111,183,9,48
britz001,46,1625,28,100,5,7
brizt001,23,470,13,18,1,1
broaj101,0,0,14,94,5,4
broal001,2,165,5,11,1,0
broam001,0,68,1,2,0,0
brobp101,134,2889,53,143,8,9
brocc001,30,1005,27,36,4,4
brocd001,42,2640,107,122,9,9
brocg001,858,22987,7578,684,51,680
brocl102,2449,64478,4394,142,196,29
broct001,2,103,8,0,1,0
brodb001,0,37,2,2,0,0
brodd101,3,303,23,36,3,1
broge101,184,4012,106,215,9,16
brogr001,744,19855,6282,609,33,567
brohj101,650,17595,1415,1928,80,438
broht001,0,200,3,10,0,1
bronh101,0,0,114,146,17,23
bronj001,0,207,7,14,0,1
bronj101,3,281,10,20,0,2
bronk101,0,0,2,1,0,0
brooa001,10,182,5,5,0,3
broob101,37,992,79,2,3,0
broof001,1,53,0,0,0,0
brooh001,1454,37599,1935,2031,196,287
brooi101,0,31,0,2,0,0
brooj001,0,42,2,0,1,0
broom101,0,0,272,11,6,4
broot001,1058,29010,1113,2404,184,298
brosf101,0,11,1,1,0,0
brosj101,47,2494,59,146,8,12
bross001,1054,28295,1219,1821,119,222
brost001,0,36,0,0,0,0
brotr001,0,798,5,25,4,4
broub001,498,13752,4274,304,40,448
broum001,202,5196,510,20,8,7
browa001,246,7215,601,20,15,7
browa002,0,260,4,10,0,0
browa003,67,1780,132,7,4,0
browa101,0,0,0,1,0,0
browb001,293,8508,792,19,27,3
browb002,144,4118,358,6,12,2
browb003,236,6142,746,40,14,17
browb004,0,58,0,2,0,0
browb005,0,177,7,9,0,1
browb101,212,5989,429,11,12,3
browb105,14,312,444,780,68,92
browb106,0,0,16,61,2,2
browc001,0,155,4,8,2,0
browc002,419,10707,319,752,65,71
browc003,4,205,22,0,0,0
browc102,1,24,3,0,0,0
browc103,0,0,75,387,12,23
browc105,0,2,0,0,0,0
browd001,118,3316,343,6,2,0
browd002,165,4492,354,10,8,2
browd003,0,3,0,0,0,0
browd004,408,10788,671,25,13,4
browe001,530,14457,1160,48,29,10
browe102,0,0,1886,38,59,9
browe104,0,0,528,46,9,47
browf102,0,0,1750,118,34,110
browg001,1,63,7,0,0,0
browg101,388,9646,693,23,17,3
browh101,179,4302,93,243,8,23
browi101,152,3865,510,200,23,52
browj001,797,21504,1607,1717,93,302
browj002,48,1830,176,2,4,0
browj003,28,1722,45,99,5,5
browj004,0,23,0,0,0,0
browj006,15,390,87,3,0,5
browj102,0,0,0,0,0,0
browj104,0,6,1,1,0,0
browj105,6,172,11,1,2,0
browj107,0,0,1646,2291,170,395
browj109,105,2678,60,93,8,12
browj110,0,0,21,115,6,7
browk001,476,9769,388,562,49,37
browk002,5,143,3,8,2,1
browk003,13,269,8,18,1,0
browl101,0,0,99,427,17,24
browl103,14,507,46,3,0,1
browl104,937,25732,1665,2585,150,525
browl105,0,0,73,106,12,26
browl106,0,0,41,40,10,11
browm001,0,116,1,3,0,0
browm002,222,6131,414,19,16,5
browm003,42,761,29,31,4,1
browm004,10,379,4,31,2,2
browm005,9,144,3,6,1,0
