retroID,GS,InnOuts,PO,A,E,DP,PB,WP,SB_A,CS_A,ZR,weight,height,debutYear,finalYear,bats_L,bats_R,throws_L,throws_R,G,AB,PA,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,NL
brumg001,95,2887,536,36,11,6,12,0,79,28,0,0.508197,0.45,1981,1985,0,1,0,1,178,347,378,23,87,70,16,0,1,27,4,8,25,54,2,2,3,1,12,1
brumm101,174,4772,1023,73,10,6,20,56,70,39,3,0.487705,0.35,1964,1966,1,0,0,1,224,660,731,52,151,120,24,2,5,50,2,2,60,89,12,3,5,3,19,0
bruna101,0,18,4,0,0,0,0,0,0,0,0,0.487705,0.45,1966,1966,1,0,0,1,2,3,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
bryab101,237,6374,1456,113,26,17,42,99,124,47,6,0.508197,0.65,1961,1968,1,0,0,1,374,968,1070,86,209,127,32,9,41,125,0,1,91,283,13,3,2,6,14,0
bryad101,28,804,225,12,4,4,6,8,29,4,0,0.508197,0.7,1966,1970,0,1,0,1,59,109,119,6,24,20,3,0,1,13,1,0,6,25,1,2,1,1,2,1
buchj104,0,0,261,27,6,4,7,0,0,0,0,0.467213,0.4,1948,1953,0,1,0,1,84,195,222,18,40,29,10,0,1,15,1,1,25,21,0,0,2,0,5,1
buckj001,992,26436,6733,363,58,50,49,0,495,166,0,0.692623,0.6,2004,2014,0,1,0,1,1090,3612,4009,389,844,529,172,9,134,491,6,12,307,959,23,51,13,26,86,1
buddr001,9,298,91,6,1,1,2,0,6,2,0,0.54918,0.4,2007,2010,0,1,0,1,29,33,35,2,7,4,2,0,1,4,0,0,1,13,0,0,1,0,2,0
bullb101,108,2912,597,48,11,7,7,0,74,40,0,0.508197,0.5,1977,1983,0,1,0,1,138,345,397,34,77,63,11,0,3,28,2,1,45,41,3,1,6,0,9,0
burbn101,49,1270,261,24,6,4,7,7,7,8,1,0.487705,0.35,1955,1955,0,1,0,1,58,170,187,11,47,38,8,1,0,15,1,1,14,13,1,1,1,1,5,1
burgs101,808,21318,5214,441,71,63,73,144,273,156,14,0.446721,0.25,1949,1967,1,0,0,1,1691,4471,5013,485,1318,929,230,33,126,673,13,14,477,270,80,13,13,39,121,1
burkj003,107,3060,768,39,7,2,8,0,55,26,0,0.487705,0.45,2001,2010,0,1,0,1,191,390,432,53,108,85,20,0,3,39,0,2,25,57,0,6,8,3,10,1
burkl102,0,13,3,0,0,0,0,0,0,0,0,0.446721,0.4,1958,1965,0,1,0,1,165,301,326,33,72,54,7,2,9,45,0,1,21,79,3,3,0,1,7,1
burkm101,0,3,1,0,0,0,0,0,0,0,0,0.42623,0.65,1956,1958,0,1,0,1,16,2,2,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
burnj102,0,0,12,2,1,1,0,0,0,0,0,0.405738,0.45,1924,1924,0,1,0,1,8,19,20,1,2,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0
burrp101,0,0,254,17,0,3,7,0,0,0,0,0.467213,0.45,1948,1953,0,1,0,1,69,196,208,15,43,36,5,0,2,24,0,0,8,21,0,1,3,0,11,1
busbj101,0,3,0,0,0,0,0,0,0,0,0,0.405738,0.5,1950,1962,0,1,0,1,1352,4250,4655,541,1113,868,162,35,48,438,97,48,310,439,4,23,57,15,83,1
buted001,353,9842,2652,173,25,15,38,0,197,84,0,0.528689,0.5,2010,2018,0,1,0,1,499,1223,1345,112,246,169,53,5,19,111,0,1,82,281,1,15,18,7,22,1
butes001,255,6873,1382,149,35,16,22,0,215,101,0,0.467213,0.45,1980,1988,0,1,0,1,359,801,911,63,182,147,24,3,8,76,0,0,86,85,4,3,14,7,32,1
butld001,7,192,48,3,1,0,3,0,5,3,0,0.54918,0.35,2014,2018,0,1,0,1,9,25,27,1,5,2,3,0,0,3,0,0,1,7,0,0,0,1,1,0
cabrf001,12,383,84,6,2,0,3,0,11,4,0,0.487705,0.65,1989,1993,0,1,0,1,196,351,374,32,89,54,17,1,17,62,2,1,21,69,1,0,0,2,11,1
cabrr001,48,1312,374,22,4,2,2,0,33,11,0,0.487705,0.25,2015,2016,0,0,0,1,74,201,215,15,53,38,11,0,4,26,1,1,8,35,1,1,2,3,6,1
cadyh101,0,0,85,35,2,2,5,0,0,0,0,0.422131,0.55,1912,1919,0,1,0,1,34,98,106,6,21,14,6,0,1,19,1,0.5,4,8,0,1,3,0,0,1
caitg101,0,0,21,2,1,1,0,0,0,0,0,0.344262,0.2,1934,1934,0,1,0,1,5,19,21,1,6,5,1,0,0,3,0,0,1,5,0,0,1,0,0,0
calds101,5,207,158,16,4,6,6,1,3,3,0,0.446721,0.35,1950,1954,0,1,0,1,91,141,150,16,41,35,5,0,1,25,0,0,7,13,0,0,1,1,3,1
cameh101,0,0,489,55,17,5,5,0,0,0,0,0.467213,0.4,1943,1947,0,1,0,1,159,376,428,33,86,65,15,4,2,26,0,0,46,39,0,0,6,0,15,1
camid101,214,5854,1452,105,25,10,20,63,84,55,2,0.487705,0.4,1960,1969,0,1,0,1,313,767,836,56,153,109,22,4,18,80,0,0,56,146,10,3,7,3,21,1
campb101,0,3,2,1,0,0,0,0,1,0,0,0.344262,0.35,1964,1983,0,1,0,1,2328,8684,9625,1181,2249,1771,313,86,79,646,649,199,618,1142,15,64,199,60,106,0
campg101,0,0,751,123,22,13,19,0,0,0,0,0.434426,0.2,1933,1938,1,0,0,1,295,708,831,78,186,149,30,2,5,93,5,2.5,116,35,0,6,1,0,18,1
campj104,64,1706,420,48,12,5,8,20,40,19,1,0.467213,0.45,1962,1963,0,1,0,1,82,244,264,15,54,40,7,0,7,25,0,0,16,63,3,0,4,0,10,1
campj105,42,1341,328,26,6,5,7,9,41,14,0,0.487705,0.45,1966,1973,0,1,0,1,113,217,238,13,32,22,6,0,4,9,0,0,19,49,3,1,0,1,11,1
campr102,431,11551,6520,550,85,82,56,93,85,80,4,0.467213,0.3,1948,1957,0,1,0,1,1215,4205,4816,627,1161,723,178,18,242,856,25,18.5,533,501,30,30,30,18,143,1
cancr001,23,643,179,13,2,2,2,0,15,4,0,0.610656,0.4,1999,2011,0,1,0,1,45,100,109,10,20,15,4,0,1,10,1,2,6,22,1,1,2,0,0,1
cannc101,617,15964,3161,333,62,42,50,109,255,174,21,0.467213,0.45,1960,1974,0,1,0,1,740,1950,2240,132,458,362,66,12,18,169,3,17,241,354,35,7,28,14,67,1
carav001,38,1099,343,25,3,3,3,0,32,12,0,0.569672,0.5,2017,2018,0,0,0,1,107,240,266,27,57,44,10,0,3,23,0,0,16,55,1,7,2,1,8,1
cardj001,53,1465,274,27,7,3,10,0,24,16,0,0.446721,0.5,2000,2002,0,1,0,1,87,175,186,13,36,24,10,0,2,14,0,1,4,31,0,2,2,3,4,1
carif101,0,0,1,0,0,0,0,0,0,0,0,0.401639,0.35,1903,1923,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carll001,38,1085,296,20,3,3,5,0,38,10,0,0.467213,0.35,2008,2012,0,0,0,1,56,140,156,21,25,17,4,1,3,11,1,0,15,45,0,1,0,0,4,1
carrc104,287,7270,1648,115,13,21,28,57,92,41,7,0.467213,0.5,1959,1966,0,1,0,1,354,986,1100,113,260,202,43,4,11,114,3,4,97,117,12,3,11,3,33,0
cartg001,1955,52107,11785,1203,121,149,84,0,1498,810,0,0.528689,0.55,1974,1992,0,1,0,1,2296,7971,9019,1025,2092,1366,371,31,324,1225,39,42,848,997,106,68,33,99,180,1
cartr101,14,387,88,8,3,1,2,5,6,5,0,0.508197,0.6,1963,1979,0,1,0,1,1651,5606,6318,712,1677,1178,278,17,204,890,21,26,642,663,65,13,3,54,206,1
casac001,150,4104,1297,86,9,10,9,0,79,31,0,0.651639,0.6,2014,2018,0,1,0,1,213,548,622,63,122,70,29,0,23,65,0,2,56,174,2,8,7,3,11,1
casap101,729,19832,4040,395,69,65,65,135,314,210,21,0.42623,0.65,1965,1974,0,1,0,1,859,2786,2930,214,627,478,87,12,50,252,2,10,101,430,25,9,10,24,78,1
casar001,276,7413,1814,139,26,21,23,0,221,82,0,0.508197,0.45,1996,2008,0,0,0,1,387,1081,1201,98,255,175,40,5,35,130,2,3,98,200,9,11,2,9,31,1
cashk001,189,5172,1249,128,10,17,33,0,133,52,0,0.508197,0.45,2002,2010,0,1,0,1,246,641,714,51,117,80,25,0,12,58,0,0,49,195,1,9,8,7,26,1
casta001,320,8596,2292,165,23,19,21,0,162,113,0,0.442623,0.45,1995,2007,0,1,0,1,418,1026,1173,98,226,173,39,2,12,101,3,6,103,219,1,7,26,11,21,1
castj006,662,17488,4907,339,25,45,61,0,365,132,0,0.569672,0.6,2010,2018,1,0,0,1,746,2437,2747,293,564,343,139,9,73,262,5,2,269,755,10,20,5,16,53,1
castj102,0,0,6,1,1,0,1,0,0,0,0,0.508197,0.4,1942,1942,1,0,0,1,16,18,19,2,7,7,0,0,0,2,0,0,1,3,0,0,0,0,0,0
castm001,52,1454,306,24,8,3,7,0,37,21,0,0.467213,0.5,1981,1985,0,1,0,1,201,352,382,31,67,46,11,2,8,32,3,2,19,76,0,0,10,1,9,0
castr002,373,10502,2691,172,29,21,16,0,221,94,0,0.672131,0.6,1999,2011,0,1,0,1,567,1426,1603,155,338,205,66,0,67,217,2,0,151,375,22,5,8,13,26,1
castt101,3,78,16,3,1,0,1,0,1,2,0,0.467213,0.65,1978,1978,0,1,0,1,5,8,9,0,1,1,0,0,0,1,0,0,0,2,0,0,1,0,0,1
castv101,0,0,207,32,6,8,8,0,0,0,0,0.405738,0.3,1943,1945,0,1,0,1,88,215,242,24,49,40,7,0,2,23,0,1,25,31,0,1,1,0,6,0
castw002,579,15393,4266,378,44,35,46,0,282,140,0,0.590164,0.35,2010,2018,0,1,0,1,654,2232,2450,232,578,377,114,1,86,298,5,0,167,617,9,32,3,16,59,1
centj001,87,2413,674,51,11,4,14,0,41,6,0,0.487705,0.3,2013,2018,1,0,0,1,111,326,353,25,74,53,14,1,6,35,0,0,22,70,1,1,4,0,14,1
ceror001,1135,30342,6548,536,70,59,99,0,705,413,0,0.47541,0.4,1975,1992,0,1,0,1,1329,4069,4504,393,998,734,190,15,59,436,6,22,320,450,9,24,48,43,118,1
cervf001,582,15399,4474,365,47,32,40,0,361,110,0,0.54918,0.5,2008,2018,0,1,0,1,666,2062,2396,256,562,420,92,15,35,256,15,13,249,450,4,49,19,17,59,1
chand101,0,1,0,0,0,0,0,0,1,0,0,0.459016,0.55,1969,1979,0,0,0,1,915,2113,2401,237,458,352,75,17,14,190,19,18,238,471,43,4,34,12,30,1
chape102,0,0,64,18,4,3,3,0,0,0,0,0.336066,0.2,1920,1922,1,0,0,1,35,76,91,10,14,11,2,1,0,7,2,1,13,11,0,0,2,0,0,0
charf001,1,27,7,2,0,1,0,0,1,0,0,0.54918,0.65,2000,2000,0,1,0,1,4,7,7,1,3,2,1,0,0,2,0,0,0,2,0,0,0,0,0,1
chavr001,187,5144,1379,133,11,11,12,0,90,63,0,0.692623,0.4,1996,2009,0,1,0,1,263,680,725,48,157,122,27,1,7,65,4,2,31,115,6,3,7,4,29,1
cherp101,0,0,89,12,1,0,2,0,0,0,0,0.446721,0.25,1937,1938,0,1,0,1,42,75,81,1,11,10,0,1,0,5,0,0,5,16,0,0,1,0,3,1
chirr001,407,10714,2761,162,20,18,21,0,215,72,0,0.54918,0.5,2011,2018,0,1,0,1,462,1392,1606,191,324,178,75,3,68,204,3,2,146,415,1,46,11,11,25,0
chith101,384,10199,2197,240,42,35,64,65,133,79,6,0.594262,0.55,1950,1962,0,1,0,1,502,1495,1649,135,356,257,49,9,41,179,4,7,115,242,17,8,18,13,56,1
chozh101,0,0,4,1,1,0,0,0,0,0,0,0.487705,0.3,1937,1937,0,1,0,1,1,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
chris001,5,138,37,4,0,0,1,0,7,4,0,0.467213,0.45,1983,1986,1,0,0,1,24,37,39,1,6,3,2,0,1,7,0,0,1,6,0,0,0,1,1,1
churj101,0,0,15,4,0,0,0,0,0,0,0,0.393443,0.3,1924,1927,0,1,0,1,12,18,21,1,5,4,1,0,0,1,0,0,3,2,0,0,0,0,0,1
ciana001,0,3,0,0,0,0,0,0,0,0,0,0.508197,0.7,1992,1998,0,1,0,1,500,1276,1392,136,308,208,59,7,34,185,16,3,80,360,3,16,7,13,34,1
ciasd101,4,192,27,2,1,1,1,0,8,1,0,0.467213,0.4,1983,1983,0,1,0,1,19,18,20,1,6,5,1,0,0,1,1,0,2,4,0,0,0,0,0,0
ciufn001,14,333,108,5,0,0,4,0,7,1,0,0.528689,0.5,2018,2018,1,0,0,1,16,37,44,3,7,5,1,0,1,5,0,0,3,12,0,1,2,1,1,0
clarc001,10,306,87,11,1,2,2,0,6,7,0,0.508197,0.6,2013,2013,0,1,0,1,16,38,40,1,4,3,1,0,0,0,0,0,1,15,0,0,1,0,0,0
clarc101,0,0,65,8,5,2,3,0,0,0,0,0.42623,0.4,1938,1938,1,0,0,1,52,74,84,11,19,17,1,1,0,4,0,0,9,10,0,0,1,0,0,1
clarn101,0,0,75,34,3,1,3,0,0,0,0,0.364754,0.25,1905,1920,1,0,0,1,29,69,77,4,15,12,3,0,0,2,1,0.5,6,9,0,1,1,0,0,1
clarp001,1,125,31,5,1,1,1,0,5,1,0,0.42623,0.45,1992,1996,0,1,0,1,264,543,588,62,150,103,30,0,17,65,4,4,27,76,5,9,2,7,9,1
clemj001,35,876,195,7,1,0,5,0,18,2,0,0.590164,0.5,2007,2012,1,0,0,1,152,385,420,33,84,54,15,1,14,39,0,1,26,110,3,6,1,2,8,1
clemv101,0,0,1396,396,31,35,31,0,0,0,0,0.467213,0.3,1916,1924,0,1,0,1,470,1264,1408,78,363,292,55,11,5,140,6,3,119,61,0,2,23,0,0,1
clevs001,98,2576,687,43,7,2,7,0,80,16,0,0.54918,0.35,2011,2016,1,0,0,1,170,484,522,45,110,74,29,3,4,48,0,1,37,90,2,1,0,0,22,1
clibs101,16,599,127,9,4,0,0,0,24,7,0,0.487705,0.45,1980,1980,0,1,0,1,54,56,60,7,10,6,2,0,2,6,0,0,3,9,0,0,0,1,1,0
closj001,120,3193,778,55,13,8,12,0,89,28,0,0.528689,0.35,2004,2006,0,0,0,1,160,447,508,46,107,73,21,3,10,48,1,1,50,93,3,4,5,2,13,1
cobld101,0,0,27,3,2,0,1,0,0,0,0,0.438525,0.5,1939,1939,0,1,0,1,15,25,25,2,7,6,1,0,0,0,0,0,0,3,0,0,0,0,1,1
cochd001,13,505,100,15,1,1,7,0,10,6,0,0.42623,0.55,1986,1992,0,0,0,1,218,514,562,43,121,88,24,1,8,43,1,3,40,129,1,3,4,1,10,0
cochm101,0,0,6414,840,111,104,88,0,0,0,0,0.42623,0.35,1925,1937,1,0,0,1,1482,5169,6206,1041,1652,1136,333,64,119,832,64,46,857,217,0,29,151,0,0,0
cokej101,160,4323,1027,100,19,13,22,62,112,56,7,0.487705,0.4,1958,1967,0,1,0,1,233,592,662,44,137,102,15,4,16,70,1,5,55,99,7,4,7,4,11,1
colbc001,29,842,191,16,2,4,6,0,18,11,0,0.467213,0.45,1992,1993,0,1,0,1,72,163,179,12,35,24,7,2,2,21,1,0,12,35,1,0,2,2,8,1
colbg001,0,3,0,0,0,0,0,0,0,0,0,0.467213,0.45,1992,2004,0,1,0,1,992,2769,3016,337,801,536,155,12,98,422,29,21,170,444,11,49,2,26,80,1
colbm101,65,1728,324,31,11,5,2,0,49,31,0,0.528689,0.6,1978,1979,0,1,0,1,80,224,237,16,58,44,10,2,2,28,0,1,5,61,0,2,4,2,2,0
colec105,113,3129,667,82,18,12,17,46,61,41,7,0.364754,0.3,1961,1966,1,0,0,1,201,462,509,51,91,72,8,2,9,30,7,9,37,85,5,7,2,1,6,1
colia001,1,27,8,0,0,0,0,0,0,0,0,0.54918,0.6,2006,2006,0,1,0,1,2,5,5,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
collp101,0,0,1339,249,43,27,20,0,0,0,0,0.418033,0.35,1919,1929,0,1,0,1,543,1204,1475,146,306,221,46,6,33,168,4,5,235,202,0,4,32,0,0,1
collr102,0,0,138,24,8,3,5,0,0,0,0,0.409836,0.4,1940,1944,0,1,0,1,50,123,140,11,26,22,3,0,1,14,4,2,15,18,0,1,1,0,5,1
comew101,0,9,2,0,0,0,0,2,0,0,0,0.405738,0.35,1967,1972,0,1,0,1,316,687,807,119,157,117,22,2,16,67,22,9,106,106,2,2,7,5,17,0
compm101,38,978,265,13,4,1,5,0,23,11,0,0.42623,0.35,1970,1970,0,1,0,1,47,110,121,8,18,16,0,1,1,7,0,0,9,22,3,2,0,0,1,1
congh001,287,7791,2284,139,31,17,6,0,247,58,0,0.590164,0.55,2010,2016,0,0,0,1,373,1013,1134,94,224,141,50,2,31,114,0,4,97,267,4,10,9,5,26,0
conne101,0,0,366,86,16,2,5,0,0,0,0,0.42623,0.25,1929,1932,0,1,0,1,149,371,407,13,66,51,11,4,0,31,0,1,29,50,0,1,6,0,0,0
conng101,0,0,13,1,0,0,2,0,0,0,0,0.42623,0.45,1931,1931,0,1,0,1,6,12,12,1,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1
conrb101,0,0,590,74,18,13,12,0,0,0,0,0.446721,0.45,1935,1944,0,1,0,1,169,452,541,45,90,69,13,3,5,33,3,0,77,85,0,5,7,0,8,0
contw001,255,6962,2184,188,30,16,22,0,135,63,0,0.54918,0.5,2016,2018,0,1,0,1,331,1103,1255,133,293,182,62,6,43,163,11,7,124,286,4,20,3,5,34,1
coopw102,89,2386,5166,589,138,80,79,21,22,12,0,0.54918,0.6,1940,1957,0,1,0,1,1473,4702,5078,573,1341,888,240,40,173,812,18,8.5,309,357,3,22,44,1,160,1
coraj001,0,6,3,0,0,0,0,0,1,0,0,0.303279,0.2,1987,1998,0,0,0,1,1119,3734,4279,624,1035,793,171,41,30,294,117,60,380,335,6,44,84,37,58,1
corpc001,197,5273,1471,107,20,17,10,0,133,40,0,0.672131,0.55,2009,2015,0,0,0,1,232,701,780,63,153,107,25,1,20,78,0,1,44,205,5,19,8,8,14,1
corrp102,236,6239,1418,106,24,17,20,29,108,55,2,0.42623,0.45,1964,1973,0,1,0,1,300,767,858,63,166,131,28,3,4,54,1,1,75,167,10,7,6,3,17,1
corrv101,329,8777,1704,216,41,10,59,0,293,106,0,0.446721,0.35,1972,1980,0,1,0,1,410,1132,1288,124,259,166,60,4,29,125,2,8,128,220,19,8,12,8,37,1
costc001,176,4925,1253,58,7,10,10,0,106,30,0,0.508197,0.5,2006,2009,0,1,0,1,299,806,885,83,219,149,47,0,23,108,0,1,52,157,4,18,6,3,19,1
cotah001,131,3514,847,61,5,7,13,0,65,26,0,0.610656,0.4,2001,2007,0,1,0,1,196,519,562,48,121,82,25,2,12,61,0,0,32,142,4,4,2,5,12,1
courc101,516,13834,3556,379,50,63,57,108,214,143,16,0.42623,0.25,1951,1961,1,0,0,1,946,2796,3147,260,750,569,126,17,38,313,3,16,264,143,22,46,22,19,74,0
cousd101,0,0,1,0,1,0,0,0,0,0,0,0.385246,0.45,1923,1925,0,1,0,1,5,4,4,1,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1
cox-d002,3,155,48,4,2,1,0,0,2,1,0,0.528689,0.5,1999,1999,0,1,0,1,15,25,27,2,6,4,1,0,1,2,0,0,0,5,0,2,0,0,0,1
cox-l101,266,6950,1279,159,25,17,20,0,211,105,0,0.418033,0.35,1973,1982,0,1,0,1,348,825,915,72,182,134,31,5,12,85,5,4,70,117,1,1,13,6,26,1
crand102,1133,30642,7352,759,89,116,60,174,289,240,39,0.42623,0.5,1949,1966,0,1,0,1,1573,5026,5581,585,1276,900,179,18,179,657,26,29,424,477,95,21,68,42,162,1
crisd102,2,72,13,0,0,0,0,0,2,0,0,0.446721,0.25,1977,1977,0,1,0,1,7,9,10,1,3,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0
cromh101,0,0,108,19,2,1,3,0,0,0,0,0.446721,0.45,1937,1945,0,1,0,1,38,102,107,6,20,17,3,0,0,12,0,0,2,7,0,0,3,0,3,0
cronb101,0,0,338,54,13,11,7,0,0,0,0,0.372951,0.3,1928,1931,0,1,0,1,126,296,317,28,68,51,15,2,0,27,0,0,12,13,0,4,5,0,0,1
croub101,0,0,1296,385,63,37,22,0,0,0,0,0.336066,0.25,1923,1930,1,0,0,1,470,1306,1467,128,342,274,54,6,8,160,14,10,114,68,0,10,37,0,0,0
crouj101,0,0,66,14,2,1,1,0,0,0,0,0.364754,0.3,1930,1933,0,1,0,1,43,72,77,7,9,7,1,0,1,8,1,0.5,3,13,0,2,0,0,0,1
crowd101,1,51,9,1,0,0,1,0,4,1,0,0.508197,0.65,1982,1982,0,1,0,1,4,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
crumg101,0,0,16,4,0,1,0,0,0,0,0,0.42623,0.45,1945,1945,0,1,0,1,6,12,14,0,1,1,0,0,0,1,0,0,0,1,0,0,2,0,0,1
cruzt002,134,4003,1172,77,4,7,12,0,68,25,0,0.569672,0.4,2011,2018,0,1,0,1,272,621,664,51,134,92,33,3,6,61,0,5,32,131,3,3,4,4,28,1
culpb102,0,0,23,2,2,0,1,0,0,0,0,0.405738,0.3,1942,1944,0,1,0,1,15,26,30,5,5,4,1,0,0,2,0,0,3,3,0,0,1,0,1,1
cummj101,0,0,90,17,6,2,1,0,0,0,0,0.487705,0.45,1926,1929,0,1,0,1,89,132,151,15,45,29,11,1,4,28,0,0,12,18,0,1,6,0,0,1
dahlb101,0,0,0,0,0,0,0,0,0,0,0,0.467213,0.45,1935,1946,0,1,0,1,1137,4045,4506,470,1056,763,174,37,82,569,18,14.5,390,401,0,22,49,0,121,1
dalem001,16,562,116,7,1,2,2,0,17,6,0,0.446721,0.45,1994,2001,0,1,0,1,79,129,135,17,31,21,7,0,3,17,1,0,3,14,0,1,0,2,6,0
dalep101,277,7889,1473,144,11,21,25,50,106,56,7,0.487705,0.45,1955,1961,0,1,0,1,391,1084,1181,93,259,184,49,8,18,120,2,2,87,187,15,3,6,1,42,0
dalrc101,869,23505,5557,566,78,79,91,218,320,306,30,0.487705,0.45,1960,1971,1,0,0,1,1079,3042,3532,243,710,534,98,23,55,327,3,13,387,403,77,22,54,27,66,1
dalyt102,0,0,314,76,11,12,4,0,0,0,0,0.389344,0.4,1913,1921,0,1,0,1,120,283,300,28,73,58,13,2,0,36,2,3,12,19,0,1,4,0,0,1
dannh101,0,0,3257,455,57,64,32,0,0,0,0,0.467213,0.5,1933,1942,0,1,0,1,890,2971,3194,363,847,602,162,26,57,397,13,6.5,187,217,0,14,22,0,94,1
danni101,0,0,8,3,1,0,2,0,0,0,0,0.344262,0.35,1928,1928,0,1,0,1,2,6,7,0,3,3,0,0,0,1,0,0,1,2,0,0,0,0,0,0
dantf101,0,0,152,16,14,0,1,0,0,0,0,0.364754,0.25,1944,1945,0,1,0,1,50,135,149,12,33,26,6,1,0,12,3,1.5,11,7,0,0,3,0,4,1
dappc101,0,0,20,3,0,1,0,0,0,0,0,0.467213,0.55,1942,1942,0,1,0,1,8,17,19,2,8,6,1,0,1,9,0,0,2,2,0,0,0,0,0,1
darnt001,359,9488,3009,154,18,21,22,0,229,62,0,0.54918,0.55,2013,2018,0,1,0,1,397,1337,1469,150,327,210,65,5,47,162,1,0,110,248,9,11,3,8,44,1
datzj001,1,57,17,1,0,0,0,0,0,1,0,0.590164,0.65,1989,1989,0,1,0,1,7,10,12,0,2,2,0,0,0,0,0,0,1,1,0,1,0,0,1,0
dauld001,891,23824,5417,445,66,70,64,0,701,290,0,0.487705,0.55,1983,1997,1,0,0,1,1161,3630,4336,511,891,532,197,25,137,588,50,10,629,726,58,24,12,41,35,1
davib003,403,10894,2791,175,25,41,34,0,224,115,0,0.487705,0.65,1998,2004,0,0,0,1,486,1512,1698,168,358,241,77,2,38,204,9,8,153,385,12,7,7,19,40,1
davib004,32,834,215,16,4,0,1,0,19,7,0,0.467213,0.5,2010,2010,0,1,0,1,33,109,123,8,23,12,7,1,3,16,2,0,9,37,2,1,1,3,1,1
davib101,211,5584,959,100,24,14,11,0,131,73,0,0.42623,0.45,1973,1981,0,1,0,1,290,665,734,50,131,103,19,3,6,51,0,1,40,118,7,7,19,3,24,1
david001,1,42,6,1,0,0,0,0,1,1,0,0.42623,0.45,1988,1992,0,1,0,1,7,13,14,1,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0
davij001,976,25688,5520,640,81,65,98,0,815,445,0,0.47541,0.65,1981,1990,0,1,0,1,1082,3585,3984,364,877,575,164,11,127,490,7,16,333,712,44,9,18,39,106,1
davis101,0,0,4374,684,84,97,54,0,0,0,0,0.495902,0.5,1928,1945,0,1,0,1,1458,4255,4713,388,1312,969,244,22,77,647,6,3,386,326,0,22,50,0,100,1
davit003,1,33,9,1,1,0,0,0,2,1,0,0.487705,0.5,1999,1999,0,1,0,1,5,6,6,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0
davit004,1,18,9,1,0,0,0,0,2,0,0,0.508197,0.35,2017,2018,0,1,0,1,13,18,19,1,5,4,1,0,0,3,0,0,0,5,0,0,0,1,0,1
debeh101,0,0,2645,423,58,46,45,0,0,0,0,0.487705,0.4,1916,1930,0,1,0,1,608,1784,1976,160,476,374,75,16,11,229,13,7.5,140,103,0,5,47,0,0,1
decks001,183,4869,1185,104,15,15,22,0,128,65,0,0.528689,0.6,1990,1999,0,1,0,1,263,688,787,60,152,116,21,2,13,72,2,1,76,124,6,5,8,10,18,1
deidj101,0,22,7,1,0,0,0,0,0,1,0,0.487705,0.55,1974,1974,0,1,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
dekob101,0,0,1,0,0,0,0,0,0,0,0,0.446721,0.4,1945,1945,0,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
delab102,0,0,791,74,25,14,12,0,0,0,0,0.446721,0.4,1932,1940,1,0,0,1,219,598,686,79,173,112,32,10,19,85,1,0.5,85,74,0,2,1,0,11,1
delga001,1,63,16,0,2,1,0,0,3,0,0,0.487705,0.45,1996,1996,0,1,0,1,26,20,24,5,5,5,0,0,0,1,0,0,3,3,0,0,1,0,0,0
delgc001,0,15,3,0,0,0,0,0,0,0,0,0.569672,0.6,1993,2009,1,0,0,1,2035,7283,8657,1241,2038,1064,483,18,473,1512,14,8,1109,1745,186,172,0,93,152,1
dempr001,1343,36970,7367,768,99,111,61,0,770,507,0,0.467213,0.45,1969,1992,0,1,0,1,1766,4692,5407,525,1093,762,223,12,96,471,20,19,592,736,13,18,63,42,131,1
denno101,0,0,213,36,2,6,5,0,0,0,0,0.42623,0.45,1942,1943,0,1,0,1,129,343,371,23,76,55,20,0,1,32,3,1,23,15,0,1,4,0,9,0
depaj001,0,3,1,0,0,0,0,0,0,0,0,0.54918,0.55,2003,2003,0,1,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
depht101,0,0,47,5,1,0,0,0,0,0,0,0.446721,0.55,1943,1943,0,1,0,1,35,20,22,0,2,1,1,0,0,2,0,0,1,5,0,0,1,0,0,1
desag101,0,0,2837,325,34,41,19,0,0,0,0,0.385246,0.4,1930,1946,0,1,0,1,712,2012,2310,211,469,382,73,11,3,187,12,6,232,168,0,9,57,0,20,0
devac001,4,177,52,1,0,0,1,0,8,1,0,0.405738,0.35,1995,1996,0,1,0,1,16,22,24,3,2,1,0,1,0,0,0,0,1,3,0,0,1,0,0,0
