,retroID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,NL
271,andeb004,157,79,1,8,3,0,0,5,0,0.0,6,46,0.0,0,10,0.0,3.0,1
272,andeb005,40,68,4,15,4,0,0,7,1,0.0,4,19,0.0,2,1,2.0,1.0,1
273,andeb006,181,674,98,183,41,5,11,73,2,4.0,72,157,2.0,16,0,3.0,19.0,1
274,andeb101,64,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
275,andeb102,247,246,18,33,2,1,2,12,0,0.0,10,107,0.0,2,15,1.0,2.0,1
276,andeb103,2,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
277,andec001,136,224,5,21,1,0,0,9,0,0.0,2,116,0.0,2,26,0.0,3.0,1
278,andec002,34,3,0,0,0,0,0,0,0,0.0,0,3,0.0,0,0,0.0,0.0,0
279,andec101,82,47,4,7,1,0,0,0,0,0.0,1,14,0.0,0,3,0.0,0.0,1
280,anded001,873,2026,244,490,73,12,19,143,49,30.0,206,331,17.0,5,37,13.0,49.0,1
281,anded002,9,9,3,1,0,0,0,0,0,0.0,1,4,0.0,0,0,0.0,0.0,1
282,anded003,7,3,0,0,0,0,0,0,0,0.0,0,1,0.0,0,1,0.0,0.0,1
283,anded101,149,306,33,62,6,2,1,14,2,2.0,32,70,2.0,2,2,0.0,6.0,1
284,andef102,97,234,20,61,12,0,2,15,1,0.5,18,25,0.0,4,7,0.0,6.0,1
285,andeg001,2228,8640,1084,2529,522,36,287,1365,80,47.0,429,1224,104.0,8,13,87.0,197.0,1
286,andeh101,484,1586,199,419,82,16,60,242,3,6.0,159,291,32.0,16,9,15.0,29.0,1
287,andeh102,9,32,4,8,0,0,0,2,0,1.0,0,1,0.0,0,1,0.0,0.0,0
288,andej001,419,970,107,211,35,2,13,86,9,13.0,81,130,2.0,5,29,6.0,23.0,0
289,andej002,122,170,11,23,3,0,0,6,0,0.0,8,44,0.0,0,15,0.0,1.0,1
290,andej003,32,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
291,andej004,179,486,73,132,17,5,4,47,36,7.0,26,82,2.0,4,2,1.0,8.0,1
292,andej005,57,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
293,andej102,24,5,0,0,0,0,0,0,0,0.0,1,3,0.0,0,0,0.0,0.0,1
294,andek001,135,366,43,95,12,2,1,22,1,4.0,30,61,1.0,2,10,1.0,8.0,0
295,andel001,699,38,4,5,0,0,0,0,0,0.0,3,15,0.0,0,4,0.0,0.0,1
296,andel002,30,48,7,8,1,0,0,4,0,0.0,7,14,0.0,0,0,1.0,1.0,0
297,andel101,16,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
298,andem001,3,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
299,andem002,257,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
300,andem003,1151,3204,392,849,174,20,63,371,71,24.0,227,471,28.0,15,31,31.0,60.0,1
301,andem101,721,1490,159,367,67,11,28,134,8,12.0,161,343,25.0,4,7,13.0,32.0,1
302,ander001,28,11,1,1,0,0,0,0,0,0.0,0,4,0.0,0,1,0.0,0.0,1
303,ander101,6,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
304,ander102,36,39,1,11,0,1,0,1,0,0.0,2,12,0.0,0,2,0.0,0.0,0
305,andes001,18,4,0,0,0,0,0,0,0,0.0,0,3,0.0,0,1,0.0,0.0,1
306,andes101,152,477,42,104,9,3,0,34,6,9.0,42,53,1.0,1,5,2.0,15.0,1
307,andet001,398,1564,206,403,76,13,46,150,51,11.0,56,428,2.0,8,10,5.0,43.0,0
308,andet002,70,111,9,10,0,0,1,4,0,0.0,8,60,0.0,1,15,0.0,2.0,1
309,andet003,6,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
310,andew102,3,4,0,0,0,0,0,0,0,0.0,0,3,0.0,0,1,0.0,0.0,0
311,andir001,481,1344,159,313,58,1,18,97,24,12.0,113,313,2.0,6,21,7.0,42.0,1
312,andrb101,6,9,0,0,0,0,0,1,0,0.0,0,3,0.0,0,0,0.0,0.0,1
313,andrc001,8,3,0,0,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,0
314,andre001,1476,5663,801,1558,271,44,61,557,271,96.0,474,851,4.0,40,100,42.0,140.0,0
315,andre102,6,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
316,andre103,15,41,0,4,2,0,0,1,0,0.0,3,5,0.0,0,0,0.0,1.0,0
317,andrf101,16,29,4,8,0,1,0,2,2,1.0,3,5,0.0,1,0,1.0,1.0,1
318,andrh101,8,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
319,andri101,253,319,26,59,9,0,0,29,0,0.0,18,62,0.0,0,17,0.0,0.0,0
320,andrj001,26,61,4,14,2,0,0,4,2,0.0,5,19,0.0,0,0,1.0,1.0,0
321,andrj101,16,2,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
322,andrj102,22,9,0,1,0,0,0,0,0,0.0,0,4,0.0,0,0,0.0,0.0,1
323,andrk101,2,2,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
324,andrm001,113,3,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
325,andrm101,893,3116,441,803,140,4,66,316,18,25.0,458,390,12.0,16,72,23.0,50.0,0
326,andrn101,128,240,8,35,5,0,0,16,0,0.0,23,66,0.0,0,19,0.0,2.0,1
327,andrr101,493,1454,174,365,30,15,3,91,33,16.0,148,121,6.0,0,27,12.0,35.0,1
328,andrs001,569,1704,196,375,76,4,86,263,7,10.0,191,515,17.0,7,3,19.0,35.0,1
329,andrs002,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
330,andrs101,70,149,11,32,2,1,1,12,2,1.0,8,16,0.0,1,0,0.0,3.0,1
331,anduj001,407,607,31,77,12,2,5,38,7,3.0,30,315,0.0,0,51,1.0,7.0,1
332,andul001,35,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
333,andum001,154,580,83,174,49,2,27,96,3,1.0,26,97,2.0,4,0,4.0,9.0,0
334,angen101,28,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
335,anglm001,31,79,12,14,4,0,1,7,11,1.0,12,13,0.0,1,3,0.0,0.0,0
336,anglt101,5,16,1,4,1,0,0,6,0,0.0,2,2,0.0,0,3,0.0,0.0,1
337,ankep101,15,29,2,7,1,0,0,3,0,0.0,0,5,0.0,0,2,0.0,1.0,1
338,ankir001,653,1921,260,462,101,10,76,251,21,12.0,162,555,13.0,12,8,12.0,31.0,1
339,annad001,13,23,3,3,1,0,1,3,0,0.0,2,6,0.0,0,0,1.0,0.0,1
340,anthe001,682,1999,249,462,81,8,78,269,24,14.0,217,491,22.0,5,3,19.0,34.0,1
341,antob101,40,43,9,7,1,1,1,4,0,0.0,2,11,0.0,0,0,0.0,1.0,1
342,antod001,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
343,antoj101,135,528,50,133,28,2,1,29,1,0.5,24,29,0.0,2,6,0.0,14.0,1
344,antoj102,4,6,1,2,0,0,0,0,0,0.0,1,0,0.0,0,0,0.0,0.0,1
345,antoj103,403,679,56,121,12,3,15,59,1,0.0,26,175,0.0,1,35,3.0,15.0,1
346,antom001,21,57,6,11,2,0,1,3,0,0.0,5,11,1.0,3,0,0.0,1.0,1
347,aokin001,759,2716,377,774,135,22,33,219,98,44.0,234,258,3.0,48,30,15.0,49.0,1
348,aparl101,2601,10230,1335,2677,394,92,83,791,506,136.0,736,742,22.0,27,161,76.0,184.0,0
349,apodb101,184,58,4,10,3,0,0,3,0,0.0,5,17,0.0,0,3,1.0,2.0,1
350,aponl001,110,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
351,appik001,414,83,4,8,0,0,0,4,0,0.0,1,39,0.0,1,5,0.0,0.0,1
352,appll101,2422,8856,1319,2749,440,102,45,1116,179,108.0,1302,528,0.0,11,74,0.0,129.0,0
353,applp101,343,374,30,87,8,7,0,34,0,1.0,8,66,0.0,0,12,0.0,2.0,1
354,aquia001,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
355,aquig001,145,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1.0,1
356,aquij001,7,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,0
357,aquil001,222,35,2,4,0,0,0,0,0,0.0,1,9,0.0,0,5,0.0,0.0,1
358,aragj101,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
359,aranv001,70,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
360,araue001,72,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
361,araup001,20,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
362,archc001,191,45,3,4,1,0,0,1,0,1.0,1,19,0.0,0,0,0.0,2.0,1
363,archf101,7,15,1,4,0,0,0,1,0,0.0,2,3,0.0,0,0,0.0,0.0,0
364,archg101,121,421,50,115,24,4,3,53,10,4.0,37,47,0.0,1,2,0.0,12.0,0
365,archj101,57,64,2,5,1,0,0,4,0,0.0,2,19,0.0,0,6,1.0,0.0,0
366,archm101,127,384,84,128,14,4,0,29,13,10.0,48,39,0.0,4,13,0.0,0.0,0
367,arcif001,41,103,10,21,5,0,6,23,1,0.0,1,27,0.0,2,0,0.0,4.0,0
368,arcij101,293,615,78,132,24,6,1,35,17,13.0,29,107,1.0,9,9,0.0,10.0,1
369,arcio001,288,983,103,231,40,6,44,131,3,5.0,76,339,8.0,13,0,3.0,13.0,1
370,arcio002,327,1055,109,266,43,5,22,100,29,11.0,66,234,9.0,2,3,4.0,25.0,1
371,arded101,7,4,1,1,0,0,0,0,0,0.0,1,2,0.0,0,1,0.0,0.0,0
372,ardir101,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
373,ardod001,165,423,50,87,17,1,8,35,2,1.0,42,124,4.0,13,8,2.0,13.0,1
374,arenj001,467,1573,169,333,67,4,80,245,2,3.0,85,484,4.0,17,1,11.0,25.0,0
375,arenn001,876,3348,524,975,222,25,186,616,13,13.0,285,571,44.0,18,5,38.0,100.0,1
376,arfth101,300,906,116,229,46,13,13,118,8,10.0,137,133,0.0,2,11,0.0,16.0,0
377,ariaa001,775,1773,203,470,84,6,18,196,10,5.0,181,211,14.0,23,17,16.0,47.0,1
378,ariaa002,63,6,0,0,0,0,0,0,0,0.0,1,5,0.0,0,0,0.0,0.0,1
379,ariag001,173,480,46,114,18,2,14,55,2,0.0,25,121,2.0,2,6,0.0,14.0,1
380,ariaj001,474,1052,112,279,46,11,7,95,13,3.0,37,150,7.0,8,12,9.0,24.0,1
381,ariar101,34,4,0,0,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,0
382,arleb101,121,418,65,131,26,7,18,72,3,1.5,45,39,0.0,5,1,0.0,0.0,1
383,arlid101,8,3,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
384,arlis101,141,230,13,32,3,2,0,11,0,0.0,15,74,0.0,2,13,1.0,4.0,1
385,armam001,15,31,7,6,2,0,1,1,1,0.0,1,12,0.0,1,0,0.0,0.0,0
386,armat001,1432,5164,614,1302,204,39,251,815,18,20.0,260,1201,37.0,15,11,52.0,149.0,1
387,armat002,186,268,6,26,2,1,0,10,0,0.0,4,99,0.0,0,27,0.0,2.0,1
388,armbe101,224,265,46,65,11,6,4,19,15,10.0,24,71,0.0,1,9,3.0,4.0,1
389,armbo101,3,4,0,0,0,0,0,0,0,0.0,0,4,0.0,0,0,0.0,0.0,0
390,armsg101,8,6,0,1,1,0,0,0,0,0.0,1,1,0.0,0,0,0.0,0.0,0
391,armsj001,153,185,8,21,2,0,0,8,0,0.0,2,83,0.0,2,26,0.0,6.0,1
392,armsm001,198,3,0,0,0,0,0,0,0,0.0,0,3,0.0,0,0,0.0,0.0,1
393,armss001,53,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
394,arndl001,2,6,1,1,0,0,0,0,0,0.0,0,1,0.0,0,1,0.0,0.0,0
395,arnoc101,273,435,47,103,12,5,4,51,1,2.0,42,76,5.0,1,1,4.0,13.0,1
396,arnoj001,50,19,1,3,1,0,0,1,0,0.0,0,6,0.0,1,1,0.0,0.0,1
397,arnom101,590,2013,234,577,104,12,22,261,17,8.5,185,139,0.0,10,21,0.0,61.0,1
398,arnos001,6,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
399,arnot001,38,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
400,arnsb001,94,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
401,arnto101,32,50,3,8,1,0,0,1,0,0.0,2,16,0.0,0,2,0.0,1.0,0
402,aro-j001,7,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
403,arocr001,124,69,3,7,2,0,0,3,0,0.0,3,31,0.0,0,10,0.0,0.0,1
404,arrej001,214,2,0,1,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
405,arrig101,195,179,10,27,6,1,1,11,0,0.0,9,59,0.0,0,8,0.0,7.0,1
406,arrij001,231,314,20,53,5,4,6,23,0,0.0,13,162,0.0,0,19,0.0,4.0,1
407,arrob001,436,629,35,81,16,0,6,29,1,0.0,14,276,0.0,1,85,3.0,8.0,1
408,arroc001,54,178,14,38,7,1,4,20,1,2.0,14,48,1.0,1,0,1.0,4.0,1
409,arrof001,122,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
410,arrol101,246,128,5,29,2,0,1,8,0,0.0,2,28,0.0,0,11,1.0,3.0,1
411,arror001,158,37,2,3,1,0,0,3,0,0.0,1,20,0.0,0,4,0.0,0.0,1
412,arror101,9,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
413,arrue001,22,41,4,8,1,0,0,4,0,0.0,3,17,0.0,0,0,1.0,1.0,1
414,asadr001,15,55,9,20,5,0,0,7,1,2.0,3,13,1.0,0,2,0.0,0.0,1
415,asbej101,17,33,6,6,2,0,0,3,0,0.0,3,9,0.0,0,0,0.0,0.0,1
416,asbjc101,97,221,19,52,10,1,1,27,0,0.0,9,45,0.0,2,2,0.0,0.0,1
417,ascaj001,43,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
418,aschc001,390,1238,129,290,71,4,32,129,5,4.0,95,331,11.0,9,3,4.0,13.0,1
419,asenm001,42,5,0,0,0,0,0,0,0,0.0,0,3,0.0,0,0,0.0,0.0,1
420,ash-k101,58,46,3,6,1,0,0,1,0,0.0,1,8,0.0,0,1,0.0,0.0,1
421,ashba001,1370,4123,397,1010,183,13,90,513,7,10.0,461,622,66.0,11,55,41.0,125.0,1
422,ashba002,313,521,26,70,13,0,1,26,1,0.0,16,218,0.0,0,83,1.0,5.0,1
423,ashbr101,2189,8365,1322,2574,317,109,29,586,234,119.5,1198,571,25.0,43,112,18.0,83.0,1
424,ashea001,38,18,0,3,1,0,0,2,0,0.0,0,9,0.0,0,0,0.0,0.0,1
425,ashft001,222,510,42,111,31,1,6,55,5,3.0,47,75,6.0,1,5,6.0,11.0,1
426,ashlb001,281,618,56,144,23,1,28,84,0,0.0,63,236,5.0,4,0,3.0,15.0,1
427,ashln001,12,20,2,2,1,0,0,1,0,0.0,0,8,0.0,1,0,0.0,0.0,1
428,asprb101,1324,4369,386,1103,135,26,60,457,19,24.0,333,459,52.0,29,36,32.0,131.0,1
429,asprk101,475,1483,171,369,69,3,19,124,7,5.0,179,149,4.0,6,13,10.0,49.0,1
430,asseb101,284,574,52,146,27,4,12,68,5,4.0,38,74,6.0,3,5,9.0,17.0,1
431,assep001,884,36,3,3,1,0,0,0,0,0.0,5,12,0.0,0,7,0.0,1.0,1
432,astae001,28,21,0,3,0,0,0,0,0,0.0,0,12,0.0,0,2,0.0,0.0,1
433,astap001,395,677,31,90,8,1,0,28,0,1.0,5,256,0.0,5,88,0.0,5.0,1
434,astib001,6,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
435,astrj101,544,1579,163,401,51,10,13,156,6,6.0,177,124,6.0,14,20,1.0,60.0,0
436,astuw001,30,93,9,33,4,1,3,21,0,0.0,2,3,0.0,1,0,1.0,4.0,0
437,asuac001,175,520,45,125,24,2,6,42,1,2.0,53,126,1.0,3,6,4.0,11.0,1
438,atchj001,15,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
439,atchs001,300,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
440,athek001,342,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0
441,atill001,16,25,0,1,0,0,0,0,0,0.0,0,10,0.0,0,2,0.0,0.0,1
442,atkib101,99,10,0,3,0,0,0,1,0,0.0,0,1,0.0,0,1,0.0,0.0,1
443,atkig001,817,2928,399,835,169,7,99,488,8,4.0,291,449,12.0,20,0,34.0,94.0,1
444,atkij101,4,5,0,2,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,0
445,atkil101,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
446,atkim001,10,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
447,attrd101,61,144,26,31,2,2,1,16,1,0.5,20,23,0.0,0,5,0.0,0.0,1
448,atwet101,378,1117,116,290,41,7,9,110,4,5.0,161,84,10.0,8,11,7.0,36.0,1
449,atwob101,342,961,82,220,41,4,7,112,4,2.0,93,89,0.0,3,13,0.0,20.0,1
450,aubrm001,46,135,14,35,7,0,6,17,0,0.0,10,15,0.0,0,0,0.0,4.0,0
451,aucod001,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
452,auder001,62,151,11,34,9,0,2,24,1,2.0,7,35,0.0,0,0,0.0,4.0,1
453,auerr101,624,1407,167,309,56,5,9,86,36,21.0,127,198,10.0,6,22,5.0,36.0,1
454,augeb001,12,4,1,1,0,0,0,0,0,0.0,1,1,0.0,0,0,0.0,0.0,1
455,augud001,88,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
456,augud101,29,29,4,6,1,0,0,0,0,1.0,0,6,0.0,0,0,0.0,2.0,1
457,auguj001,279,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
458,aukee101,356,700,73,131,15,9,6,72,2,0.0,41,232,0.0,2,41,0.0,2.0,0
459,auldt101,3,4,0,1,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0
460,aultd101,256,713,66,168,29,5,17,86,4,5.0,71,108,6.0,7,5,4.0,29.0,0
461,aumop001,46,1,0,0,0,0,0,0,0,0.0,1,1,0.0,0,0,0.0,0.0,1
462,aurir001,1652,5721,745,1576,301,22,186,756,23,18.0,450,861,22.0,24,36,47.0,140.0,1
463,ausaj001,41,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
464,ausmb001,1971,6279,718,1579,270,34,80,607,102,53.0,634,1034,69.0,69,82,37.0,201.0,1
465,austd101,15,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,1
466,austj001,83,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
467,austj002,38,8,0,1,0,0,0,0,0,0.0,0,5,0.0,0,2,0.0,0.0,1
468,austj101,235,777,107,198,26,14,2,57,13,9.0,80,56,0.0,7,29,0.0,0.0,0
469,austr101,89,19,0,2,1,0,0,0,0,0.0,3,11,0.0,0,0,0.0,0.0,0
470,austt001,120,367,45,85,15,0,24,67,2,2.0,30,148,0.0,2,0,5.0,5.0,0
471,autra101,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
472,autrc102,120,277,21,68,17,3,2,33,0,0.0,7,29,0.0,2,10,0.0,0.0,0
473,avela001,6,11,1,3,0,0,0,0,0,0.0,0,3,0.0,0,0,0.0,0.0,1
474,avenb001,259,609,85,166,33,2,20,103,6,4.0,57,135,1.0,11,0,6.0,12.0,1
475,avere101,1668,6353,1224,2019,401,128,238,1164,70,57.0,774,518,0.0,33,55,0.0,7.0,1
476,avere102,449,1031,137,249,41,0,44,159,3,3.0,162,220,8.0,8,5,11.0,22.0,1
477,avers001,306,437,35,76,14,4,4,32,1,1.0,12,135,0.0,0,41,5.0,4.0,1
478,averx001,32,94,14,21,6,1,1,6,6,3.0,11,23,0.0,0,2,0.0,2.0,0
479,avila001,932,2758,319,654,136,8,94,362,7,8.0,462,941,16.0,14,10,20.0,69.0,1
480,avilb101,1300,4620,725,1296,185,35,80,467,78,52.0,561,399,3.0,14,134,14.0,121.0,1
481,avill001,399,7,0,1,0,0,0,0,0,0.0,0,2,0.0,0,2,0.0,0.0,1
482,avilm001,915,3009,380,786,139,13,60,306,78,31.0,141,424,6.0,16,38,30.0,89.0,1
483,avilr101,117,190,21,51,9,0,2,24,0,0.0,21,22,3.0,1,9,2.0,4.0,1
484,avrej101,2,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
485,axeld001,59,8,1,1,0,0,0,0,0,0.0,0,6,0.0,0,1,0.0,0.0,1
486,axfoj001,543,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
487,ayalb001,425,865,114,217,42,1,38,145,2,4.0,71,136,7.0,2,1,12.0,22.0,1
488,ayalb002,406,31,2,2,1,0,0,1,0,1.0,0,13,0.0,0,3,0.0,0.0,1
489,ayall001,534,14,0,4,1,0,0,0,0,0.0,0,3,0.0,0,3,0.0,0.0,1
490,aybae001,1454,5175,643,1402,256,46,58,473,155,62.0,285,670,18.0,52,75,39.0,107.0,1
491,aybam001,210,70,6,13,0,0,1,5,0,0.0,2,28,0.0,0,4,0.0,0.0,1
492,aybaw001,405,1219,137,315,68,2,33,157,7,5.0,142,206,6.0,14,7,8.0,22.0,1
493,ayerb101,13,8,0,2,1,0,0,2,0,0.0,0,3,0.0,0,2,0.0,0.0,1
494,ayerd101,83,95,3,17,5,0,0,5,0,0.0,3,9,0.0,1,4,0.0,0.0,0
495,aylwd101,4,3,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0
496,ayrab001,54,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,1
497,ayraj001,7,5,0,1,0,0,0,0,0,0.0,0,1,0.0,1,0,0.0,1.0,1
498,azcuj101,909,2828,201,712,94,9,50,304,5,12.0,207,344,45.0,17,11,32.0,87.0,1
499,azoco001,202,439,38,99,16,0,5,36,10,0.0,12,36,2.0,2,4,3.0,5.0,1
500,babcb101,39,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
501,babel101,120,382,37,85,18,2,2,26,1,1.0,39,26,0.0,2,3,0.0,9.0,0
502,babij101,112,211,14,36,5,0,0,10,1,0.5,4,63,0.0,2,7,0.0,6.0,1
503,babis101,54,156,10,40,1,3,0,14,5,4.0,13,13,1.0,0,2,0.0,6.0,0
504,backb001,153,133,22,34,5,2,4,16,1,0.0,10,48,0.0,2,13,0.0,1.0,1
505,backw001,1102,3245,482,893,138,19,10,240,117,52.0,371,480,9.0,5,68,19.0,55.0,1
506,bacsm001,51,50,1,5,2,0,0,3,0,0.0,1,10,0.0,0,7,0.0,0.0,1
507,bacsm101,73,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
508,baczf101,63,89,5,12,0,0,1,2,0,0.0,2,34,0.0,0,10,0.0,1.0,1
509,badeb001,418,33,1,3,1,0,0,2,0,0.0,1,19,0.0,0,5,0.0,0.0,1
510,badeh001,170,464,71,120,23,2,15,47,17,4.0,36,149,4.0,12,2,5.0,2.0,1
511,badgr101,143,382,57,98,30,3,2,45,4,5.0,24,42,0.0,4,12,0.0,0.0,0
512,baece101,64,42,4,8,0,0,0,2,0,0.0,0,10,0.0,0,3,0.0,0.0,1
513,baekc001,61,30,2,5,1,0,1,2,0,0.0,1,8,0.0,0,8,0.0,0.0,1
514,baerc001,1630,5439,731,1583,279,17,134,774,59,24.0,291,580,41.0,73,26,66.0,158.0,1
515,baezb001,8,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
516,baezd001,533,6,1,1,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
517,baezj001,527,1785,255,477,95,12,81,269,49,18.0,93,538,27.0,18,8,8.0,33.0,1
518,baezj101,114,355,47,87,14,2,1,19,7,1.0,25,27,2.0,1,10,0.0,6.0,0
519,baezk001,63,151,10,27,10,0,0,7,0,0.0,13,17,1.0,0,4,0.0,4.0,1
520,baezp001,266,6,0,0,0,0,0,1,0,0.0,1,3,0.0,0,0,0.0,0.0,1
521,baezs001,9,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
522,bagbj101,173,358,40,83,24,4,2,40,0,0.0,18,42,0.0,1,15,0.0,0.0,1
523,bagbj102,322,620,59,140,16,2,3,56,1,0.0,8,68,0.0,3,32,0.0,14.0,1
524,bagwb101,92,143,12,42,6,3,2,20,0,0.0,8,14,0.0,0,4,0.0,0.0,1
525,bagwj001,2150,7797,1517,2314,488,32,449,1529,202,78.0,1401,1558,155.0,128,3,102.0,221.0,1
526,bahns101,575,479,22,56,8,2,1,19,0,0.0,19,225,0.0,1,43,1.0,4.0,1
527,bahre101,50,68,2,10,0,1,0,5,0,0.0,0,18,0.0,0,4,0.0,2.0,1
528,baila001,265,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
529,bailb001,955,2937,339,775,107,23,9,222,90,36.0,187,164,10.0,20,42,20.0,51.0,1
530,bailb101,31,29,0,4,0,0,0,0,0,0.0,1,6,0.0,0,0,0.0,0.0,1
531,bailb103,1931,6082,772,1564,234,43,189,773,85,83.0,852,1126,67.0,17,40,52.0,195.0,1
532,bailc001,172,2,2,1,0,0,0,0,0,0.0,2,0,0.0,0,1,0.0,0.0,1
533,baile101,1212,3581,432,915,128,15,155,540,17,18.0,545,577,77.0,25,20,37.0,81.0,1
534,bailg101,208,622,94,155,16,7,2,52,13,15.5,62,60,0.0,7,22,0.0,0.0,1
535,bailh001,216,368,22,59,8,0,0,17,0,0.0,11,144,0.0,1,55,0.0,11.0,1
536,bailh101,50,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
537,bailj001,56,136,25,31,4,3,6,16,0,0.0,19,39,1.0,4,0,0.0,7.0,0
538,bailj101,3,3,0,0,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,1
539,bailm001,340,949,101,209,37,1,24,101,2,5.0,166,222,23.0,3,3,5.0,34.0,1
540,bailr001,93,97,15,20,1,1,1,8,0,0.0,6,22,0.0,0,11,0.0,0.0,1
541,bails001,343,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
542,bails101,52,30,1,8,1,0,0,1,0,0.0,4,11,0.0,0,1,0.0,0.0,1
