retroID,POS,GS,InnOuts,PO,A,E,DP
willd001,OF,0,6,0,1,0,0
willd002,P,1,13,0,3,0,0
willd002,P,25,416,6,23,2,5
willd002,P,18,342,6,19,0,1
willd002,P,9,130,1,12,2,1
willd002,P,8,120,0,12,0,0
willd002,P,6,116,1,7,0,0
willd002,P,5,87,1,6,0,1
willd105,OF,0,0,5,0,0,0
willd105,OF,0,0,1,0,0,0
willd105,OF,0,0,34,1,1,0
willd105,OF,0,0,117,4,6,1
willd107,3B,0,0,34,65,5,5
willd107,1B,0,0,5,0,0,0
willd107,SS,0,0,37,47,3,9
willd107,SS,0,0,1,3,0,0
willd107,SS,0,0,152,214,27,59
willd107,SS,0,0,2,6,2,2
willd107,3B,0,0,1,2,0,0
willd107,OF,0,0,1,0,0,0
willd107,1B,0,0,14,1,1,1
willd107,2B,0,0,122,175,15,30
willd107,2B,0,0,52,76,8,16
willd107,2B,0,0,15,23,0,4
willd107,SS,0,0,199,243,38,34
willd107,2B,0,0,110,171,13,31
willd107,2B,0,0,71,102,9,14
willd107,SS,0,0,35,37,4,8
willd107,2B,0,0,53,52,3,8
willd107,2B,0,0,0,5,0,0
willd104,OF,7,225,12,0,0,0
willd104,3B,0,0,0,1,0,0
willd104,3B,13,369,16,25,1,1
willd104,OF,79,1945,205,2,2,0
willd104,3B,3,90,4,3,1,0
willd104,2B,0,66,4,5,1,0
willd104,1B,3,108,36,7,0,4
willd104,1B,22,579,175,6,1,21
willd104,2B,0,53,5,2,0,0
willd104,3B,26,711,32,47,7,5
willd104,OF,3,111,12,0,0,0
willd104,3B,5,203,7,17,1,4
willd104,1B,0,111,31,4,0,2
willd104,1B,28,747,233,16,2,32
willd104,OF,54,1440,147,6,0,1
willd104,1B,28,714,247,17,2,15
willd104,OF,0,0,21,1,0,0
willd104,OF,64,1596,86,4,3,1
willd104,3B,0,9,0,0,0,0
willd104,1B,11,329,123,12,0,10
willd104,1B,5,171,46,3,0,3
willd104,3B,77,1953,83,164,11,10
willd104,2B,0,12,2,1,0,0
willd104,1B,0,0,10,1,0,2
willd104,1B,8,255,82,10,0,12
willd104,3B,12,391,21,28,2,1
willd104,OF,19,492,46,3,0,2
willd104,OF,0,0,24,0,2,0
willd104,3B,18,492,23,30,4,5
willd104,OF,31,800,72,1,2,0
willd104,3B,53,1442,62,111,9,13
willd104,OF,4,132,2,0,0,0
willd104,3B,0,24,0,0,0,0
willd104,1B,12,418,134,13,0,13
willd104,OF,24,606,67,3,0,0
willd104,OF,0,0,41,1,0,0
willd104,OF,25,569,46,0,0,0
willd104,OF,15,467,31,0,0,0
willd108,P,0,12,1,0,0,0
willd108,P,0,12,1,0,0,0
willd108,P,0,36,0,0,0,0
willd110,P,0,13,2,2,0,0
willd003,P,34,670,11,43,5,4
willd003,P,34,709,9,37,3,3
willd003,P,7,101,2,9,0,1
willd003,P,32,591,15,34,2,3
willd003,P,7,72,0,2,0,0
willd003,P,5,67,2,4,0,1
willd003,P,8,130,1,3,0,0
willd003,P,35,616,7,36,5,3
willd003,P,13,227,3,15,0,1
willd003,P,27,482,2,17,4,2
wille101,3B,37,981,27,74,9,9
wille101,1B,14,366,120,8,0,9
wille101,1B,44,1069,377,41,8,37
wille101,1B,89,2341,844,50,10,77
wille101,1B,12,407,140,5,1,12
wille101,3B,21,531,16,30,10,1
wille101,1B,43,1177,399,17,2,39
wille101,1B,39,1018,326,19,2,36
wille101,1B,19,558,194,8,1,25
wille101,1B,15,414,140,8,0,10
wille101,3B,2,63,3,7,0,3
wille101,1B,2,66,20,1,0,1
wille001,1B,45,1118,383,29,5,28
wille001,OF,0,24,0,0,0,0
wille001,3B,0,18,0,1,0,0
wille001,3B,18,489,17,37,1,6
wille001,1B,2,78,22,1,0,7
wille001,3B,0,15,0,0,0,0
wille001,1B,23,563,201,9,2,18
wille001,1B,6,129,47,3,0,3
wille001,1B,77,1826,571,49,7,53
wille001,OF,2,36,3,0,0,0
wille001,3B,7,198,3,18,0,0
wille001,3B,12,309,5,21,3,2
wille001,3B,61,1616,37,123,16,21
willf001,P,0,317,8,19,2,5
willf001,P,0,188,2,13,4,1
willf001,P,1,319,4,35,4,2
willf001,P,0,215,3,10,0,0
willf001,P,0,219,4,12,4,2
willf001,P,0,157,1,10,0,3
willg101,SS,1,30,0,0,1,0
willg101,2B,10,271,23,36,2,9
willg101,2B,17,475,40,57,3,18
willg101,3B,2,48,1,1,0,0
willg101,2B,0,39,1,5,0,1
willg101,OF,1,27,0,0,0,0
willg001,OF,47,1456,138,6,1,2
willg001,OF,51,1795,158,2,5,0
willg001,OF,15,512,41,2,2,0
willg001,OF,6,315,29,0,1,0
willg001,OF,2,216,12,1,0,1
willg001,OF,7,198,20,1,2,0
willg001,OF,149,3951,357,11,3,4
willg001,OF,23,655,43,2,2,0
willg001,OF,27,813,51,3,1,0
willg001,OF,5,207,16,0,1,0
willg001,OF,92,2777,188,9,3,2
willg001,OF,56,1731,132,1,3,1
willg001,OF,25,660,75,3,1,1
willg001,OF,138,3650,349,6,6,1
willg001,OF,56,1481,179,5,2,1
willg001,OF,4,234,16,1,0,0
willg003,3B,9,243,7,19,2,2
willh102,2B,0,0,1,3,0,0
willh102,OF,0,0,0,0,0,0
willh102,3B,0,0,0,0,0,0
willh102,SS,0,0,24,18,6,5
willj002,P,0,30,1,3,0,0
willj002,P,1,73,4,5,0,1
willj002,P,3,53,1,3,0,1
willj002,P,0,17,0,0,0,0
willj003,P,25,508,15,16,1,0
willj003,P,22,388,10,20,2,1
willj003,P,3,50,2,2,0,0
willj003,P,17,318,6,23,1,3
willj003,P,6,132,3,3,2,1
willj003,P,21,363,5,9,0,0
willj003,P,2,37,0,1,1,0
willj003,P,6,90,2,2,1,0
willj003,P,15,413,12,17,0,2
willj003,P,0,52,4,1,0,1
willj003,P,0,143,3,8,0,1
willj003,P,2,30,0,1,0,0
willj003,P,9,172,4,3,0,1
willj003,P,21,393,11,14,3,3
willj104,P,0,0,4,12,0,0
willj104,P,1,69,0,8,0,1
willj107,SS,1,81,2,5,0,1
willj107,2B,0,9,0,0,0,0
willj107,SS,1,21,6,1,0,0
willj108,OF,5,143,9,0,1,0
willj108,OF,3,96,6,0,0,0
willj004,1B,0,3,0,0,0,0
willj004,OF,115,2868,233,2,7,2
willj004,OF,71,1823,125,5,1,1
willj004,OF,94,2488,159,3,2,1
willj004,OF,0,3,0,0,0,0
willj004,OF,105,2641,164,7,1,2
willj004,OF,97,2566,166,7,0,0
willj004,OF,118,3083,237,6,4,2
willj004,OF,1,24,3,0,0,0
willj004,OF,137,3529,211,9,3,0
willj004,OF,52,1318,103,3,0,2
willj004,OF,129,3209,206,5,7,0
willj004,1B,0,9,5,0,0,0
willj004,OF,3,63,6,0,0,0
willj006,OF,0,6,1,0,0,0
willk101,OF,0,0,260,15,10,4
willk101,1B,0,0,8,0,0,1
willk101,OF,0,0,333,23,12,5
willk101,OF,0,0,75,3,3,2
willk101,OF,0,0,331,24,26,3
willk101,OF,0,0,168,10,12,3
willk101,OF,0,0,331,17,14,6
willk101,2B,0,0,0,0,0,0
willk101,OF,0,0,189,12,11,2
willk101,OF,0,0,242,11,12,4
willk101,OF,0,0,254,10,8,0
willk101,OF,0,0,257,13,9,2
willk101,OF,0,0,372,16,12,4
willk001,OF,8,221,18,1,0,1
willk001,OF,13,441,36,0,0,0
willk001,3B,31,738,19,67,14,3
willk001,OF,17,456,42,3,2,0
willk001,OF,31,807,68,2,3,1
willk001,OF,71,1817,180,11,4,3
willk001,1B,0,3,0,0,0,0
willk001,OF,107,2870,303,5,6,2
willk001,OF,7,210,16,1,0,0
willk001,OF,22,699,67,5,0,2
willk002,OF,3,102,8,0,0,0
willl104,P,0,0,8,57,3,5
willl104,P,0,0,8,54,3,1
willl103,P,0,0,0,2,0,0
willl103,P,0,0,1,6,1,1
willl103,P,0,0,2,11,0,0
willl101,OF,0,0,0,0,0,0
willl101,P,0,0,0,5,0,0
willl102,P,0,0,2,4,0,1
willm105,OF,0,6,1,0,0,0
willm001,P,3,24,0,3,0,0
willm001,P,3,78,0,1,1,0
willm003,3B,35,971,21,72,4,5
willm003,3B,74,1927,49,178,10,10
willm003,3B,148,3854,89,301,12,21
willm003,3B,129,3380,99,282,11,18
willm003,3B,54,1416,29,94,4,7
willm003,SS,1,42,3,2,0,2
willm003,3B,152,3953,131,293,16,30
willm003,3B,140,3744,105,289,23,33
willm003,3B,157,4115,140,306,19,33
willm003,SS,63,1616,104,210,8,49
willm003,3B,99,2557,57,177,9,17
willm003,SS,2,42,3,5,0,1
willm003,SS,14,459,19,42,2,5
willm003,3B,62,1555,71,126,8,10
willm003,3B,143,3827,117,266,12,34
willm003,3B,110,2896,79,235,12,22
willm003,SS,0,3,0,0,0,0
willm003,3B,33,905,35,83,4,5
willm003,SS,10,275,13,25,3,4
willm003,3B,93,2412,68,172,9,19
willm003,3B,151,4074,123,299,10,30
willm003,3B,10,313,6,24,1,3
willm003,1B,12,318,90,12,1,10
willm003,3B,90,2389,74,179,13,18
willm004,P,2,375,20,17,2,1
willm004,P,0,241,7,9,2,0
willm004,P,0,56,1,0,0,0
willm004,P,0,322,9,10,0,1
willm004,P,1,264,8,10,0,0
willm004,P,0,256,14,13,2,2
willm004,P,10,353,9,14,1,0
willm004,P,2,202,7,3,0,0
willm006,P,0,27,0,2,0,0
willm007,OF,7,210,18,0,0,0
willm007,OF,5,120,7,0,0,0
willm007,OF,27,762,51,0,0,0
willm007,OF,7,159,13,0,0,0
willm008,OF,19,482,36,1,2,0
willm008,OF,28,725,62,1,2,0
willm008,OF,27,643,40,3,0,0
willm008,OF,7,184,16,0,0,0
willm101,P,3,322,6,19,1,1
willm101,P,0,79,5,2,0,0
willm101,P,0,105,3,5,0,1
willm101,P,1,80,1,5,0,0
willm101,P,2,302,4,18,1,0
willm002,P,0,60,0,1,0,0
willm002,P,0,294,1,10,2,1
willm002,P,0,20,0,0,0,0
willm002,P,0,204,3,10,1,0
willm002,P,0,265,0,8,3,0
willm002,P,0,243,1,11,3,0
willm002,P,0,186,2,3,2,0
willm002,P,0,245,0,11,3,0
willm002,P,2,199,1,5,0,0
willm002,P,0,32,1,1,0,0
willm002,P,1,326,5,15,3,3
willm005,P,0,175,4,9,4,1
willm005,P,0,42,1,1,0,0
willm005,P,4,153,2,6,0,1
willm005,P,8,263,4,19,1,0
willm005,P,0,67,4,2,0,0
willm005,P,0,125,1,5,1,1
willm005,P,0,112,4,9,0,1
willm005,P,0,77,4,5,2,0
willm005,P,0,216,4,11,0,2
willm005,P,0,184,8,15,1,2
willm005,P,1,153,0,13,1,0
willm005,P,5,86,0,5,0,0
willm005,P,8,151,3,7,0,3
willm005,P,29,501,19,32,1,4
willn001,OF,101,2612,143,5,3,0
willn001,OF,78,2055,110,4,0,1
willp102,1B,0,0,13,2,0,2
willr003,P,0,53,4,5,0,0
willr003,P,0,25,0,0,0,0
willr003,P,0,14,0,1,0,1
willr003,P,0,75,1,2,0,0
willr003,P,0,66,3,1,0,1
willr003,P,0,13,0,2,0,0
willr001,OF,0,98,8,1,1,0
willr001,OF,88,2404,179,5,3,2
willr001,OF,8,207,13,1,0,0
willr001,OF,8,285,21,0,2,0
willr002,OF,1,110,6,0,0,0
willr002,OF,7,295,25,0,0,0
willr002,OF,7,225,26,0,0,0
willr002,OF,15,446,34,3,1,3
willr004,OF,11,351,36,1,1,0
willr004,OF,36,1261,109,5,1,0
willr004,OF,16,592,36,0,0,0
willr004,OF,104,2857,260,6,3,1
willr004,OF,21,769,46,0,0,0
willr004,OF,8,257,23,0,0,0
willr101,P,1,104,1,7,1,0
willr101,P,16,364,3,23,1,2
willr102,P,0,7,0,0,0,0
willr102,P,0,243,8,20,0,5
willr102,P,0,9,0,0,0,0
willr102,P,0,168,9,13,0,1
willr102,P,0,97,5,8,0,0
willr102,P,0,191,2,15,0,0
wills002,P,0,2,0,0,0,0
wills002,P,0,61,0,3,0,0
wills002,P,0,85,5,5,0,0
wills002,P,0,33,0,3,0,0
wills002,P,0,280,2,7,1,1
wills002,P,0,86,3,2,0,0
wills002,P,10,336,4,10,0,0
wills002,P,0,43,1,1,0,0
wills002,P,0,43,0,1,0,0
wills002,P,0,222,2,7,1,1
wills002,P,0,127,1,1,1,0
wills001,P,0,3,0,0,0,0
wills001,P,2,85,1,0,0,0
wills102,P,8,237,4,4,1,0
wills102,P,1,234,4,8,1,1
wills102,P,0,39,3,3,0,0
wills102,P,21,357,10,16,1,4
wills102,P,0,12,0,1,0,0
wills102,P,0,339,8,8,0,0
wills102,P,35,706,12,37,7,3
wills102,P,15,374,6,21,0,1
wills102,P,0,13,0,1,0,0
wills102,P,15,535,15,19,3,1
wills102,P,28,557,8,28,2,3
wills102,P,21,439,9,25,2,2
wills102,P,30,622,15,33,1,2
wills102,P,10,246,8,15,2,1
wills102,P,24,583,7,27,1,2
willt003,P,0,159,3,5,0,1
willt003,P,0,14,1,0,0,0
willt103,OF,75,1648,94,4,3,0
willt103,OF,0,0,302,13,13,2
willt103,OF,125,2966,215,2,1,0
willt103,OF,114,2762,154,3,7,0
willt103,OF,0,0,262,11,11,2
willt103,OF,0,0,337,12,6,3
willt103,P,0,0,0,2,0,0
willt103,OF,110,2579,174,7,5,2
willt103,OF,0,0,312,15,4,4
willt103,OF,0,0,165,7,8,0
willt103,OF,0,0,4,0,0,0
willt103,OF,0,0,31,1,1,1
willt103,OF,93,2192,170,5,2,0
willt103,OF,87,2028,131,6,1,1
willt103,OF,0,0,347,10,9,2
willt103,OF,0,0,289,9,5,2
willt103,OF,0,0,318,11,19,3
willt103,OF,113,2887,213,5,4,0
willt103,OF,0,0,325,7,10,2
willt103,OF,0,0,315,12,4,6
willt001,P,0,29,0,1,0,0
willt001,P,0,94,2,4,0,0
willt001,P,0,28,0,1,0,0
willt001,P,0,171,6,13,1,2
willt001,P,0,229,5,7,1,0
willt001,P,0,46,1,3,2,0
willt001,P,0,43,2,2,0,0
willt001,P,0,58,2,5,0,1
willt002,P,1,38,2,0,0,0
willt002,P,31,512,12,13,3,1
willt002,P,25,451,7,26,2,1
willw103,3B,0,15,0,1,0,0
willw103,OF,83,2181,157,4,0,2
willw103,OF,30,723,47,2,0,1
willw103,OF,2,72,4,0,0,0
willw103,OF,58,1581,123,7,4,0
willw103,OF,6,298,20,1,1,0
willw103,3B,0,3,0,0,0,0
willw103,OF,108,2766,183,13,3,4
willw103,OF,50,1266,93,6,1,2
willw103,OF,22,654,55,1,1,0
willw103,OF,58,1621,112,6,2,2
willw103,OF,65,1788,119,12,7,1
willw103,2B,0,42,2,3,0,0
willw101,2B,0,0,295,393,22,61
willw101,2B,0,0,377,542,27,97
willw101,SS,0,0,26,28,4,4
willw101,SS,0,0,4,3,3,1
willw101,3B,0,0,1,6,2,1
willw101,2B,0,0,32,38,1,5
willw101,3B,0,0,2,0,0,0
willw001,P,3,161,6,6,0,0
willw001,P,17,310,7,19,0,2
willw001,P,0,178,2,6,1,2
willw001,P,28,479,11,18,0,1
willw001,P,23,504,7,12,2,1
willw001,P,33,625,11,17,1,0
willw001,P,11,225,7,8,1,1
willw001,P,23,435,9,15,3,2
willw001,P,0,111,5,6,0,1
willw001,P,33,662,16,33,1,1
willw001,P,24,436,12,16,1,1
willw001,P,31,584,9,10,1,0
willw001,P,32,629,12,18,3,4
willw001,P,31,564,17,33,1,3
willw001,P,10,177,8,4,0,2
willw001,P,31,569,20,31,3,2
willc102,P,0,0,3,41,0,7
willc102,P,0,0,9,25,2,6
willc102,P,0,0,6,54,2,4
willc102,P,0,0,0,8,1,0
willc102,P,0,0,1,3,0,0
willc102,P,0,0,4,19,1,2
willc102,P,0,0,8,76,2,6
willj102,P,0,164,12,10,1,1
willj102,P,1,12,0,2,0,0
willj102,P,0,280,11,19,1,3
willj102,P,12,369,7,15,0,1
willj102,P,11,264,8,12,1,1
willj102,P,0,145,3,7,0,0
willj102,P,4,122,6,10,0,0
willj102,P,0,297,7,22,2,1
willb101,2B,100,2497,199,297,19,45
willb101,1B,0,0,0,0,0,0
willb101,2B,101,2683,268,326,10,70
willb101,SS,0,0,0,0,0,0
willb101,2B,145,3931,321,492,15,89
willb101,2B,148,4009,350,526,17,84
willb101,2B,144,3808,340,473,13,112
willb101,2B,143,3807,337,468,20,95
willf002,P,4,214,5,10,0,0
willf002,P,0,62,1,5,0,0
willf002,P,18,369,9,17,0,1
willf002,P,0,16,0,2,0,0
willf002,P,4,297,9,10,0,2
willf002,P,0,13,0,2,0,0
willf002,P,4,104,1,3,1,1
willf002,P,5,111,3,2,2,0
willf002,P,0,121,3,6,1,0
willk102,OF,0,0,6,0,0,0
willm102,SS,70,1905,121,220,12,39
willm102,3B,4,97,2,6,0,0
willm102,SS,141,3658,260,431,40,78
willm102,SS,147,3935,273,422,27,77
willm102,2B,0,6,0,0,0,0
willm102,SS,46,1207,72,139,11,31
willm102,3B,0,18,0,1,0,0
willm102,SS,146,3916,253,428,29,104
willm102,SS,9,265,10,32,1,5
willm102,SS,124,3228,171,396,24,58
willm102,SS,27,750,38,89,2,18
willm102,3B,3,207,1,14,0,2
willm102,SS,139,3657,220,484,16,86
willm102,3B,0,18,0,2,1,1
willm102,3B,27,744,26,59,5,7
willm102,SS,104,2686,171,322,21,47
willm102,SS,103,2751,168,357,17,61
willm102,SS,164,4333,295,493,36,86
willm102,3B,140,3747,105,276,17,27
willm102,SS,154,4176,267,535,25,89
willm102,3B,4,90,4,7,0,1
willm102,SS,137,3663,227,453,23,79
willm102,3B,142,3721,98,343,24,31
willm102,SS,1,69,4,3,0,1
willt102,P,0,59,1,4,1,1
willt102,P,0,57,1,6,1,0
willt102,P,5,183,3,8,2,2
willt102,P,0,0,0,0,0,0
willt102,P,0,91,1,7,0,0
willt102,P,8,169,1,9,0,1
wilmp001,P,0,7,0,1,0,0
wilst104,P,0,1,0,0,0,0
wilsw103,P,0,0,2,25,0,1
wilsw103,P,0,0,1,3,1,0
wilsw103,P,0,0,0,0,0,0
wilsa001,P,0,83,1,6,0,1
wilsa001,P,0,180,5,5,2,0
wilsa001,P,0,85,3,3,0,0
wilsa001,P,1,210,9,9,1,0
wilsa001,P,0,219,4,7,0,0
wilsa001,P,0,185,4,12,0,0
wilsa102,1B,0,0,1,0,0,0
wilsa102,3B,0,0,3,4,0,0
wilsa101,SS,0,0,4,6,1,1
wilsa101,1B,0,0,3,0,0,1
wilsa101,2B,0,0,7,5,0,3
wilsa103,OF,0,0,68,0,2,0
wilsa103,OF,0,0,16,1,1,1
wilsa103,OF,0,0,3,0,0,0
wilsb103,P,0,3,0,0,0,0
wilsb103,OF,66,1831,186,4,6,0
wilsb103,OF,11,310,33,0,2,0
wilsb103,OF,0,0,3,0,0,0
wilsb103,OF,91,2406,270,7,3,4
wilsb103,OF,0,0,9,0,0,0
wilsb101,P,0,90,4,4,0,0
wilsb101,P,0,177,5,16,1,0
wilsb101,3B,0,0,0,0,0,0
wilsb101,P,0,174,0,9,1,1
wilsb101,P,0,146,2,6,0,0
wilsb101,P,0,187,2,6,0,0
wilsb104,OF,1,15,1,0,0,0
wilsb002,1B,0,18,5,0,0,0
wilsb002,1B,0,33,7,0,0,1
wilsb002,1B,0,23,10,2,0,1
wilsb002,1B,0,6,4,0,0,0
wilsb001,P,0,71,1,0,0,0
wilsb001,P,0,6,0,0,0,0
wilsb001,P,0,217,1,9,1,2
wilsb001,P,0,224,3,2,0,0
wilsb001,P,0,90,1,3,0,0
wilsb001,P,0,145,1,1,1,0
wilsb001,P,0,187,3,6,0,1
wilsb001,P,0,41,1,3,0,1
wilsb001,P,0,165,1,5,0,0
wilsb003,P,1,21,0,1,0,0
wilsc101,3B,0,0,6,8,1,1
wilsc101,SS,0,0,28,73,7,14
wilsc101,3B,0,0,9,24,3,0
wilsc101,SS,0,0,0,0,0,0
wilsc004,P,31,527,9,22,3,1
wilsc004,P,0,221,1,15,2,2
wilsc004,P,34,670,6,23,1,0
wilsc004,P,0,139,4,8,1,0
wilsc004,P,0,205,4,12,1,1
wilsc004,P,21,396,4,20,2,1
wilsc004,P,33,637,9,24,1,1
wilsc004,P,0,133,0,7,0,0
wilsc004,P,33,612,8,25,2,0
wilsc004,P,6,144,2,10,0,1
wilsc004,P,34,607,7,33,2,0
wilsc001,1B,0,3,1,0,0,0
wilsc001,2B,3,103,5,8,0,3
wilsc001,2B,0,21,1,3,1,0
wilsc001,3B,10,294,13,20,1,1
wilsc001,OF,11,276,26,2,0,1
wilsc001,3B,0,6,1,0,1,0
wilsc001,OF,0,3,0,0,0,0
wilsc001,1B,1,43,14,1,0,2
wilsc001,3B,11,301,7,19,0,4
wilsc001,3B,14,422,9,23,1,2
wilsc001,OF,1,73,8,0,0,0
wilsc001,2B,6,174,14,24,2,6
wilsc001,3B,4,207,8,11,2,3
wilsc001,2B,0,9,0,2,0,1
wilsc001,OF,0,12,1,0,0,0
wilsc002,2B,3,78,7,9,0,4
wilsc002,1B,0,12,4,0,0,0
wilsc002,2B,1,87,6,9,1,1
wilsc002,3B,49,1361,47,108,5,10
wilsc002,3B,7,235,6,24,2,2
wilsc002,SS,7,227,14,29,0,4
wilsc002,SS,16,450,29,38,1,8
wilsc002,2B,1,55,11,8,1,3
wilsc002,SS,8,222,13,17,0,4
wilsc002,3B,0,18,0,1,0,0
wilsc003,1B,52,1483,460,34,3,53
wilsc003,OF,95,2291,167,2,4,0
wilsc003,OF,32,927,87,3,2,0
wilsc003,1B,29,683,229,20,3,31
wilsc003,1B,17,425,133,10,1,15
wilsc003,OF,23,582,37,2,0,0
wilsc003,1B,40,1081,346,19,1,42
wilsc003,OF,0,21,2,0,0,0
wilsc003,1B,25,684,226,9,2,22
wilsc003,1B,11,298,86,7,1,10
wilsc003,1B,34,804,277,21,3,35
wilsc003,OF,45,1123,77,4,1,1
wilsc003,OF,11,242,17,1,1,0
wilsc003,1B,17,435,166,12,1,16
wilsc003,OF,65,1621,106,6,2,0
wilsd001,1B,0,6,3,0,0,0
wilsd001,1B,0,38,10,2,0,1
wilsd001,1B,1,42,17,1,0,0
wilsd001,1B,0,12,3,0,0,0
wilsd001,3B,0,12,0,0,0,0
wilsd002,1B,30,747,236,18,4,20
wilsd102,P,27,552,6,17,2,2
wilsd102,P,34,804,9,26,2,4
wilsd102,P,33,684,8,37,2,1
wilsd102,P,0,18,0,1,0,1
wilsd102,P,28,552,9,17,2,0
wilsd102,P,27,614,11,21,5,1
wilsd102,P,32,717,15,25,4,3
wilsd102,P,30,626,16,22,4,0
wilsd102,P,34,675,19,25,3,0
wilsd101,P,2,19,0,2,0,0
wilse102,P,36,692,24,26,3,2
wilse102,P,28,574,19,22,3,2
wilse102,P,9,195,2,5,1,0
wilse102,P,16,288,5,13,1,1
wilse102,P,33,673,26,30,4,3
wilse102,P,38,792,26,42,0,2
wilse102,P,34,632,17,36,3,1
wilse102,P,9,195,6,10,1,1
wilse102,P,35,644,8,38,4,3
wilse102,P,4,71,2,5,1,0
wilse102,P,31,607,14,29,2,0
wilse102,P,23,490,22,27,3,2
wilse102,P,14,302,12,12,2,2
wilse101,OF,0,0,72,3,6,0
wilse101,OF,0,0,27,1,1,0
wilse001,3B,13,378,7,30,3,1
wilse001,2B,9,181,10,22,1,4
wilse001,2B,3,123,9,17,0,3
wilse001,3B,1,27,0,0,0,0
wilse001,SS,1,30,2,6,0,1
wilse001,3B,1,29,0,1,0,1
wilse001,2B,6,170,16,19,1,9
wilse001,2B,8,216,14,20,0,2
wilse001,3B,9,287,6,26,2,4
wilse001,2B,15,429,34,52,1,6
wilse001,2B,5,252,16,19,0,2
wilse001,SS,2,78,6,10,1,4
wilse001,SS,4,177,10,25,1,6
wilse001,3B,47,1302,24,86,4,2
wilse001,2B,1,30,1,3,0,0
wilse001,3B,2,45,1,0,0,0
wilse001,SS,21,645,37,58,4,21
wilse001,SS,6,180,8,24,1,4
wilse001,SS,22,584,40,72,3,15
wilse001,3B,12,345,7,29,0,2
wilse001,2B,64,1694,124,179,7,23
wilse001,SS,16,528,32,45,1,8
wilse001,SS,6,167,8,15,0,5
wilse001,3B,8,226,2,17,1,0
wilse001,2B,4,150,10,12,0,2
wilse001,SS,7,186,7,21,2,7
wilse001,SS,7,252,13,27,2,4
wilse001,2B,2,56,4,9,1,5
wilse001,SS,4,179,11,21,2,5
wilse001,1B,0,18,7,0,0,1
wilse001,OF,1,27,0,0,0,0
wilse001,3B,8,356,15,26,3,1
wilse001,2B,7,192,15,18,0,5
wilsf101,OF,0,0,0,0,0,0
wilsf101,OF,0,0,140,5,4,1
wilsf101,OF,0,0,23,1,0,0
wilsf101,OF,0,0,121,6,9,1
wilsg104,P,0,22,0,0,0,0
wilsg002,P,0,43,0,2,0,0
wilsg101,OF,6,183,13,1,0,0
wilsg101,OF,0,0,2,0,0,0
wilsg101,OF,0,0,36,0,3,0
wilsg101,1B,0,0,24,0,0,2
wilsg101,OF,0,57,3,0,1,0
wilsg001,OF,32,870,66,1,1,1
wilsg001,OF,78,2226,147,4,5,0
wilsg001,3B,1,42,6,3,2,0
wilsg001,OF,73,1924,140,4,3,1
wilsg001,OF,127,3439,225,12,3,2
wilsg001,OF,76,2056,215,8,3,1
wilsg001,OF,81,2116,163,4,4,0
wilsg001,OF,25,660,50,6,2,1
wilsg001,1B,0,6,2,0,0,0
wilsg001,OF,95,2471,225,12,6,6
wilsg001,OF,150,4034,331,20,4,5
wilsg001,OF,148,3958,315,18,11,2
wilsg001,OF,154,4091,343,18,12,4
wilsg001,OF,2,68,5,2,1,0
wilsg001,1B,2,105,36,3,0,1
wilsg001,P,0,3,0,1,0,0
wilsg103,SS,0,0,7,4,2,2
wilsh102,OF,0,0,210,9,5,1
wilsh102,OF,0,0,71,3,2,3
wilsh102,OF,0,0,230,8,8,2
wilsh102,OF,0,0,357,9,19,2
wilsh102,OF,0,0,321,11,14,2
wilsh102,OF,0,0,75,3,2,2
wilsh102,OF,0,0,348,11,10,5
wilsh102,OF,0,0,400,13,14,3
wilsh102,OF,0,0,380,14,12,4
wilsh102,OF,0,0,6,0,1,0
wilsh102,2B,0,0,11,18,3,3
wilsh102,OF,0,0,181,3,7,0
wilsh102,OF,0,0,220,14,11,4
wilsh102,OF,0,0,11,0,0,0
wilsj103,P,0,0,1,1,0,0
wilsj103,P,0,0,14,12,0,1
wilsj103,P,0,0,15,26,2,4
wilsj103,P,0,0,14,25,1,1
wilsj103,P,0,0,4,19,2,0
wilsj103,P,0,0,9,41,2,3
wilsj103,P,0,0,15,27,3,2
wilsj103,P,0,0,2,6,0,0
wilsj103,P,0,0,0,4,1,1
wilsj103,P,0,0,9,21,1,1
wilsj002,SS,74,1952,105,242,7,64
wilsj002,SS,13,338,28,44,1,7
wilsj002,SS,59,1555,88,191,8,36
wilsj002,SS,105,2651,136,342,16,67
wilsj002,SS,31,800,47,75,5,17
wilsj002,SS,155,4080,246,523,14,126
wilsj002,3B,1,36,0,3,0,1
wilsj002,SS,8,274,14,28,1,7
wilsj002,SS,129,3390,198,426,18,88
wilsj002,SS,131,3426,177,452,11,112
wilsj002,3B,1,27,2,2,0,1
wilsj002,SS,135,3541,187,463,15,90
wilsj002,2B,38,1027,79,111,2,28
wilsj002,SS,80,2089,115,278,5,52
wilsj002,SS,13,432,21,49,1,14
wilsj002,2B,1,27,1,5,1,1
wilsj002,SS,148,3884,218,454,17,104
wilsj002,SS,155,4067,234,492,17,129
wilsj105,OF,0,0,0,0,0,0
wilsj105,OF,0,0,0,0,0,0
wilsj105,1B,0,0,17,1,1,1
wilsj105,OF,0,0,3,0,3,0
wilsj105,1B,0,0,17,2,1,2
wilsj105,1B,0,0,9,0,1,2
wilsj105,1B,0,0,0,0,0,0
wilsj105,1B,0,0,9,0,0,0
