retroID,weight,height,debutYear,finalYear,pos_1B,pos_2B,pos_3B,pos_C,pos_OF,pos_P,pos_SS,bats_L,bats_R,throws_L,throws_R,G,AB,PA,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,NL
bowme101,0.344262,0.35,1961,1963,0,1,0,0,0,0,0,0,1,0,1,165,205,217,29,39,32,4,2,1,10,3,3,2,33,0,1,7,2,4,1
bowmj101,0.467213,0.55,1932,1945,0,0,0,0,0,1,0,1,0,0,1,430,639,701,62,141,107,24,8,2,75,3,1,46,90,0,2,14,0,12,1
bowmm001,0.446721,0.45,2016,2019,0,0,0,0,0,1,0,0,1,0,1,184,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1
bowmr101,0.405738,0.45,1949,1955,0,0,0,0,0,1,0,0,1,1,0,50,18,22,0,3,3,0,0,0,0,0,0,2,7,0,0,2,0,0,1
bowst101,0.467213,0.5,1958,1964,0,0,0,0,0,1,0,0,1,1,0,235,173,200,19,22,18,3,1,0,8,0,0,14,66,0,0,13,0,1,0
bowyt001,0.54918,0.6,2005,2005,0,0,0,0,0,1,0,0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boxbb001,0.528689,0.55,2012,2019,0,0,0,0,0,1,0,0,1,0,1,320,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
boydb102,0.385246,0.35,1951,1961,1,0,0,0,0,0,0,1,0,1,0,693,1936,2152,253,567,444,81,23,19,175,9,17,167,114,8,7,31,11,39,1
boydg101,0.508197,0.65,1969,1969,0,0,0,0,0,1,0,0,1,0,1,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
boydj001,0.385246,0.6,1999,2004,0,0,0,0,0,1,0,0,1,0,1,113,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
boydm001,0.647541,0.6,2015,2019,0,0,0,0,0,1,0,1,0,1,0,122,7,7,0,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0
boydo001,0.32377,0.5,1982,1991,0,0,0,0,0,1,0,0,1,0,1,214,95,113,2,6,6,0,0,0,2,0,0,3,39,0,0,15,0,1,1
boyeb001,0.651639,0.6,2005,2018,0,0,0,0,0,1,0,0,1,0,1,447,9,10,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1
boyec101,0.459016,0.5,1949,1955,0,0,0,0,0,1,0,0,1,0,1,113,120,131,12,20,14,5,1,0,8,0,0,6,36,0,0,5,0,4,1
boyec102,0.364754,0.45,1955,1971,0,0,1,0,0,0,0,0,1,0,1,1725,5780,6365,645,1396,1001,200,33,162,654,41,28,470,931,74,25,37,53,136,1
boyek101,0.467213,0.5,1955,1969,0,0,1,0,0,0,0,0,1,0,1,2034,7455,8268,1104,2143,1475,318,68,282,1141,105,77,713,1017,97,20,17,63,185,1
boylb101,0.385246,0.4,1929,1935,0,0,0,0,1,0,0,1,0,1,0,366,1343,1474,185,389,295,58,24,12,125,24,12,116,125,0,3,12,0,13,1
boyld101,0.508197,0.65,1978,1981,1,0,0,0,0,0,0,1,0,1,0,21,19,20,1,2,2,0,0,0,1,0,0,1,6,0,0,0,0,0,1
boylh101,0.446721,0.7,1938,1939,0,0,0,0,0,1,0,0,1,0,1,11,9,9,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
boylj103,0.42623,0.45,1926,1926,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bozem001,0.565574,0.5,1996,1996,0,0,0,0,0,1,0,0,1,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brabg101,0.610656,0.7,1966,1970,0,0,0,0,0,1,0,0,1,0,1,152,187,203,11,19,14,3,0,2,7,0,1,5,108,0,1,9,1,3,0
braca001,0.631148,0.95,2011,2011,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bracb001,0.569672,0.75,2011,2019,0,0,0,0,0,1,0,0,1,0,1,483,5,7,0,1,1,0,0,0,1,0,0,0,1,0,0,2,0,0,1
bracg101,0.385246,0.3,1937,1939,0,0,0,0,1,0,0,0,1,0,1,315,980,1081,150,273,169,70,18,16,113,13,6.5,92,186,0,1,8,0,15,1
bracs001,0.467213,0.35,2015,2018,0,0,0,0,0,1,0,0,1,0,1,91,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
brada001,0.610656,0.65,2015,2019,0,0,0,0,0,1,0,0,1,0,1,239,62,67,2,6,6,0,0,0,5,0,1,0,38,0,0,4,1,0,1
bradb001,0.446721,0.4,1989,1989,0,0,0,0,1,0,0,1,0,1,0,2,2,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
bradb002,0.610656,0.5,2019,2019,1,0,0,0,0,0,0,1,0,0,1,15,45,49,4,8,2,5,0,1,4,0,0,4,20,0,0,0,0,2,0
bradb101,0.467213,0.5,1983,1983,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bradb103,0.405738,0.5,1946,1947,0,0,0,1,0,0,0,1,0,0,1,4,6,7,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
bradb105,0.385246,0.4,1966,1976,0,0,0,0,1,0,0,0,1,0,1,697,1605,1831,224,363,253,50,8,52,175,36,24,184,411,16,19,12,11,43,1
bradb106,0.42623,0.55,1956,1956,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bradc001,0.528689,0.7,1998,2009,0,0,0,0,0,1,0,0,1,0,1,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bradc002,0.610656,0.5,2017,2019,0,0,0,0,0,1,0,0,1,0,1,86,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
bradc101,0.262295,0.1,1920,1920,0,1,0,0,0,0,0,0,1,0,1,53,180,200,16,41,35,5,1,0,12,0,1,13,12,0,1,6,0,0,0
bradd001,0.364754,0.4,1995,1995,0,1,0,0,0,0,0,0,0,0,1,12,21,23,4,4,3,1,0,0,3,0,1,2,4,0,0,0,0,1,0
bradd002,0.446721,0.5,2007,2011,0,0,0,0,0,1,0,1,0,1,0,94,4,6,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
bradd102,0.42623,0.3,1964,1964,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bradf102,0.42623,0.5,1948,1949,0,0,0,0,0,1,0,0,1,0,1,9,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bradg101,0.446721,0.5,1946,1946,0,0,0,0,1,0,0,0,1,0,1,4,12,12,2,2,1,1,0,0,3,0,0,0,1,0,0,0,0,2,0
bradg102,0.446721,0.55,1952,1952,0,0,0,1,0,0,0,0,1,0,1,10,23,25,3,5,3,2,0,0,6,0,0,1,2,0,1,0,0,2,0
bradh102,0.385246,0.45,1927,1929,0,0,0,0,0,1,0,0,1,0,1,24,21,23,0,5,5,0,0,0,1,0,0,0,3,0,0,2,0,0,0
bradj001,0.508197,0.35,2013,2019,0,0,0,0,1,0,0,1,0,0,1,818,2708,3064,403,638,373,151,23,91,354,55,12,281,780,16,52,5,18,46,0
bradj002,0.610656,0.6,2016,2016,0,0,0,0,0,1,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bradj101,0.508197,0.55,1929,1929,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bradj102,0.446721,0.55,1956,1956,0,0,0,0,0,1,0,1,0,1,0,6,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bradl101,0.508197,0.5,1977,1981,0,0,0,0,0,1,0,0,1,1,0,104,5,5,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1
bradm001,0.569672,0.45,2000,2011,0,0,0,0,1,0,0,0,0,0,1,1042,3605,4178,541,976,632,202,17,125,481,88,40,496,817,38,44,14,19,91,1
bradm002,0.487705,0.45,2017,2017,0,0,0,0,0,1,0,0,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bradm101,0.42623,0.5,1981,1983,0,0,0,0,1,0,0,0,1,0,1,90,113,124,13,23,15,5,0,3,5,4,2,11,36,1,0,0,0,2,1
bradn101,0.495902,0.45,1915,1925,0,0,0,0,0,1,0,0,1,0,1,20,25,26,4,6,5,0,1,0,2,0,0,1,8,0,0,0,0,0,1
bradp001,0.446721,0.45,1983,1990,0,0,0,0,1,0,0,0,1,0,1,1022,3695,4249,565,1058,758,179,43,78,376,155,62,432,718,18,65,36,21,81,1
bradr001,0.590164,0.65,1998,1998,0,0,0,0,0,1,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brads001,0.446721,0.4,1984,1992,0,0,0,1,0,0,0,1,0,0,1,604,1648,1801,149,424,325,75,6,18,184,3,6,104,110,14,11,16,22,52,1
bradt001,0.42623,0.45,1995,1996,0,0,0,0,1,0,0,1,0,0,1,34,65,71,10,17,14,2,1,0,5,1,3,5,12,0,0,1,0,0,1
bradt102,0.42623,0.55,1969,1975,0,0,0,0,0,1,0,0,1,0,1,189,332,374,12,48,41,6,0,1,15,0,0,10,117,0,0,32,0,0,1
bradv101,0.467213,0.55,1943,1943,0,0,0,0,1,0,0,0,1,0,1,6,5,6,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
bradz001,0.590164,0.55,2010,2011,0,0,0,0,0,1,0,1,0,1,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bragb101,0.405738,0.35,1940,1948,0,0,1,0,0,0,0,0,1,0,1,597,1900,2051,136,456,367,62,12,15,172,12,6,110,117,0,2,39,0,54,1
bragd001,0.42623,0.3,1994,2004,0,0,0,0,1,0,0,1,0,0,1,916,2461,2835,341,627,422,145,14,46,260,56,24,304,570,17,25,24,21,54,1
bragg001,0.54918,0.6,1986,1992,0,0,0,0,1,0,0,0,1,0,1,692,2336,2609,308,601,413,102,16,70,321,58,26,211,472,22,24,9,29,63,1
brama101,0.385246,0.4,1935,1935,0,0,1,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
brame101,0.467213,0.55,1928,1932,0,0,0,0,0,1,0,1,0,0,1,218,396,416,43,121,90,21,2,8,75,0,0,10,32,0,2,8,0,0,1
brana101,0.459016,0.3,1939,1945,0,0,0,0,0,0,1,0,1,0,1,282,930,1038,117,199,147,37,11,4,80,5,6,96,92,0,3,9,0,24,0
branb101,0.385246,0.25,1941,1943,0,0,0,0,0,1,0,0,1,0,1,34,15,16,1,2,2,0,0,0,0,0,0,0,2,0,0,1,0,0,1
branb102,0.508197,0.55,1966,1973,0,0,0,0,0,1,0,0,1,0,1,229,122,147,9,20,14,5,1,0,3,0,0,5,53,0,2,17,1,2,1
branc001,0.467213,0.55,1991,1992,0,0,0,0,0,1,0,0,1,0,1,34,22,32,1,3,2,0,1,0,1,0,0,1,8,0,0,9,0,0,1
brand101,0.467213,0.5,1927,1927,1,0,0,0,0,0,0,1,0,1,0,30,94,102,8,22,21,1,0,0,13,2,1,2,5,0,0,6,0,0,0
brane101,0.467213,0.5,1928,1938,0,0,0,0,0,1,0,1,0,1,0,404,793,878,80,187,162,21,4,0,59,1,0.5,55,83,0,0,30,0,9,1
branh101,0.405738,0.45,1962,1962,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
branj001,0.42623,0.4,1988,2001,0,0,0,0,0,1,0,0,1,0,1,615,68,81,5,8,7,1,0,0,5,0,0,2,23,0,0,11,0,2,1
branj002,0.42623,0.45,1992,2001,0,1,0,0,0,0,0,1,0,0,1,694,1555,1720,173,383,266,72,11,34,156,9,5,122,312,25,4,22,17,36,1
branj101,0.364754,0.4,1956,1967,0,0,0,0,1,0,0,0,1,0,1,1221,3895,4318,540,1020,696,175,37,112,485,45,30,351,574,20,12,31,29,75,1
branm001,0.42623,0.35,1986,1989,0,0,0,0,1,0,0,0,1,0,1,302,1138,1222,154,295,199,56,8,32,125,34,14,67,136,0,2,7,8,18,0
branm002,0.42623,0.45,1995,1997,0,0,0,0,0,1,0,0,1,0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
branm003,0.508197,0.55,2009,2019,0,0,0,0,1,0,0,1,0,1,0,1199,4630,5119,631,1374,956,288,21,109,618,121,32,402,545,34,31,12,44,113,0
branm101,0.446721,0.7,1980,1983,1,0,0,0,0,0,0,0,1,0,1,8,20,20,2,2,2,0,0,0,2,0,0,0,6,0,0,0,0,0,0
brann101,0.508197,0.6,1941,1942,0,0,0,0,0,1,0,0,1,0,1,37,13,14,1,1,1,0,0,0,1,0,0,1,5,0,0,0,0,1,0
brano101,0.344262,0.3,1928,1929,0,1,0,0,0,0,0,1,0,0,1,158,534,627,72,133,100,19,3,11,74,3,9,64,23,0,4,25,0,0,0
branr001,0.651639,0.65,1998,2011,0,0,1,0,0,0,0,1,0,0,1,1059,2934,3398,405,682,337,143,8,194,467,16,4,403,1118,30,30,4,27,31,1
branr002,0.487705,0.5,2012,2019,0,0,0,1,0,0,0,1,0,0,1,127,388,429,32,89,63,19,0,7,37,1,1,33,92,3,4,0,4,10,1
branr101,0.372951,0.2,1963,1971,0,0,0,1,0,0,0,0,1,0,1,568,1345,1500,108,322,278,34,7,3,106,20,13,112,126,16,14,22,7,42,1
branr102,0.405738,0.45,1979,1979,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
branr103,0.590164,0.6,1944,1956,0,0,0,0,0,1,0,0,1,0,1,322,464,537,35,66,57,6,1,2,31,0,0,36,160,0,0,37,0,12,1
brasr001,0.610656,0.45,2013,2019,0,0,0,0,0,1,0,0,1,0,1,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bratf101,0.385246,0.35,1921,1927,0,0,0,0,1,0,0,0,1,0,1,89,196,212,12,54,42,11,1,0,22,0,1,14,17,0,1,1,0,0,0
bratj101,0.262295,0.25,1924,1924,0,0,0,0,1,0,0,1,0,0,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
brauj101,0.581967,0.7,1964,1964,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
braur001,0.590164,0.5,2006,2007,0,0,0,0,0,1,0,0,1,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
braur002,0.528689,0.55,2007,2019,0,0,0,0,1,0,0,0,1,0,1,1727,6493,7190,1066,1933,1140,401,48,344,1128,215,60,579,1336,56,75,0,43,173,1
braus001,0.42623,0.35,1971,1985,0,0,0,0,1,0,0,1,0,0,1,1425,3650,4295,466,989,763,155,19,52,388,45,27,579,433,32,17,24,25,77,1
braus002,0.487705,0.45,2016,2019,0,0,0,0,0,1,0,1,0,1,0,100,83,93,11,22,18,3,0,1,4,0,0,2,13,0,0,8,0,1,1
brava101,0.303279,0.25,1969,1971,0,0,0,0,1,0,0,1,0,1,0,149,218,246,26,54,43,7,3,1,12,2,2,20,31,1,2,5,1,1,1
braxg101,0.311475,0.4,1921,1933,0,0,0,0,0,1,0,0,0,1,0,282,257,299,15,40,35,5,0,0,14,0,0,21,77,0,3,18,0,0,1
brayb001,0.569672,0.6,2006,2012,0,0,0,0,0,1,0,1,0,1,0,258,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
brayb101,0.385246,0.45,1941,1941,0,0,0,0,1,0,0,1,0,1,0,4,11,12,2,1,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1
braza101,0.446721,0.55,1943,1954,0,0,0,0,0,1,0,1,0,1,0,445,453,465,37,80,74,5,1,0,31,0,0,2,40,0,0,9,1,17,1
brazc001,0.54918,0.6,2004,2007,1,0,0,0,0,0,0,1,0,0,1,29,38,40,4,10,7,2,0,1,3,0,0,2,8,0,0,0,0,1,1
brazd001,0.569672,0.65,2002,2006,0,0,0,0,0,1,0,0,1,0,1,63,6,6,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1
brazf101,0.405738,0.4,1921,1922,0,0,1,0,0,0,0,1,0,0,1,72,190,219,17,49,45,3,1,0,20,2,4,23,22,0,2,4,0,0,0
brazy001,0.713115,0.5,2004,2011,0,0,0,0,0,1,0,0,1,0,1,122,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
breaj101,0.54918,0.55,1969,1978,1,0,0,0,0,0,0,1,0,0,1,89,179,197,20,40,26,5,0,9,33,0,1,16,25,1,0,0,2,4,1
breal001,0.385246,0.35,2000,2001,0,0,0,0,0,1,0,0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
breas001,0.569672,0.65,1983,1994,1,0,0,0,0,0,0,1,0,1,0,1088,3108,3530,351,819,526,191,12,90,455,50,40,353,450,45,5,26,38,75,1
brebj001,0.446721,0.5,2017,2019,0,0,0,0,0,1,0,1,0,0,1,161,4,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
brecb101,0.405738,0.4,1929,1929,0,0,0,0,0,1,0,0,1,0,1,3,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
brech101,0.344262,0.35,1940,1953,0,0,0,0,0,1,0,1,0,1,0,321,673,746,48,129,109,13,5,2,44,0,0,45,121,0,4,24,0,16,1
bredb001,0.467213,0.65,1996,1998,0,0,0,0,1,0,0,1,0,1,0,169,422,473,50,106,76,20,5,5,40,8,2,46,86,2,3,1,1,8,1
breed101,0.446721,0.4,1969,1971,0,0,0,1,0,0,0,0,1,0,1,28,73,90,3,11,10,1,0,0,5,0,0,9,21,0,1,6,1,2,1
breeh101,0.508197,0.55,1971,1975,1,0,0,0,0,0,0,0,1,1,0,273,608,684,61,148,93,28,6,21,76,0,2,69,107,7,2,2,3,16,1
breem101,0.405738,0.45,1960,1963,0,1,0,0,0,0,0,0,1,0,1,415,1268,1352,154,317,255,50,5,7,92,19,9,66,180,3,4,9,5,12,1
brega001,0.42623,0.45,2016,2019,0,0,1,0,0,0,0,0,1,0,1,517,1905,2238,346,545,295,140,11,99,320,34,10,285,317,6,28,1,19,40,0
breif001,0.446721,0.65,1980,1984,0,0,0,0,0,1,0,0,1,0,1,140,108,130,5,16,15,1,0,0,4,0,0,11,53,0,0,11,0,4,1
bremh101,0.487705,0.45,1937,1939,0,0,0,1,0,0,0,0,1,0,1,70,193,208,16,41,32,6,1,2,18,1,0.5,11,42,0,0,4,0,2,1
brenb001,0.54918,0.55,1981,1989,0,0,0,1,0,0,0,0,1,0,1,871,2615,2995,321,647,430,119,7,91,333,45,38,318,438,35,17,21,24,50,1
brenb002,0.569672,0.45,2014,2016,0,0,0,0,1,0,0,0,1,0,1,34,87,90,13,25,19,5,0,1,9,0,0,3,26,0,0,0,0,1,0
brenb003,0.590164,0.65,2019,2019,0,0,0,0,0,1,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brenb101,0.397541,0.35,1932,1935,0,0,0,1,0,0,0,0,1,0,1,76,217,233,16,43,33,9,1,0,19,2,2,8,15,0,0,8,0,0,1
brend101,0.54918,0.45,1933,1937,0,0,0,0,0,1,0,0,1,0,1,141,110,123,7,17,15,2,0,0,6,0,0,6,45,0,1,6,0,0,1
brenj101,0.42623,0.55,1965,1965,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brenl101,0.364754,0.35,1913,1921,0,0,0,0,0,1,0,0,1,0,1,22,23,28,2,4,3,1,0,0,2,0,0,2,7,0,0,3,0,0,1
brent001,0.42623,0.5,1981,1985,0,0,0,0,0,1,0,0,1,0,1,64,8,9,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
brenw001,0.508197,0.6,1988,1993,0,0,0,0,0,1,0,0,1,0,1,12,3,5,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1
bresc001,0.467213,0.45,2005,2017,0,0,0,0,0,1,0,1,0,1,0,576,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
brese101,0.405738,0.5,1956,1967,0,0,0,0,0,0,1,0,1,0,1,1186,3672,4106,443,925,607,184,40,94,365,9,13,359,723,44,12,38,25,74,1
bresr101,0.454918,0.45,1914,1932,0,0,0,0,1,0,0,0,1,1,0,1213,3703,4291,518,1132,859,158,84,31,571,47,30.5,429,220,0,26,133,0,0,1
bretd101,0.405738,0.45,1924,1925,0,0,0,0,0,1,0,0,1,0,1,11,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
bretg001,0.446721,0.45,1973,1993,0,0,1,0,0,0,0,1,0,0,1,2707,10349,11624,1583,3154,2035,665,137,317,1596,201,97,1096,908,229,33,26,120,235,0
bretk101,0.467213,0.45,1967,1981,0,0,0,0,0,1,0,1,0,1,0,386,347,373,39,91,62,18,1,10,44,0,0,14,67,0,1,9,2,6,1
bretr001,0.42623,0.3,2015,2015,0,1,0,0,0,0,0,0,0,0,1,3,3,4,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
breum101,0.446721,0.55,1939,1943,0,0,0,0,0,1,0,0,1,0,1,86,157,183,7,10,8,1,1,0,4,0,0,11,69,0,0,15,0,4,0
brewb001,0.405738,0.5,1993,1999,0,0,0,0,0,1,0,1,0,1,0,203,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
brewc001,0.54918,0.6,2013,2013,0,0,0,0,0,1,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
brewc002,0.631148,0.65,2018,2019,0,0,0,0,0,1,0,0,1,0,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
brewc101,0.405738,0.25,1943,1946,0,0,0,0,0,0,1,0,1,0,1,69,213,236,17,47,43,4,0,0,14,1,0.5,16,28,0,2,5,0,3,1
brewj001,0.42623,0.65,1995,2000,0,0,0,0,0,1,0,0,1,0,1,40,24,29,4,5,5,0,0,0,1,0,0,1,7,0,0,4,0,0,1
brewj101,0.385246,0.55,1944,1946,0,0,0,0,0,1,0,0,1,0,1,43,75,82,6,14,11,3,0,0,5,0,0,0,14,0,0,7,0,3,1
brewj102,0.45082,0.5,1960,1976,0,0,0,0,0,1,0,1,0,1,0,586,140,158,2,21,19,2,0,0,9,1,0,10,52,0,1,7,0,1,1
brewm001,0.467213,0.7,1986,1986,0,0,0,0,1,0,0,0,1,0,1,12,18,20,0,3,2,1,0,0,0,0,1,2,6,0,0,0,0,0,0
brewr001,0.54918,0.6,1990,1993,1,0,0,0,0,0,0,1,0,1,0,172,288,320,30,80,63,15,0,2,33,1,1,25,47,5,2,2,3,7,1
brewt001,0.467213,0.4,1984,1984,0,0,0,0,1,0,0,0,1,0,1,24,37,41,3,4,2,1,0,1,4,1,0,4,9,1,0,0,0,1,1
brewt101,0.405738,0.5,1954,1961,0,0,0,0,0,1,0,0,1,0,1,305,551,593,72,114,100,7,4,3,40,2,1,15,125,0,1,23,3,12,0
brica001,0.651639,0.65,2016,2019,0,0,0,0,0,1,0,0,1,0,1,106,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
brica101,0.569672,0.7,1961,1961,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bricf101,0.344262,0.2,1926,1933,0,0,0,0,1,0,0,1,0,0,1,501,1448,1581,221,407,324,54,23,6,131,19,9.5,106,121,0,11,16,0,0,1
bricf102,0.331967,0.1,1958,1961,0,1,0,0,0,0,0,0,1,0,1,41,88,96,7,16,14,1,0,1,7,0,0,7,19,0,0,1,0,5,0
bricj001,0.610656,0.5,2018,2018,1,0,0,0,0,0,0,0,1,0,1,46,117,128,12,28,21,2,0,5,10,0,1,8,35,0,2,1,0,2,0
bricr101,0.569672,0.6,1952,1952,0,0,0,0,0,1,0,0,1,0,1,14,8,8,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
bridj101,0.364754,0.45,1951,1957,0,0,0,0,0,0,1,0,1,0,1,329,620,697,79,156,127,22,6,1,50,6,2,63,77,4,2,11,1,19,0
bridm101,0.364754,0.5,1959,1965,0,0,0,0,0,1,0,0,0,1,0,206,59,68,6,7,4,1,1,1,6,0,0,3,20,0,1,5,0,1,1
bridp001,0.446721,0.65,2016,2018,0,0,0,0,0,1,0,0,1,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bridr101,0.385246,0.25,1951,1961,0,0,0,0,0,0,1,0,1,0,1,919,2272,2537,245,562,455,80,11,16,187,10,15,205,229,10,7,40,13,79,1
bridt101,0.32377,0.35,1930,1946,0,0,0,0,0,1,0,0,1,0,1,424,1003,1142,83,181,146,27,8,0,72,0,0,74,271,0,0,65,0,6,0
brigd101,0.42623,0.45,1975,1982,0,0,0,0,1,0,0,1,0,1,0,325,688,751,67,134,96,20,6,12,53,2,7,45,133,9,7,5,6,16,1
brigh101,0.467213,0.45,1958,1965,0,0,1,0,0,0,0,0,1,0,1,336,839,919,99,214,147,31,4,32,126,2,3,65,133,2,3,5,7,24,1
brigj001,0.54918,0.6,2015,2015,0,0,0,0,0,1,0,0,1,0,1,12,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
brigj002,0.508197,0.45,2018,2019,0,0,0,0,0,1,0,0,1,0,1,36,4,5,1,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1
brigj101,0.405738,0.35,1956,1960,0,0,0,0,0,1,0,0,1,0,1,59,48,51,3,10,8,1,1,0,7,0,0,0,17,0,0,2,1,2,1
brigj102,0.467213,0.5,1964,1975,0,0,0,0,1,0,0,1,0,1,0,1366,4117,4837,601,1041,689,170,43,139,507,64,49,663,785,47,5,22,30,54,1
brigr001,0.495902,0.55,2008,2016,0,0,0,0,0,0,1,0,0,0,1,369,886,951,83,194,142,36,4,12,84,9,7,51,246,6,4,8,2,17,1
brilg001,0.405738,0.3,1988,1993,0,0,0,0,1,0,0,1,0,0,1,598,1518,1670,172,384,271,75,9,29,135,65,25,124,260,2,8,4,16,31,1
brilj101,0.385246,0.4,1922,1931,0,0,0,0,0,1,0,0,1,1,0,86,86,96,3,6,5,0,0,1,4,0,0,2,36,0,1,7,0,0,1
briln101,0.487705,0.4,1965,1978,0,0,0,0,0,1,0,0,1,0,1,452,469,532,29,72,58,9,2,3,29,0,0,21,171,0,2,37,3,5,1
brinb001,0.487705,0.55,1992,1994,0,0,0,0,0,1,0,0,1,0,1,14,14,16,0,1,1,0,0,0,0,0,0,0,5,0,1,1,0,0,1
brinc101,0.446721,0.5,1969,1974,0,0,0,1,0,0,0,0,1,0,1,148,267,306,22,46,38,7,0,1,12,0,0,23,60,1,1,14,1,7,1
brine101,0.385246,0.45,1961,1975,0,0,0,0,0,0,1,0,1,0,1,1845,6045,6640,550,1355,1056,201,38,60,461,30,35,444,845,44,40,71,40,162,1
brinl001,0.487705,0.6,2017,2019,0,0,0,0,1,0,0,0,1,0,1,205,655,708,48,120,81,19,7,13,60,4,2,37,211,4,11,2,3,14,1
