retroID,G,AB,PA,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,NL
andel001,699,38,45,4,5,5,0,0,0,0,0,0,3,15,0,0,4,0,0,1
andel002,30,48,56,7,8,7,1,0,0,4,0,0,7,14,0,0,0,1,1,0
andel101,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andem001,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
andem002,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
andem003,1151,3204,3508,392,849,592,174,20,63,371,71,24,227,471,28,15,31,31,60,1
andem101,721,1490,1675,159,367,261,67,11,28,134,8,12,161,343,25,4,7,13,32,1
anden001,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ander001,28,11,12,1,1,1,0,0,0,0,0,0,0,4,0,0,1,0,0,1
ander101,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ander102,36,39,43,1,11,10,0,1,0,1,0,0,2,12,0,0,2,0,0,0
andes001,18,4,5,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1
andes002,28,25,28,0,2,1,1,0,0,0,0,0,0,19,0,1,2,0,0,1
andes101,152,477,527,42,104,92,9,3,0,34,6,9,42,53,1,1,5,2,15,1
andet001,521,2062,2161,287,570,385,108,13,64,206,68,16,71,537,2,11,10,7,55,0
andet002,75,118,143,10,11,10,0,0,1,4,0,0,8,64,0,1,16,0,3,1
andet003,12,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
andew102,3,4,5,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
andir001,481,1344,1491,159,313,236,58,1,18,97,24,12,113,313,2,6,21,7,42,1
andrb101,6,9,9,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1
andrc001,8,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
andre001,1623,6263,6967,882,1723,1304,298,48,73,629,302,104,508,947,5,44,100,52,156,0
andre102,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andre103,15,41,44,0,4,2,2,0,0,1,0,0,3,5,0,0,0,0,1,0
andrf101,16,29,34,4,8,7,0,1,0,2,2,1,3,5,0,1,0,1,1,1
andrh101,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
andri101,253,319,354,26,59,50,9,0,0,29,0,0,18,62,0,0,17,0,0,0
andrj001,26,61,67,4,14,12,2,0,0,4,2,0,5,19,0,0,0,1,1,0
andrj101,16,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
andrj102,22,9,9,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1
andrk101,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrm001,167,9,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
andrm101,893,3116,3685,441,803,593,140,4,66,316,18,25,458,390,12,16,72,23,50,0
andrn101,128,240,282,8,35,30,5,0,0,16,0,0,23,66,0,0,19,0,2,1
andrr101,493,1454,1641,174,365,317,30,15,3,91,33,16,148,121,6,0,27,12,35,1
andrs001,569,1704,1924,196,375,209,76,4,86,263,7,10,191,515,17,7,3,19,35,1
andrs002,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrs101,70,149,158,11,32,28,2,1,1,12,2,1,8,16,0,1,0,0,3,1
anduj001,407,607,689,31,77,58,12,2,5,38,7,3,30,315,0,0,51,1,7,1
andul001,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andum001,166,627,663,84,180,102,49,2,27,97,3,1,27,108,2,4,0,5,13,0
angen101,28,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anglm001,31,79,95,12,14,9,4,0,1,7,11,1,12,13,0,1,3,0,0,0
anglt101,5,16,21,1,4,3,1,0,0,6,0,0,2,2,0,0,3,0,0,1
ankep101,15,29,31,2,7,6,1,0,0,3,0,0,0,5,0,0,2,0,1,1
ankir001,653,1921,2115,260,462,275,101,10,76,251,21,12,162,555,13,12,8,12,31,1
annad001,13,23,26,3,3,1,1,0,1,3,0,0,2,6,0,0,0,1,0,1
anthe001,682,1999,2243,249,462,295,81,8,78,269,24,14,217,491,22,5,3,19,34,1
antob101,40,43,45,9,7,4,1,1,1,4,0,0,2,11,0,0,0,0,1,1
antod001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
antoj101,135,528,560,50,133,102,28,2,1,29,1,0.5,24,29,0,2,6,0,14,1
antoj102,4,6,7,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
antoj103,403,679,744,56,121,91,12,3,15,59,1,0,26,175,0,1,35,3,15,1
antom001,21,57,65,6,11,8,2,0,1,3,0,0,5,11,1,3,0,0,1,1
aokin001,759,2716,3043,377,774,584,135,22,33,219,98,44,234,258,3,48,30,15,49,1
aparl101,2601,10230,11230,1335,2677,2108,394,92,83,791,506,136,736,742,22,27,161,76,184,0
apodb101,184,58,67,4,10,7,3,0,0,3,0,0,5,17,0,0,3,1,2,1
aponl001,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
appik001,414,83,90,4,8,8,0,0,0,4,0,0,1,39,0,1,5,0,0,1
appll101,2422,8856,10243,1319,2749,2162,440,102,45,1116,179,108,1302,528,0,11,74,0,129,0
applp101,343,374,394,30,87,72,8,7,0,34,0,1,8,66,0,0,12,0,2,1
aquia001,57,206,226,31,53,26,8,0,19,47,7,0,16,61,2,2,0,2,5,1
aquig001,145,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
aquij001,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
aquil001,222,35,41,2,4,4,0,0,0,0,0,0,1,9,0,0,5,0,0,1
aragj101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
aranv001,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
araue001,72,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
araup001,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
archc001,214,80,87,4,8,7,1,0,0,3,0,1,4,38,0,0,3,0,2,1
archf101,7,15,17,1,4,4,0,0,0,1,0,0,2,3,0,0,0,0,0,0
archg101,121,421,461,50,115,84,24,4,3,53,10,4,37,47,0,1,2,0,12,0
archj101,57,64,73,2,5,4,1,0,0,4,0,0,2,19,0,0,6,1,0,0
archm101,127,384,449,84,128,110,14,4,0,29,13,10,48,39,0,4,13,0,0,0
arcif001,41,103,106,10,21,10,5,0,6,23,1,0,1,27,0,2,0,0,4,0
arcij101,293,615,662,78,132,101,24,6,1,35,17,13,29,107,1,9,9,0,10,1
arcio001,288,983,1075,103,231,141,40,6,44,131,3,5,76,339,8,13,0,3,13,1
arcio002,479,1549,1676,160,376,274,59,6,37,159,37,16,109,343,14,3,5,10,40,1
arded101,7,4,6,1,1,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
ardir101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ardod001,165,423,488,50,87,61,17,1,8,35,2,1,42,124,4,13,8,2,13,1
arenj001,467,1573,1687,169,333,182,67,4,80,245,2,3,85,484,4,17,1,11,25,0
arenn001,1031,3936,4356,626,1160,653,253,27,227,734,16,15,347,664,55,22,5,46,114,1
arfth101,300,906,1056,116,229,157,46,13,13,118,8,10,137,133,0,2,11,0,16,0
ariaa001,775,1773,2010,203,470,362,84,6,18,196,10,5,181,211,14,23,17,16,47,1
ariaa002,63,6,7,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1
ariag001,173,480,513,46,114,80,18,2,14,55,2,0,25,121,2,2,6,0,14,1
ariaj001,474,1052,1118,112,279,215,46,11,7,95,13,3,37,150,7,8,12,9,24,1
ariar101,34,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
arleb101,121,418,469,65,131,80,26,7,18,72,3,1.5,45,39,0,5,1,0,0,1
arlid101,8,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
arlis101,141,230,261,13,32,27,3,2,0,11,0,0,15,74,0,2,13,1,4,1
armam001,15,31,33,7,6,3,2,0,1,1,1,0,1,12,0,1,0,0,0,0
armat001,1432,5164,5502,614,1302,808,204,39,251,815,18,20,260,1201,37,15,11,52,149,1
armat002,186,268,299,6,26,23,2,1,0,10,0,0,4,99,0,0,27,0,2,1
armbe101,224,265,302,46,65,44,11,6,4,19,15,10,24,71,0,1,9,3,4,1
armbo101,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
armer001,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
armsg101,8,6,7,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
armsj001,153,185,215,8,21,19,2,0,0,8,0,0,2,83,0,2,26,0,6,1
armsm001,198,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
armss001,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arndl001,2,6,7,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
arnoc101,273,435,483,47,103,82,12,5,4,51,1,2,42,76,5,1,1,4,13,1
arnoj001,50,19,21,1,3,2,1,0,0,1,0,0,0,6,0,1,1,0,0,1
arnom101,590,2013,2229,234,577,439,104,12,22,261,17,8.5,185,139,0,10,21,0,61,1
arnos001,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
arnot001,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arnsb001,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arnto101,32,50,54,3,8,7,1,0,0,1,0,0,2,16,0,0,2,0,1,0
aro-j001,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arocr001,124,69,82,3,7,5,2,0,0,3,0,0,3,31,0,0,10,0,0,1
arozr001,19,20,23,4,6,4,1,0,1,2,2,1,2,4,0,1,0,0,0,1
arral001,92,326,366,54,109,84,20,1,4,28,2,2,36,29,1,1,0,3,2,0
arrej001,214,2,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
arrig101,195,179,196,10,27,19,6,1,1,11,0,0,9,59,0,0,8,0,7,1
arrij001,255,359,396,22,60,44,6,4,6,27,0,0,14,181,0,0,23,0,5,1
arrob001,436,629,732,35,81,59,16,0,6,29,1,0,14,276,0,1,85,3,8,1
arroc001,70,228,251,22,49,33,9,1,6,27,1,2,19,66,1,2,1,1,4,1
arrof001,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arrol101,246,128,142,5,29,26,2,0,1,8,0,0,2,28,0,0,11,1,3,1
arror001,158,37,42,2,3,2,1,0,0,3,0,0,1,20,0,0,4,0,0,1
arror101,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
arrue001,22,41,45,4,8,7,1,0,0,4,0,0,3,17,0,0,0,1,1,1
arteh001,41,122,135,11,24,20,4,0,0,4,1,1,8,28,0,2,3,0,2,0
asadr001,15,55,60,9,20,15,5,0,0,7,1,2,3,13,1,0,2,0,0,1
asbej101,17,33,36,6,6,4,2,0,0,3,0,0,3,9,0,0,0,0,0,1
asbjc101,97,221,234,19,52,40,10,1,1,27,0,0,9,45,0,2,2,0,0,1
ascaj001,43,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
aschc001,390,1238,1349,129,290,183,71,4,32,129,5,4,95,331,11,9,3,4,13,1
asenm001,42,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
ash-k101,58,46,48,3,6,5,1,0,0,1,0,0,1,8,0,0,1,0,0,1
ashba001,1370,4123,4691,397,1010,724,183,13,90,513,7,10,461,622,66,11,55,41,125,1
ashba002,313,521,621,26,70,56,13,0,1,26,1,0,16,218,0,0,83,1,5,1
ashbr101,2189,8365,9736,1322,2574,2119,317,109,29,586,234,119.5,1198,571,25,43,112,18,83,1
ashea001,38,18,18,0,3,2,1,0,0,2,0,0,0,9,0,0,0,0,0,1
ashft001,222,510,569,42,111,73,31,1,6,55,5,3,47,75,6,1,5,6,11,1
ashlb001,281,618,688,56,144,92,23,1,28,84,0,0,63,236,5,4,0,3,15,1
ashln001,12,20,21,2,2,1,1,0,0,1,0,0,0,8,0,1,0,0,0,1
asprb101,1324,4369,4799,386,1103,882,135,26,60,457,19,24,333,459,52,29,36,32,131,1
asprk101,475,1483,1691,171,369,278,69,3,19,124,7,5,179,149,4,6,13,10,49,1
asseb101,284,574,629,52,146,103,27,4,12,68,5,4,38,74,6,3,5,9,17,1
assep001,884,36,48,3,3,2,1,0,0,0,0,0,5,12,0,0,7,0,1,1
astae001,28,21,23,0,3,3,0,0,0,0,0,0,0,12,0,0,2,0,0,1
astap001,395,677,775,31,90,81,8,1,0,28,0,1,5,256,0,5,88,0,5,1
astib001,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
astrj101,544,1579,1791,163,401,327,51,10,13,156,6,6,177,124,6,14,20,1,60,0
astuw001,88,283,301,37,84,63,13,1,7,42,0,0,7,11,0,6,0,5,10,0
asuac001,175,520,586,45,125,93,24,2,6,42,1,2,53,126,1,3,6,4,11,1
atchj001,15,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
atchs001,300,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
athek001,342,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
atill001,16,25,27,0,1,1,0,0,0,0,0,0,0,10,0,0,2,0,0,1
atkib101,99,10,11,0,3,3,0,0,0,1,0,0,0,1,0,0,1,0,0,1
atkig001,817,2928,3273,399,835,560,169,7,99,488,8,4,291,449,12,20,0,34,94,1
atkij101,4,5,5,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
atkil101,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
atkim001,10,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
attrd101,61,144,169,26,31,26,2,2,1,16,1,0.5,20,23,0,0,5,0,0,1
atwet101,378,1117,1304,116,290,233,41,7,9,110,4,5,161,84,10,8,11,7,36,1
atwob101,342,961,1070,82,220,168,41,4,7,112,4,2,93,89,0,3,13,0,20,1
aubrm001,46,135,145,14,35,22,7,0,6,17,0,0,10,15,0,0,0,0,4,0
aucod001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
auder001,62,151,158,11,34,23,9,0,2,24,1,2,7,35,0,0,0,0,4,1
auerr101,624,1407,1567,167,309,239,56,5,9,86,36,21,127,198,10,6,22,5,36,1
augeb001,12,4,5,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
augud001,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augud101,29,29,29,4,6,5,1,0,0,0,0,1,0,6,0,0,0,0,2,1
auguj001,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aukee101,356,700,784,73,131,101,15,9,6,72,2,0,41,232,0,2,41,0,2,0
auldt101,3,4,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
aultd101,256,713,800,66,168,117,29,5,17,86,4,5,71,108,6,7,5,4,29,0
aumop001,46,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
aurir001,1652,5721,6278,745,1576,1067,301,22,186,756,23,18,450,861,22,24,36,47,140,1
ausaj001,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ausmb001,1971,6279,7101,718,1579,1195,270,34,80,607,102,53,634,1034,69,69,82,37,201,1
austd101,15,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
austj001,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
austj002,38,8,10,0,1,1,0,0,0,0,0,0,0,5,0,0,2,0,0,1
austj101,235,777,893,107,198,156,26,14,2,57,13,9,80,56,0,7,29,0,0,0
austr101,89,19,22,0,2,1,1,0,0,0,0,0,3,11,0,0,0,0,0,0
austt001,209,521,583,75,114,60,20,1,33,91,4,2,54,215,1,2,0,6,7,1
autra101,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
autrc102,120,277,296,21,68,46,17,3,2,33,0,0,7,29,0,2,10,0,0,0
avela001,10,18,19,1,5,5,0,0,0,1,0,0,1,6,0,0,0,0,0,1
avenb001,259,609,683,85,166,111,33,2,20,103,6,4,57,135,1,11,0,6,12,1
avere101,1668,6353,7215,1224,2019,1252,401,128,238,1164,70,57,774,518,0,33,55,0,7,1
avere102,449,1031,1217,137,249,164,41,0,44,159,3,3,162,220,8,8,5,11,22,1
avers001,306,437,495,35,76,54,14,4,4,32,1,1,12,135,0,0,41,5,4,1
averx001,32,94,107,14,21,13,6,1,1,6,6,3,11,23,0,0,2,0,2,0
avila001,995,2922,3465,341,688,433,144,8,103,386,8,8,498,1009,23,15,10,20,77,1
avilb101,1300,4620,5343,725,1296,996,185,35,80,467,78,52,561,399,3,14,134,14,121,1
avill001,444,7,9,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,1
avilm001,915,3009,3234,380,786,574,139,13,60,306,78,31,141,424,6,16,38,30,89,1
avilp001,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
avilr101,117,190,223,21,51,40,9,0,2,24,0,0,21,22,3,1,9,2,4,1
avrej101,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
axeld001,59,8,9,1,1,1,0,0,0,0,0,0,0,6,0,0,1,0,0,1
axfoj001,543,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ayalb001,425,865,951,114,217,136,42,1,38,145,2,4,71,136,7,2,1,12,22,1
ayalb002,406,31,34,2,2,1,1,0,0,1,0,1,0,13,0,0,3,0,0,1
ayall001,534,14,17,0,4,3,1,0,0,0,0,0,0,3,0,0,3,0,0,1
aybae001,1454,5175,5626,643,1402,1042,256,46,58,473,155,62,285,670,18,52,75,39,107,1
aybam001,210,70,76,6,13,12,0,0,1,5,0,0,2,28,0,0,4,0,0,1
aybaw001,405,1219,1390,137,315,212,68,2,33,157,7,5,142,206,6,14,7,8,22,1
ayerb101,13,8,10,0,2,1,1,0,0,2,0,0,0,3,0,0,2,0,0,1
ayerd101,83,95,103,3,17,12,5,0,0,5,0,0,3,9,0,1,4,0,0,0
aylwd101,4,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ayrab001,54,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
ayraj001,7,5,6,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
azcuj101,909,2828,3095,201,712,559,94,9,50,304,5,12,207,344,45,17,11,32,87,1
azoco001,202,439,460,38,99,78,16,0,5,36,10,0,12,36,2,2,4,3,5,1
babcb101,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
babel101,120,382,426,37,85,63,18,2,2,26,1,1,39,26,0,2,3,0,9,0
babij101,112,211,224,14,36,31,5,0,0,10,1,0.5,4,63,0,2,7,0,6,1
babis101,54,156,171,10,40,36,1,3,0,14,5,4,13,13,1,0,2,0,6,0
backb001,153,133,158,22,34,23,5,2,4,16,1,0,10,48,0,2,13,0,1,1
backw001,1102,3245,3708,482,893,726,138,19,10,240,117,52,371,480,9,5,68,19,55,1
bacsm001,51,50,58,1,5,3,2,0,0,3,0,0,1,10,0,0,7,0,0,1
bacsm101,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baczf101,63,89,101,5,12,11,0,0,1,2,0,0,2,34,0,0,10,0,1,1
badeb001,418,33,39,1,3,2,1,0,0,2,0,0,1,19,0,0,5,0,0,1
badeh001,298,811,925,125,191,122,37,5,27,86,28,7,82,266,8,22,3,7,5,1
badgr101,143,382,422,57,98,63,30,3,2,45,4,5,24,42,0,4,12,0,0,0
baece101,64,42,45,4,8,8,0,0,0,2,0,0,0,10,0,0,3,0,0,1
baekc001,61,30,39,2,5,3,1,0,1,2,0,0,1,8,0,0,8,0,0,1
baerc001,1630,5439,5895,731,1583,1153,279,17,134,774,59,24,291,580,41,73,26,66,158,1
baezb001,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
baezd001,533,6,6,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
baezj001,665,2316,2473,344,626,367,133,16,110,354,60,25,121,694,30,18,8,10,49,1
baezj101,114,355,391,47,87,70,14,2,1,19,7,1,25,27,2,1,10,0,6,0
baezk001,63,151,168,10,27,17,10,0,0,7,0,0,13,17,1,0,4,0,4,1
baezm001,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
baezp001,337,6,7,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,1
baezs001,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bagbj101,173,358,392,40,83,53,24,4,2,40,0,0,18,42,0,1,15,0,0,1
bagbj102,322,620,663,59,140,119,16,2,3,56,1,0,8,68,0,3,32,0,14,1
bagwb101,92,143,155,12,42,31,6,3,2,20,0,0,8,14,0,0,4,0,0,1
bagwj001,2150,7797,9431,1517,2314,1345,488,32,449,1529,202,78,1401,1558,155,128,3,102,221,1
bahns101,575,479,543,22,56,45,8,2,1,19,0,0,19,225,0,1,43,1,4,1
bahre101,50,68,72,2,10,9,0,1,0,5,0,0,0,18,0,0,4,0,2,1
baila001,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bailb001,955,2937,3206,339,775,636,107,23,9,222,90,36,187,164,10,20,42,20,51,1
bailb101,31,29,30,0,4,4,0,0,0,0,0,0,1,6,0,0,0,0,0,1
bailb103,1931,6082,7043,772,1564,1098,234,43,189,773,85,83,852,1126,67,17,40,52,195,1
bailc001,172,2,5,2,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1
baile101,1212,3581,4208,432,915,617,128,15,155,540,17,18,545,577,77,25,20,37,81,1
bailg101,208,622,713,94,155,130,16,7,2,52,13,15.5,62,60,0,7,22,0,0,1
bailh001,247,373,440,22,61,53,8,0,0,18,0,0,11,145,0,1,55,0,11,1
bailh101,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bailj001,56,136,159,25,31,18,4,3,6,16,0,0,19,39,1,4,0,0,7,0
bailj101,3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
bailm001,340,949,1126,101,209,147,37,1,24,101,2,5,166,222,23,3,3,5,34,1
bailr001,93,97,114,15,20,17,1,1,1,8,0,0,6,22,0,0,11,0,0,1
bails001,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bails101,52,30,35,1,8,7,1,0,0,1,0,0,4,11,0,0,1,0,0,1
bails102,34,10,11,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0
bainh001,2830,9908,11092,1299,2866,1945,488,49,384,1628,34,34,1062,1441,187,14,9,99,298,0
bainl101,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
baira101,38,83,89,8,20,19,1,0,0,5,3,1.5,5,9,0,0,1,0,0,1
bairb101,8,6,6,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
baird001,584,52,56,2,5,3,1,0,1,4,0,0,0,23,0,0,4,0,0,1
baird101,115,349,396,44,82,62,13,5,2,43,18,9,28,45,0,2,17,0,0,1
baisj001,14,43,47,1,11,10,1,0,0,5,0,0,4,7,0,0,0,0,2,0
bajej001,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bakea101,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bakeb101,263,588,664,45,145,113,25,5,2,68,6,3,68,30,0,3,5,0,19,1
bakec101,93,146,158,14,27,22,2,3,0,9,0,0,3,27,0,0,9,0,4,1
baked001,136,246,276,38,51,38,11,2,0,22,3,0,18,62,0,3,8,1,1,0
baked002,2039,7117,8021,964,1981,1396,320,23,242,1013,137,73,762,926,52,30,27,85,158,1
baked101,9,20,26,3,5,4,1,0,0,2,0,0,3,3,0,2,1,0,0,0
baked103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bakef101,146,288,334,28,55,43,8,3,1,24,4,2,40,60,3,2,2,2,4,0
bakef102,304,1131,1249,146,328,246,50,6,26,190,22,14.5,85,44,0,8,25,0,0,0
bakef103,874,2280,2694,285,573,483,76,13,1,196,23,25,382,165,0,6,26,0,33,1
bakef104,125,353,384,39,82,57,17,4,4,38,3,4,26,68,3,2,0,3,8,0
bakeg101,630,2230,2491,265,590,421,109,21,39,227,21,17,184,219,9,9,50,18,55,1
bakej001,748,1793,1958,244,474,297,108,15,54,235,14,1,139,472,6,9,1,16,55,1
bakej002,359,1076,1228,124,266,194,57,1,14,120,2,1,127,269,15,10,8,7,32,1
bakej103,14,26,28,1,3,2,0,0,1,2,0,0,1,6,0,0,0,1,1,0
bakej104,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
baken102,5,6,6,0,1,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0
bakes001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bakes002,193,32,38,1,3,2,1,0,0,0,0,0,0,13,0,0,6,0,0,1
bakes101,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
baket102,10,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
baket103,70,58,61,5,18,14,4,0,0,5,0,0,3,6,0,0,0,0,1,1
bakop001,789,2202,2471,195,508,375,98,11,24,195,4,9,233,589,36,7,16,13,44,1
balaj101,59,162,173,14,39,28,8,1,2,15,0,0,7,35,0,1,2,1,1,0
balam101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
balbs001,960,3120,3440,351,714,395,127,11,181,495,1,2,273,856,21,19,1,27,67,0
balcb101,7,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
baldb101,39,117,125,12,27,17,4,1,5,13,2,1,6,16,0,0,1,1,0,1
baldd101,176,15,16,1,1,1,0,0,0,0,0,0,1,10,0,0,0,0,0,0
baldf101,16,20,21,0,2,2,0,0,0,0,0,0,1,9,0,0,0,0,1,1
baldh101,12,11,12,4,4,4,0,0,0,0,0,0,0,2,0,0,1,0,0,1
baldh102,6,16,17,1,5,5,0,0,0,1,0,0,1,2,0,0,0,0,0,1
baldj001,7,8,9,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1
baldj002,266,44,47,1,4,2,1,1,0,2,0,0,0,20,0,0,3,0,1,1
baldj101,457,78,91,5,7,6,1,0,0,3,1,0,5,41,0,0,8,0,1,1
baldr001,519,1910,2065,281,531,354,99,18,60,262,60,16,102,388,8,31,7,15,33,0
baldr101,105,22,24,2,6,6,0,0,0,0,0,0,0,9,0,0,2,0,0,1
baldr102,52,87,90,5,21,14,6,0,1,12,0,0,3,4,0,0,0,0,5,1
balec001,88,28,42,1,4,4,0,0,0,1,0,0,2,10,0,1,11,0,0,1
balej001,109,17,17,0,2,2,0,0,0,0,0,0,0,8,0,0,0,0,0,1
balel101,31,43,53,8,4,4,0,0,0,2,1,1,8,12,0,0,1,1,1,1
